0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,,,,,2,Guatemala,Guatemala,,42,320,,-,1,16914,  ,,,Preliminar,2018
0,90.35,5.07,0.170218561,0.061,2,Guatemala,Guatemala,9,42,320,824,42,1,16255,"DEN 1,2,3,4",25,14687,Preliminar,2015
0,46.68,1.98,0.526789156,0.026,2,Guatemala,Guatemala,2,42,320,330,42,1,16673,"DEN 1,2,3,4",41,7783,Preliminar,2016
0,20.04,5.97,0.973738566,0.384,2,Guatemala,Guatemala,13,42,320,1010,41,1,16914,"DEN 1,2,3,4",33,3389,Preliminar,2017
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,42,328,303,16,1,771,DEN,0,303,Preliminar,2016
0,0.64,0.00,0,0.000,6,Guyana,Guyana,0,42,328,0,38,1,778,DEN,0,5,Preliminar,2017
0,17.57,17.57,0,0.000,6,Guyana,Guyana,0,42,328,142,24,1,808,DEN,0,142,Preliminar,2015
0,,,,,6,Guyana,Guyana,,42,328,,-,1,778,  ,,,Preliminar,2018
0,0.53,0.00,0,0.000,6,Haiti,Haití,0,42,332,0,22,1,10604,"DEN 1,2,3,4",0,56,Preliminar,2015
0,,,,,6,Haiti,Haití,,42,332,,-,1,10981,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,42,332,,-,1,10848,  ,,,Preliminar,2016
0,,,,,6,Haiti,Haití,,42,332,,-,1,10981,  ,,,Preliminar,2017
0,267.79,0.93,1.171803757,0.009,2,Honduras,Honduras,2,42,340,76,42,1,8190,DEN,257,21932,Preliminar,2016
0,51.33,0.00,2.018502944,0.000,2,Honduras,Honduras,0,42,340,0,42,1,9265,"DEN 1,2,3",96,4756,Preliminar,2017
0,472.97,0.00,2.166001556,0.000,2,Honduras,Honduras,0,42,340,0,42,1,8424,DEN,863,39843,Preliminar,2015
0,1.64,0.00,5.921052632,0.000,2,Honduras,Honduras,0,42,340,0,3,1,9265,DEN,9,152,Preliminar,2018
0,2.42,0.48,0,0.000,6,Jamaica,Jamaica,0,42,388,14,42,1,2890,DEN 3,0,70,Preliminar,2017
0,1.85,0.18,0,0.000,6,Jamaica,Jamaica,0,42,388,5,39,1,2813,DEN 4,0,52,Preliminar,2015
0,,,,,6,Jamaica,Jamaica,,42,388,,-,1,2890,  ,,,Preliminar,2018
0,65.11,3.92,0.109589041,0.000,6,Jamaica,Jamaica,0,42,388,110,42,1,2803,"DEN 3,4",2,1825,Preliminar,2016
0,0.50,0.01,0,0.000,2,Mexico,México,0,42,484,17,3,1,129163,"DEN 1,2",0,649,Preliminar,2018
0,139.55,14.84,2.114219341,0.013,2,Mexico,México,22,42,484,18583,42,1,125236,"DEN 1,2,3,4",3695,174769,Preliminar,2015
0,81.91,10.14,0.619773920,0.010,2,Mexico,México,11,42,484,13041,42,1,128632,"DEN 1,2,3,4",653,105361,Final,2016
0,49.35,7.82,0.437688253,0.027,2,Mexico,México,17,42,484,10107,42,1,129163,"DEN 1,2,3",279,63744,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,42,500,0,42,1,5,  ,0,0,Preliminar,2017
0,,,,,6,Montserrat,Montserrat,,42,500,,-,1,5,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Montserrat,Montserrat,0,42,500,0,32,1,5,  ,0,0,Preliminar,2015
0,80.00,0.00,0,0.000,6,Montserrat,Montserrat,0,42,500,0,28,1,5,DEN,0,4,Preliminar,2016
0,,,,,6,Curaçao,Curazao,,42,531,,-,1,150,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,42,531,,-,1,150,  ,,,Preliminar,2017
0,581.74,348.70,0,,6,Aruba,Aruba,,42,533,401,32,1,115,DEN,0,669,Preliminar,2017
0,,,,,6,Aruba,Aruba,,42,533,,-,1,115,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,42,533,,-,1,112,  ,,,Preliminar,2015
0,829.82,68.42,0,0.000,6,Aruba,Aruba,0,42,533,78,41,1,114,DEN,0,946,Preliminar,2016
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,42,535,,-,1,26,  ,,,Preliminar,2017
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,42,535,,-,1,26,  ,,,Preliminar,2018
0,"1,237.74",95.11,0,0.021,2,Nicaragua,Nicaragua,16,42,558,5849,42,1,6150,DEN 2,0,76121,Preliminar,2016
0,896.16,34.35,,0.004,2,Nicaragua,Nicaragua,2,42,558,2136,42,1,6218,DEN 2,,55723,Preliminar,2017
0,486.67,26.58,0.022987751,0.023,2,Nicaragua,Nicaragua,7,42,558,1663,40,1,6257,"DEN 2,3",7,30451,Preliminar,2015
0,30.73,0.90,,0.000,2,Nicaragua,Nicaragua,0,42,558,56,3,1,6218,DEN,,1911,Preliminar,2018
0,,,,,2,Panama,Panamá,,42,591,,-,1,4099,  ,,,Preliminar,2018
0,48.47,40.95,0.155199172,0.052,2,Panama,Panamá,1,42,591,1633,41,1,3988,"DEN 1,2,3",3,1933,Preliminar,2015
0,115.91,32.36,0.259459459,0.195,2,Panama,Panamá,9,42,591,1291,42,1,3990,"DEN 1,2,3",12,4625,Preliminar,2016
0,164.04,79.43,0.193337299,0.000,2,Panama,Panamá,0,42,591,3256,42,1,4099,"DEN 1,2,3",13,6724,Preliminar,2017
0,0.25,0.25,0,0.000,5,Puerto Rico,Puerto Rico,0,42,630,9,42,1,3663,DEN 2,0,9,Preliminar,2017
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,42,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,42.50,0.90,0,0.000,5,Puerto Rico,Puerto Rico,0,42,630,33,42,1,3680,"DEN 1,2,3,4",0,1564,Preliminar,2015
0,5.22,5.22,0,0.000,5,Puerto Rico,Puerto Rico,0,42,630,192,42,1,3681,"DEN 1,2,3,4",0,192,Final,2016
0,388.89,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,42,652,0,30,1,9,DEN,0,35,Preliminar,2017
0,88.89,88.89,0,0.000,6,Saint Barthelemy,San Bartolomé,0,42,652,8,37,1,9,DEN,0,8,Preliminar,2015
0,,,,,6,Saint Barthelemy,San Bartolomé,,42,652,,-,1,9,  ,,,Preliminar,2018
0,866.67,644.44,0,0.000,6,Saint Barthelemy,San Bartolomé,0,42,652,58,39,1,9,DEN 1,0,78,Preliminar,2016
0,16.98,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,42,659,0,42,1,53,DEN,0,9,Preliminar,2017
0,9.62,1.92,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,42,659,1,24,1,52,DEN,0,5,Preliminar,2015
0,,,,,6,Saint Kitts and Nevis,Saint Kitts y Nevis,,42,659,,-,1,53,  ,,,Preliminar,2018
0,63.46,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,42,659,0,36,1,52,DEN,0,33,Preliminar,2016
0,,,,,6,Anguilla,Anguila,,42,660,,-,1,17,  ,,,Preliminar,2018
0,88.24,0.00,0,0.000,6,Anguilla,Anguila,0,42,660,0,32,1,17,DEN,0,15,Preliminar,2016
0,129.41,11.76,0,,6,Anguilla,Anguila,,42,660,2,40,1,17,DEN,0,22,Preliminar,2017
0,50.00,12.50,0,0.000,6,Anguilla,Anguila,0,42,660,2,28,1,16,DEN,0,8,Preliminar,2015
0,7.93,5.49,0,0.000,6,Saint Lucia,Santa Lucía,0,42,662,9,32,1,164,DEN 1,0,13,Preliminar,2015
0,,,,,6,Saint Lucia,Santa Lucía,,42,662,,-,1,165,  ,,,Preliminar,2018
0,90.85,29.88,0,0.000,6,Saint Lucia,Santa Lucía,0,42,662,49,36,1,164,DEN 1,0,149,Preliminar,2016
0,103.66,29.88,0,0.000,6,Saint Lucia,Santa Lucía,0,42,662,49,36,1,164,DEN 1,0,170,Preliminar,2016
0,23.03,23.03,0,0.000,6,Saint Lucia,Santa Lucía,0,42,662,38,40,1,165,DEN,0,38,Preliminar,2017
0,149.02,2.94,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,42,670,3,28,1,102,DEN,0,152,Preliminar,2016
0,2.94,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,42,670,0,36,1,102,DEN,0,3,Preliminar,2017
0,0.97,0.97,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,42,670,1,28,1,103,DEN,0,1,Preliminar,2015
0,,,,,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,,42,670,,-,1,102,  ,,,Preliminar,2018
0,,,,,6,Suriname,Suriname,,42,740,,-,1,563,  ,,,Preliminar,2018
0,0.36,0.36,0,0.000,6,Suriname,Suriname,0,42,740,2,21,1,548,DEN,0,2,Preliminar,2015
0,2.55,0.18,0,0.000,6,Suriname,Suriname,0,42,740,1,27,1,548,DEN 1,0,14,Preliminar,2016
0,,,,,6,Suriname,Suriname,,42,740,,-,1,563,  ,,,Preliminar,2017
0,15.05,0.22,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,42,780,3,35,1,1369,DEN,0,206,Preliminar,2017
0,,,,,6,Trinidad and Tobago,Trinidad y Tobago,,42,780,,-,1,1369,  ,,,Preliminar,2018
0,2.08,0.07,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,42,780,1,4,1,1347,DEN 1,0,28,Preliminar,2015
0,43.30,0.44,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,42,780,6,32,1,1365,"DEN 1,3",0,591,Preliminar,2016
0,813.73,813.73,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,42,796,415,40,1,51,DEN,0,415,Preliminar,2016
0,379.25,379.25,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,42,796,201,40,1,53,DEN,0,201,Preliminar,2017
0,192.00,192.00,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,42,796,96,24,1,50,DEN,0,96,Preliminar,2015
0,,,,,6,Turks and Caicos Islands,Islas Turcas y Caicos,,42,796,,-,1,53,  ,,,Preliminar,2018
0,0.13,0.13,0,0.000,1,United States of America,Estados Unidos de América,0,42,840,428,42,1,325128,DEN,0,428,Preliminar,2015
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,42,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.28,0.28,0,0.000,1,United States of America,Estados Unidos de América,0,42,840,901,42,1,324119,DEN,0,901,Final,2016
0,0.06,0.06,0,0.000,1,United States of America,Estados Unidos de América,0,42,840,201,42,1,324460,DEN,0,201,Preliminar,2017
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,42,850,9,42,1,103,DEN,0,9,final,2016
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,42,850,1,42,1,102,DEN,0,1,Preliminar,2017
0,2.88,2.88,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,42,850,3,42,1,104,DEN,0,3,final,2015
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,42,850,0,3,1,102,  ,0,0,Preliminar,2018
0,70.73,7.32,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,42,663,3,39,1,41,DEN,0,29,Preliminar,2016
0,373.81,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,42,663,0,30,1,42,DEN,0,157,Preliminar,2017
0,246.34,148.78,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,42,663,61,37,1,41,DEN,0,101,Preliminar,2015
0,,,,,6,Saint Martin,Isla de San Martín (Francia),,42,663,,-,1,42,  ,,,Preliminar,2018
0,2.82,0.00,0,0.000,6,Bermuda,Bermuda,0,42,60,0,36,1,71,DEN,0,2,Preliminar,2016
0,0.00,0.00,,,6,Bermuda,Bermuda,0,42,60,0,42,1,71,  ,0,0,Preliminar,2017
0,,,,,6,Bermuda,Bermuda,,42,60,,-,1,71,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Bermuda,Bermuda,0,42,60,0,32,1,70,  ,0,0,Preliminar,2015
0,,,,,6,French Guiana,Guayana Francesa,,42,254,,-,1,283,  ,,,Preliminar,2018
0,189.13,3.26,0,0.000,6,French Guiana,Guayana Francesa,0,42,254,9,39,1,276,"DEN 1,2",0,522,Preliminar,2016
0,220.85,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,42,254,0,37,1,283,DEN,0,625,Preliminar,2017
0,359.92,118.70,0,0.000,6,French Guiana,Guayana Francesa,0,42,254,311,37,1,262,"DEN 1,2,4",0,943,Preliminar,2015
0,101.11,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,42,312,0,30,1,450,DEN,0,455,Preliminar,2017
0,7.45,2.98,0,0.000,6,Guadeloupe,Guadalupe,0,42,312,14,37,1,470,DEN,0,35,Preliminar,2015
0,,,,,6,Guadeloupe,Guadalupe,,42,312,,-,1,450,  ,,,Preliminar,2018
0,37.58,3.18,0,0.000,6,Guadeloupe,Guadalupe,0,42,312,15,39,1,471,DEN 1,0,177,Preliminar,2016
0,,,,,6,Martinique,Martinica,,42,474,,-,1,385,  ,,,Preliminar,2018
0,7.39,1.97,0,0.000,6,Martinique,Martinica,0,42,474,8,37,1,406,DEN,0,30,Preliminar,2015
0,39.90,3.28,0,0.000,6,Martinique,Martinica,0,42,474,13,39,1,396,"DEN 1,2,3",0,158,Preliminar,2016
0,18.70,0.26,0,0.000,6,Martinique,Martinica,0,42,474,1,30,1,385,DEN 2,0,72,Preliminar,2017
0,1.24,0.57,0,0.000,4,Argentina,Argentina,0,42,32,253,42,1,44271,"DEN 1,3",0,549,Preliminar,2017
0,7.66,0.82,0,0.000,4,Argentina,Argentina,0,42,32,344,42,1,42155,"DEN 1,4",0,3227,Preliminar,2015
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,42,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,176.54,93.98,0,0.013,4,Argentina,Argentina,10,42,32,41208,42,1,43847,"DEN 1,4",0,77407,Final,2016
0,213.52,,0.318593093,,3,Bolivia,Bolivia,,42,68,,42,1,11025,DEN,75,23541,Final,2015
0,,,,,3,Bolivia,Bolivia,,42,68,,-,1,11052,  ,,,Preliminar,2018
0,269.27,32.62,0.180776315,0.003,3,Bolivia,Bolivia,1,42,68,3552,42,1,10888,DEN,53,29318,Preliminar,2016
0,83.62,7.87,0.497727765,0.022,3,Bolivia,Bolivia,2,42,68,870,42,1,11052,DEN,46,9242,Preliminar,2017
0,697.34,129.99,0.055358103,0.040,4,Brazil,Brasil,586,42,76,272419,42,1,209568,"DEN 1,2,3,4",809,1461394,Preliminar,2016
0,110.45,1.16,0.093875185,0.046,4,Brazil,Brasil,106,42,76,2424,41,1,209288,"DEN 1,2,3,4",217,231158,Preliminar,2017
0,,,,,4,Brazil,Brasil,,42,76,,-,1,209288,  ,,,Preliminar,2018
0,729.36,228.40,0.093914287,0.051,4,Brazil,Brasil,761,42,76,465153,40,1,203657,"DEN 1,2,3,4",1395,1485397,Preliminar,2015
0,0.24,0.00,0,0.000,4,Chile,Chile,0,42,152,0,40,1,18132,DEN 1,0,43,Preliminar,2016
0,0.06,0.06,0,0.000,4,Chile,Chile,0,42,152,10,38,1,18055,"DEN 1,3",0,10,Preliminar,2017
0,,,,,4,Chile,Chile,,42,152,,-,1,18055,  ,,,Preliminar,2018
0,0.04,0.04,0,0.000,4,Chile,Chile,0,42,152,7,9,1,17924,DEN,0,7,Preliminar,2015
0,45.79,13.83,1.117194107,0.062,3,Colombia,Colombia,14,42,170,6784,42,1,49066,"DEN 1,2,3,4",251,22467,Preliminar,2017
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,42,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,154.38,0.00,1.299992153,0.080,3,Colombia,Colombia,61,42,170,0,42,1,49529,"DEN 1,2,3,4",994,76462,Preliminar,2015
0,194.68,83.06,1.017757976,0.041,3,Colombia,Colombia,39,42,170,40412,42,1,48654,"DEN 1,2,3,4",964,94718,Preliminar,2016
0,256.98,7.85,0.127107466,0.019,3,Ecuador,Ecuador,8,42,218,1274,42,1,16226,"DEN 1,2,3,4",53,41697,Preliminar,2015
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,42,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,82.43,82.43,0.266548201,0.030,3,Ecuador,Ecuador,4,42,218,13506,42,1,16385,"DEN 1,2,4",36,13506,Preliminar,2016
0,65.91,65.91,0.136886293,0.037,3,Ecuador,Ecuador,4,42,218,10958,42,1,16625,DEN,15,10958,Preliminar,2017
0,502.46,71.75,0.022638519,0.008,4,Paraguay,Paraguay,3,42,600,5046,42,1,7033,"DEN 1,2,4",8,35338,Preliminar,2015
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,42,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,"1,038.77",37.72,0.068711797,0.023,4,Paraguay,Paraguay,16,42,600,2537,42,1,6725,"DEN 1,3,4",48,69857,Final,2016
0,22.35,4.89,0,0.000,4,Paraguay,Paraguay,0,42,600,333,42,1,6811,DEN 1,0,1522,Preliminar,2017
0,229.34,78.13,0.322637494,0.091,3,Peru,Perú,67,42,604,25131,42,1,32165,"DEN 2,3",238,73767,Preliminar,2017
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,42,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,121.09,59.07,0.323332980,0.109,3,Peru,Perú,41,42,604,18406,42,1,31161,"DEN 2,3",122,37732,Preliminar,2015
0,91.65,47.23,0.401771917,0.127,3,Peru,Perú,37,42,604,15006,42,1,31774,"DEN 1,2,3",117,29121,Preliminar,2016
0,0.00,0.00,,,4,Uruguay,Uruguay,0,42,858,0,42,1,3457,  ,0,0,Preliminar,2017
0,0.00,0.00,,,4,Uruguay,Uruguay,0,42,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,42,858,0,42,1,3430,  ,0,0,Preliminar,2015
0,38.82,0.75,0,0.000,4,Uruguay,Uruguay,0,42,858,26,40,1,3444,DEN 1,0,1337,Preliminar,2016
0,86.93,16.90,0.383211679,0.139,3,Venezuela,Venezuela,38,42,862,5326,42,1,31519,"DEN 1,2,3,4",105,27400,Preliminar,2016
0,22.76,,4.108271503,0.179,3,Venezuela,Venezuela,13,42,862,,42,1,31977,DEN,299,7278,Preliminar,2017
0,52.75,0.00,0.521022658,0.000,3,Venezuela,Venezuela,0,42,862,0,30,1,31293,DEN,86,16506,Preliminar,2015
0,,,,,3,Venezuela,Venezuela,,42,862,,-,1,31977,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,42,192,,-,1,11485,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,42,192,,-,1,11249,  ,,,Preliminar,2015
0,12.27,12.27,0,0.000,5,Cuba,Cuba,0,42,192,1398,38,1,11393,"DEN 2,3",0,1398,Preliminar,2016
0,2.35,2.35,0,0.000,5,Cuba,Cuba,0,42,192,270,25,1,11485,"DEN 2,3",0,270,Preliminar,2017
0,58.72,0.00,9.803294419,0.512,5,Dominican Republic,República Dominicana,32,42,214,0,42,1,10649,DEN,613,6253,Preliminar,2016
0,10.44,0.17,6.138790036,0.089,5,Dominican Republic,República Dominicana,1,42,214,18,42,1,10767,DEN,69,1124,Preliminar,2017
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,42,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,102.15,20.15,0.022632115,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,42,,1743,-,1,8651,  ,2,8837,Preliminar,2016
0,82.44,0.23,0.727888278,0.609,5,Latin Caribbean,Caribe Latino,72,42,,33,-,1,14332,  ,86,11815,Preliminar,2015
0,571.51,112.24,0.053228557,0.038,4,Southern Cone,Cono Sur,612,42,,316190,-,1,281716,  ,857,1610038,Preliminar,2016
0,0.00,0.00,,,6,Non-Latin Caribbean,Caribe No Latino,0,42,,0,-,1,102,  ,0,0,Preliminar,2018
0,1.90,0.05,0.313043478,0.000,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,0,42,,81,-,1,151024,  ,9,2875,Preliminar,2018
0,0.24,0.00,11.764705882,0.000,5,Latin Caribbean,Caribe Latino,0,42,,0,-,1,14430,  ,4,34,Preliminar,2018
0,0.00,0.00,0,0.000,1,North America,América del Norte,0,42,,2,-,1,324460,  ,0,2,Preliminar,2018
0,0.06,0.06,0,0.000,1,North America,América del Norte,0,42,,201,-,1,324460,  ,0,201,Preliminar,2017
0,87.81,31.05,0.686271340,0.081,3,Andean Subregion,Subregión Andina,100,42,,43743,-,1,140885,  ,849,123712,Preliminar,2017
0,1.53,0.15,2.269692924,0.000,3,Andean Subregion,Subregión Andina,0,42,,144,-,1,97856,  ,34,1498,Preliminar,2018
0,555.79,171.61,0.092062240,0.050,4,Southern Cone,Cono Sur,764,42,,470550,-,1,274199,  ,1403,1523969,Preliminar,2015
0,40.24,11.42,0,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,42,,908,-,1,7950,  ,0,3199,Preliminar,2017
0,5.41,1.15,4.918032787,0.071,5,Latin Caribbean,Caribe Latino,1,42,,297,-,1,25915,  ,69,1403,Preliminar,2017
0,139.39,11.83,0.471421603,0.017,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,41,42,,20699,-,1,175005,  ,1150,243943,Preliminar,2016
0,180.71,18.38,1.583500695,0.014,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,42,42,,31608,-,1,171936,  ,4920,310704,Preliminar,2015
0,82.15,9.44,0.294513401,0.022,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,32,42,,16734,-,1,177318,  ,429,145664,Preliminar,2017
0,139.39,55.88,0.657003138,0.061,3,Andean Subregion,Subregión Andina,119,42,,77802,-,1,139220,  ,1275,194063,Preliminar,2016
