0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,2.08,0.07,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,28,780,1,4,1,1347,DEN 1,0,28,Preliminar,2015
0,29.82,0.44,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,28,780,6,24,1,1365,"DEN 1,3",0,407,Preliminar,2016
0,423.53,423.53,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,28,796,216,24,1,51,DEN,0,216,Preliminar,2016
0,296.23,296.23,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,28,796,157,24,1,53,DEN,0,157,Preliminar,2017
0,192.00,192.00,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,28,796,96,24,1,50,DEN,0,96,Preliminar,2015
0,,,,,6,Turks and Caicos Islands,Islas Turcas y Caicos,,28,796,,-,1,53,  ,,,Preliminar,2018
0,0.07,0.07,0,0.000,1,United States of America,Estados Unidos de América,0,28,840,220,28,1,325128,DEN,0,220,Preliminar,2015
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,28,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.17,0.17,0,0.000,1,United States of America,Estados Unidos de América,0,28,840,560,28,1,324119,DEN,0,560,Final,2016
0,0.02,0.02,0,0.000,1,United States of America,Estados Unidos de América,0,28,840,62,28,1,324460,DEN,0,62,Preliminar,2017
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,28,850,9,28,1,103,DEN,0,9,final,2016
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,28,850,1,28,1,102,DEN,0,1,Preliminar,2017
0,2.88,2.88,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,28,850,3,28,1,104,DEN,0,3,final,2015
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,28,850,0,3,1,102,  ,0,0,Preliminar,2018
0,512.20,2.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,28,663,1,16,1,41,DEN 2,0,210,Preliminar,2016
0,345.24,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,28,663,0,28,1,42,DEN,0,145,Preliminar,2017
0,246.34,102.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,28,663,42,25,1,41,DEN,0,101,Preliminar,2015
0,,,,,6,Saint Martin,Isla de San Martín (Francia),,28,663,,-,1,42,  ,,,Preliminar,2018
0,2.82,0.00,0,0.000,6,Bermuda,Bermuda,0,28,60,0,28,1,71,DEN,0,2,Preliminar,2016
0,0.00,0.00,,,6,Bermuda,Bermuda,0,28,60,0,28,1,71,  ,0,0,Preliminar,2017
0,,,,,6,Bermuda,Bermuda,,28,60,,-,1,71,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Bermuda,Bermuda,0,28,60,0,20,1,70,  ,0,0,Preliminar,2015
0,,,,,6,French Guiana,Guayana Francesa,,28,254,,-,1,283,  ,,,Preliminar,2018
0,228.26,5.43,0,0.000,6,French Guiana,Guayana Francesa,0,28,254,15,14,1,276,"DEN 1,2",0,630,Preliminar,2016
0,160.78,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,28,254,0,26,1,283,DEN,0,455,Preliminar,2017
0,359.92,118.70,0,0.000,6,French Guiana,Guayana Francesa,0,28,254,311,24,1,262,"DEN 1,2,4",0,943,Preliminar,2015
0,18.44,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,28,312,0,26,1,450,DEN,0,83,Preliminar,2017
0,7.45,1.49,0,0.000,6,Guadeloupe,Guadalupe,0,28,312,7,25,1,470,DEN,0,35,Preliminar,2015
0,,,,,6,Guadeloupe,Guadalupe,,28,312,,-,1,450,  ,,,Preliminar,2018
0,27.60,4.88,0,0.000,6,Guadeloupe,Guadalupe,0,28,312,23,16,1,471,DEN 1,0,130,Preliminar,2016
0,,,,,6,Martinique,Martinica,,28,474,,-,1,385,  ,,,Preliminar,2018
0,7.39,1.97,0,0.000,6,Martinique,Martinica,0,28,474,8,25,1,406,DEN,0,30,Preliminar,2015
0,100.76,7.07,0,0.000,6,Martinique,Martinica,0,28,474,28,20,1,396,"DEN 1,2,3",0,399,Preliminar,2016
0,19.22,0.26,0,0.000,6,Martinique,Martinica,0,28,474,1,28,1,385,DEN 2,0,74,Preliminar,2017
0,1.25,0.57,0,0.000,4,Argentina,Argentina,0,28,32,254,28,1,44271,"DEN 1,3",0,553,Preliminar,2017
0,6.30,0.58,0,0.000,4,Argentina,Argentina,0,28,32,244,28,1,42155,"DEN 1,4",0,2655,Preliminar,2015
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,28,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,173.95,92.71,0,0.014,4,Argentina,Argentina,11,28,32,40649,28,1,43847,"DEN 1,4",0,76272,Final,2016
0,199.72,,0.308824197,,3,Bolivia,Bolivia,,28,68,,28,1,11025,DEN,68,22019,Final,2015
0,,,,,3,Bolivia,Bolivia,,28,68,,-,1,11052,  ,,,Preliminar,2018
0,263.20,32.26,0.136092403,0.000,3,Bolivia,Bolivia,0,28,68,3512,27,1,10888,DEN,39,28657,Preliminar,2016
0,78.02,7.61,0.521860141,0.023,3,Bolivia,Bolivia,2,28,68,841,28,1,11052,DEN,45,8623,Preliminar,2017
0,692.73,129.99,0.055588237,0.040,4,Brazil,Brasil,584,28,76,272419,28,1,209568,"DEN 1,2,3,4",807,1451746,Preliminar,2016
0,91.80,0.79,0.068185485,0.030,4,Brazil,Brasil,57,28,76,1661,25,1,209288,"DEN 1,2,3,4",131,192123,Preliminar,2017
0,,,,,4,Brazil,Brasil,,28,76,,-,1,209288,  ,,,Preliminar,2018
0,648.13,176.93,0.082729968,0.045,4,Brazil,Brasil,600,28,76,360331,28,1,203657,"DEN 1,2,3,4",1092,1319957,Preliminar,2015
0,0.22,0.00,0,0.000,4,Chile,Chile,0,28,152,0,8,1,18132,DEN 1,0,40,Preliminar,2016
0,0.03,0.03,0,0.000,4,Chile,Chile,0,28,152,5,26,1,18055,"DEN 1,3",0,5,Preliminar,2017
0,,,,,4,Chile,Chile,,28,152,,-,1,18055,  ,,,Preliminar,2018
0,0.04,0.04,0,0.000,4,Chile,Chile,0,28,152,7,9,1,17924,DEN,0,7,Preliminar,2015
0,34.19,10.74,1.096935734,0.048,3,Colombia,Colombia,8,28,170,5271,28,1,49066,"DEN 1,2,3,4",184,16774,Preliminar,2017
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,28,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,110.85,0.00,1.271286768,0.067,3,Colombia,Colombia,37,28,170,0,28,1,49529,"DEN 1,2,3,4",698,54905,Preliminar,2015
0,154.12,45.01,1.058864321,0.025,3,Colombia,Colombia,19,28,170,21899,28,1,48654,"DEN 1,2,3,4",794,74986,Preliminar,2016
0,225.77,2.55,0.128296118,0.014,3,Ecuador,Ecuador,5,28,218,414,28,1,16226,"DEN 1,2,3,4",47,36634,Preliminar,2015
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,28,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,68.09,68.09,0.286815452,0.027,3,Ecuador,Ecuador,3,28,218,11157,28,1,16385,"DEN 1,2,4",32,11157,Preliminar,2016
0,58.42,58.42,0.092659323,0.041,3,Ecuador,Ecuador,4,28,218,9713,28,1,16625,DEN,9,9713,Preliminar,2017
0,522.78,53.12,0.013599151,0.005,4,Paraguay,Paraguay,2,28,600,3736,27,1,7033,"DEN 1,2,4",5,36767,Preliminar,2015
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,28,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,832.86,37.70,0.082128191,0.029,4,Paraguay,Paraguay,16,28,600,2535,28,1,6725,"DEN 1,3,4",46,56010,Final,2016
0,19.00,4.36,0,0.000,4,Paraguay,Paraguay,0,28,600,297,28,1,6811,DEN 1,0,1294,Preliminar,2017
0,213.55,68.64,0.305734710,0.086,3,Peru,Perú,59,28,604,22079,28,1,32165,"DEN 2,3",210,68687,Preliminar,2017
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,28,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,105.68,48.63,0.312775197,0.097,3,Peru,Perú,32,28,604,15155,28,1,31161,"DEN 2,3",103,32931,Preliminar,2015
0,84.80,40.86,0.315480830,0.100,3,Peru,Perú,27,28,604,12984,28,1,31774,"DEN 1,2,3",85,26943,Preliminar,2016
0,0.00,0.00,,,4,Uruguay,Uruguay,0,28,858,0,28,1,3457,  ,0,0,Preliminar,2017
0,0.00,0.00,,,4,Uruguay,Uruguay,0,28,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,28,858,0,28,1,3430,  ,0,0,Preliminar,2015
0,38.82,0.75,0,0.000,4,Uruguay,Uruguay,0,28,858,26,21,1,3444,DEN 1,0,1337,Preliminar,2016
0,73.41,14.26,0.393275422,0.130,3,Venezuela,Venezuela,30,28,862,4494,27,1,31519,"DEN 1,2,3,4",91,23139,Preliminar,2016
0,14.25,,4.762949956,0.000,3,Venezuela,Venezuela,0,28,862,,28,1,31977,DEN,217,4556,Preliminar,2017
0,48.75,0.00,0.550639135,0.000,3,Venezuela,Venezuela,0,28,862,0,28,1,31293,DEN,84,15255,Preliminar,2015
0,,,,,3,Venezuela,Venezuela,,28,862,,-,1,31977,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,28,192,,-,1,11485,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,28,192,,-,1,11249,  ,,,Preliminar,2015
0,12.27,12.27,0,0.000,5,Cuba,Cuba,0,28,192,1398,26,1,11393,"DEN 2,3",0,1398,Preliminar,2016
0,2.35,2.35,0,0.000,5,Cuba,Cuba,0,28,192,270,25,1,11485,"DEN 2,3",0,270,Preliminar,2017
0,50.46,0.00,10.271678452,0.521,5,Dominican Republic,República Dominicana,28,28,214,0,27,1,10649,DEN,552,5374,Preliminar,2016
0,6.13,0.15,5,0.000,5,Dominican Republic,República Dominicana,0,28,214,16,28,1,10767,DEN,33,660,Preliminar,2017
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,28,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,84.89,14.25,0.027758501,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,28,,1209,-,1,8487,  ,2,7205,Preliminar,2016
0,27.66,0.17,1.009081736,1.009,5,Latin Caribbean,Caribe Latino,40,28,,25,-,1,14332,  ,40,3964,Preliminar,2015
0,562.77,112.04,0.053803287,0.039,4,Southern Cone,Cono Sur,611,28,,315629,-,1,281716,  ,853,1585405,Preliminar,2016
0,0.00,0.00,,,6,Non-Latin Caribbean,Caribe No Latino,0,28,,0,-,1,102,  ,0,0,Preliminar,2018
0,1.90,0.05,0.313043478,0.000,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,0,28,,81,-,1,151024,  ,9,2875,Preliminar,2018
0,0.24,0.00,11.764705882,0.000,5,Latin Caribbean,Caribe Latino,0,28,,0,-,1,14430,  ,4,34,Preliminar,2018
0,0.00,0.00,0,0.000,1,North America,América del Norte,0,28,,2,-,1,324460,  ,0,2,Preliminar,2018
0,0.02,0.02,0,0.000,1,North America,América del Norte,0,28,,62,-,1,324460,  ,0,62,Preliminar,2017
0,76.91,26.90,0.613734737,0.067,3,Andean Subregion,Subregión Andina,73,28,,37904,-,1,140885,  ,665,108353,Preliminar,2017
0,1.53,0.15,2.269692924,0.000,3,Andean Subregion,Subregión Andina,0,28,,144,-,1,97856,  ,34,1498,Preliminar,2018
0,495.77,132.87,0.080698198,0.044,4,Southern Cone,Cono Sur,602,28,,364318,-,1,274199,  ,1097,1359386,Preliminar,2015
0,30.72,4.66,0,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,28,,334,-,1,7172,  ,0,2203,Preliminar,2017
0,3.62,1.14,3.514376997,0.000,5,Latin Caribbean,Caribe Latino,0,28,,295,-,1,25915,  ,33,939,Preliminar,2017
0,68.46,5.94,1.440530142,0.023,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,28,28,,10389,-,1,175005,  ,1726,119817,Preliminar,2016
0,77.67,6.12,1.598676131,0.012,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,16,28,,10523,-,1,171936,  ,2135,133548,Preliminar,2015
0,41.88,3.29,0.238335690,0.015,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,11,28,,5827,-,1,177318,  ,177,74265,Preliminar,2017
0,118.43,38.82,0.631360609,0.048,3,Andean Subregion,Subregión Andina,79,28,,54046,-,1,139220,  ,1041,164882,Preliminar,2016
0,68.81,0.79,0.067534476,0.029,4,Southern Cone,Cono Sur,57,28,,2217,-,1,281882,  ,131,193975,Preliminar,2017
0,0.17,0.17,0,0.000,1,North America,América del Norte,0,28,,560,-,1,324119,  ,0,560,Preliminar,2016
