0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,20,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,20,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,20,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,20,858,0,20,1,3457,  ,0,0,Preliminar,2017
0,3.61,0.15,4.627249357,0.000,5,Dominican Republic,República Dominicana,0,20,214,16,20,1,10767,DEN,18,389,Preliminar,2017
0,0.25,0.25,0,0.000,5,Puerto Rico,Puerto Rico,0,20,630,9,20,1,3663,DEN 2,0,9,Preliminar,2017
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,20,850,1,20,1,102,DEN,0,1,Preliminar,2017
0,88.24,11.76,0,,6,Anguilla,Anguila,,20,660,2,12,1,17,DEN,0,15,Preliminar,2017
0,1.05,0.00,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,20,28,0,20,1,95,DEN,0,1,Preliminar,2017
0,138.26,13.91,0,,6,Aruba,Aruba,,20,533,16,16,1,115,DEN,0,159,Preliminar,2017
0,1.01,0.00,0,0.000,6,Bahamas,Bahamas,0,20,44,0,20,1,395,DEN,0,4,Preliminar,2017
0,51.71,9.93,0,0.000,6,Barbados,Barbados,0,20,52,29,20,1,292,DEN,0,151,Preliminar,2017
0,0.00,0.00,,,6,Bermuda,Bermuda,0,20,60,0,20,1,71,  ,0,0,Preliminar,2017
0,80.00,80.00,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,20,92,28,20,1,35,DEN,0,28,Preliminar,2017
0,12.07,0.00,0,0.000,6,Cayman Islands,Islas Caimán,0,20,136,0,16,1,58,DEN,0,7,Preliminar,2017
0,13.51,0.00,0,0.000,6,Dominica,Dominica,0,20,212,0,8,1,74,DEN,0,10,Preliminar,2017
0,58.30,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,20,254,0,17,1,283,DEN,0,165,Preliminar,2017
0,52.68,52.68,0,0.000,6,Grenada,Granada,0,20,308,59,20,1,112,DEN,0,59,Preliminar,2017
0,10.00,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,20,312,0,14,1,450,DEN,0,45,Preliminar,2017
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,20,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,1.31,0.00,0,0.000,6,Jamaica,Jamaica,0,20,388,0,20,1,2890,DEN,0,38,Preliminar,2017
0,16.88,0.00,0,0.000,6,Martinique,Martinica,0,20,474,0,20,1,385,  ,0,65,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,20,500,0,20,1,5,  ,0,0,Preliminar,2017
0,266.67,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,20,652,0,20,1,9,DEN,0,24,Preliminar,2017
0,6.67,6.67,0,0.000,6,Saint Lucia,Santa Lucía,0,20,662,11,12,1,165,DEN,0,11,Preliminar,2017
0,195.24,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,20,663,0,20,1,42,DEN,0,82,Preliminar,2017
0,1.96,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,20,670,0,20,1,102,DEN,0,2,Preliminar,2017
0,4.46,0.00,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,20,780,0,15,1,1369,DEN,0,61,Preliminar,2017
0,233.96,233.96,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,20,796,124,16,1,53,DEN,0,124,Preliminar,2017
0,15.22,6.52,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,20,28,6,20,1,92,DEN,0,14,Preliminar,2015
0,5.37,0.90,0,0.000,4,Argentina,Argentina,0,20,32,379,19,1,42155,"DEN 1,4",0,2263,Preliminar,2015
0,1.29,0.26,0,0.000,6,Bahamas,Bahamas,0,20,44,1,12,1,388,DEN,0,5,Preliminar,2015
0,33.33,5.50,0,0.000,6,Barbados,Barbados,0,20,52,16,20,1,291,DEN 1,0,97,Preliminar,2015
0,0.00,0.00,,,6,Bermuda,Bermuda,0,20,60,0,20,1,70,  ,0,0,Preliminar,2015
0,366.28,2.58,0.054158618,0.031,4,Brazil,Brasil,229,20,76,5248,15,1,203657,"DEN 1,2,3,4",404,745957,Preliminar,2015
0,31.61,31.61,0,0.000,2,Belize,Belice,0,20,84,110,16,1,348,DEN 2,0,110,Preliminar,2015
0,118.18,81.82,0,0.000,6,Virgin Islands (UK),Islas Vírgenes (RU),0,20,92,27,20,1,33,DEN,0,39,Preliminar,2015
0,,,,,1,Canada,Canadá,0,20,124,0,20,1,0,  ,0,0,Preliminar,2015
0,0.04,0.04,0,0.000,4,Chile,Chile,0,20,152,7,9,1,17924,DEN,0,7,Preliminar,2015
0,83.60,0.00,1.296944813,0.051,3,Colombia,Colombia,21,20,170,0,20,1,49529,"DEN 1,2,3,4",537,41405,Preliminar,2015
0,24.39,0.00,0,0.000,2,Costa Rica,Costa Rica,0,20,188,0,20,1,5002,"DEN 1,2,3",0,1220,Final,2015
0,13.51,2.70,0,0.000,6,Dominica,Dominica,0,20,212,2,5,1,74,DEN,0,10,Preliminar,2015
0,70.22,2.55,0.105318589,0.018,3,Ecuador,Ecuador,2,20,218,414,17,1,16226,"DEN 1,2,3,4",12,11394,Preliminar,2015
0,71.94,11.94,0.497512438,0.000,2,El Salvador,El Salvador,0,20,222,767,20,1,6426,"DEN 1,2,3",23,4623,Preliminar,2015
0,359.92,89.31,0,0.000,6,French Guiana,Guayana Francesa,0,20,254,234,13,1,262,"DEN 1,2,4",0,943,Preliminar,2015
0,6.31,6.31,0,0.000,6,Grenada,Granada,0,20,308,7,20,1,111,DEN,0,7,Preliminar,2015
0,7.45,1.06,0,0.000,6,Guadeloupe,Guadalupe,0,20,312,5,13,1,470,DEN,0,35,Preliminar,2015
0,22.10,0.70,0.111358575,0.084,2,Guatemala,Guatemala,3,20,320,113,19,1,16255,"DEN 1,2,3,4",4,3592,Preliminar,2015
0,222.14,0.00,2.666595415,0.000,2,Honduras,Honduras,0,20,340,0,20,1,8424,DEN,499,18713,Preliminar,2015
0,0.78,0.07,0,0.000,6,Jamaica,Jamaica,0,20,388,2,20,1,2813,DEN 4,0,22,Preliminar,2015
0,7.39,1.23,0,0.000,6,Martinique,Martinica,0,20,474,5,13,1,406,DEN,0,30,Preliminar,2015
0,22.33,3.01,2.897099324,0.000,2,Mexico,México,0,20,484,3767,20,1,125236,"DEN 1,2,3,4",810,27959,Preliminar,2015
0,147.79,2.01,0,0.000,2,Nicaragua,Nicaragua,0,20,558,126,18,1,6257,"DEN 2,3",0,9247,Preliminar,2015
0,12.16,7.97,0,0.000,2,Panama,Panamá,0,20,591,318,20,1,3988,"DEN 1,2,3",0,485,Preliminar,2015
0,409.33,57.71,0,0.000,4,Paraguay,Paraguay,0,20,600,4059,19,1,7033,"DEN 1,2,4",0,28788,Preliminar,2015
0,18.72,0.60,0,0.000,5,Puerto Rico,Puerto Rico,0,20,630,22,19,1,3680,"DEN 1,2,3,4",0,689,Preliminar,2015
0,88.89,88.89,0,0.000,6,Saint Barthelemy,San Bartolomé,0,20,652,8,13,1,9,DEN,0,8,Preliminar,2015
0,5.77,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,20,659,0,20,1,52,DEN,0,3,Preliminar,2015
0,50.00,12.50,0,0.000,6,Anguilla,Anguila,0,20,660,2,20,1,16,DEN,0,8,Preliminar,2015
0,4.27,2.44,0,0.000,6,Saint Lucia,Santa Lucía,0,20,662,4,11,1,164,DEN 1,0,7,Preliminar,2015
0,246.34,102.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,20,663,42,13,1,41,DEN,0,101,Preliminar,2015
0,2.08,0.07,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,20,780,1,4,1,1347,DEN 1,0,28,Preliminar,2015
0,132.00,132.00,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,20,796,66,20,1,50,DEN,0,66,Preliminar,2015
0,0.03,0.03,0,0.000,1,United States of America,Estados Unidos de América,0,20,840,94,20,1,325128,DEN,0,94,Preliminar,2015
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,20,850,0,20,1,104,  ,0,0,final,2015
0,0.00,0.00,,,4,Uruguay,Uruguay,0,20,858,0,20,1,3430,  ,0,0,Preliminar,2015
0,165.38,,0.329073658,,3,Bolivia,Bolivia,,20,68,,20,1,11025,DEN,60,18233,Final,2015
0,66.39,27.74,0.309373036,0.097,3,Peru,Perú,20,20,604,8643,20,1,31161,"DEN 2,3",64,20687,final,2015
0,1.64,0.00,5.921052632,0.000,2,Honduras,Honduras,0,20,340,0,3,1,9265,DEN,9,152,Preliminar,2018
0,0.50,0.01,0,0.000,2,Mexico,México,0,20,484,17,3,1,129163,"DEN 1,2",0,649,Preliminar,2018
0,30.73,0.90,,0.000,2,Nicaragua,Nicaragua,0,20,558,56,3,1,6218,DEN,,1911,Preliminar,2018
0,15.96,3.19,0,0.000,6,Antigua and Barbuda,Antigua y Barbuda,0,20,28,3,20,1,94,DEN 2,0,15,Preliminar,2016
0,167.16,88.66,0,0.015,4,Argentina,Argentina,11,20,32,38873,20,1,43847,"DEN 1,4",0,73296,Final,2016
0,10.69,0.00,0,0.000,6,Bahamas,Bahamas,0,20,44,0,20,1,393,DEN,0,42,Preliminar,2016
0,378.35,82.82,0,0.000,6,Barbados,Barbados,0,20,52,241,20,1,291,DEN,0,1101,Preliminar,2016
0,2.82,0.00,0,0.000,6,Bermuda,Bermuda,0,20,60,0,20,1,71,DEN,0,2,Preliminar,2016
0,235.22,32.26,0.292842919,0.000,3,Bolivia,Bolivia,0,20,68,3512,20,1,10888,DEN,75,25611,Preliminar,2016
0,539.36,55.03,0.032557267,0.019,4,Brazil,Brasil,212,20,76,115330,17,1,209568,"DEN 1,2,3,4",368,1130316,Preliminar,2016
0,6.81,0.27,0,0.000,2,Belize,Belice,0,20,84,1,19,1,367,DEN 3,0,25,Preliminar,2016
0,,,,,1,Canada,Canadá,0,20,124,0,20,1,0,  ,0,0,Final,2016
0,54.39,1.75,0,0.000,6,Cayman Islands,Islas Caimán,0,20,136,1,20,1,57,DEN 3,0,31,Preliminar,2016
0,0.22,0.00,0,0.000,4,Chile,Chile,0,20,152,0,8,1,18132,DEN 1,0,40,Preliminar,2016
0,115.55,42.97,1.213069849,0.021,3,Colombia,Colombia,12,20,170,20906,20,1,48654,"DEN 1,2,3,4",682,56221,Preliminar,2016
0,155.92,0.00,0,0.000,2,Costa Rica,Costa Rica,0,20,188,0,20,1,4857,"DEN 1,2,3",0,7573,Final,2016
0,10.60,10.60,0,0.000,5,Cuba,Cuba,0,20,192,1208,11,1,11393,"DEN 2,3",0,1208,Preliminar,2016
0,247.30,0.00,0,0.000,6,Dominica,Dominica,0,20,212,0,16,1,74,DEN,0,183,Preliminar,2016
0,42.00,0.00,10.753409345,0.537,5,Dominican Republic,República Dominicana,24,20,214,0,20,1,10649,DEN,481,4473,Preliminar,2016
0,46.46,46.46,0.341565949,0.026,3,Ecuador,Ecuador,2,20,218,7612,20,1,16385,"DEN 1,2,4",26,7612,Preliminar,2016
0,80.23,1.16,2.311904279,0.000,2,El Salvador,El Salvador,0,20,222,71,20,1,6146,DEN 2,114,4931,Final,2016
0,228.26,5.43,0,0.000,6,French Guiana,Guayana Francesa,0,20,254,15,14,1,276,"DEN 1,2",0,630,Preliminar,2016
0,103.60,15.32,0,0.000,6,Grenada,Granada,0,20,308,17,20,1,111,DEN 1,0,115,Preliminar,2016
0,27.60,4.88,0,0.000,6,Guadeloupe,Guadalupe,0,20,312,23,16,1,471,DEN 1,0,130,Preliminar,2016
0,14.58,1.96,0,0.000,2,Guatemala,Guatemala,0,20,320,326,20,1,16673,"DEN 1,2,3,4",0,2431,Preliminar,2016
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,20,328,303,16,1,771,DEN,0,303,Preliminar,2016
0,142.27,1.05,1.596292482,0.009,2,Honduras,Honduras,1,20,340,86,20,1,8190,DEN,186,11652,Preliminar,2016
0,24.90,2.39,0.143266476,0.000,6,Jamaica,Jamaica,0,20,388,67,20,1,2803,"DEN 3,4",1,698,Preliminar,2016
0,100.76,7.07,0,0.000,6,Martinique,Martinica,0,20,474,28,20,1,396,"DEN 1,2,3",0,399,Preliminar,2016
0,20.97,2.90,3.414778837,0.004,2,Mexico,México,1,20,484,3735,20,1,128632,"DEN 1,2,3,4",921,26971,Final,2016
0,40.00,0.00,0,0.000,6,Montserrat,Montserrat,0,20,500,0,20,1,5,DEN,0,2,Preliminar,2016
0,316.63,33.80,0,0.036,2,Nicaragua,Nicaragua,7,20,558,2079,20,1,6150,DEN 2,0,19473,Preliminar,2016
0,25.29,11.95,0,0.000,2,Panama,Panamá,0,20,591,477,20,1,3990,"DEN 1,2,3",0,1009,Preliminar,2016
0,720.46,36.79,0,0.033,4,Paraguay,Paraguay,16,20,600,2474,20,1,6725,"DEN 1,3,4",0,48451,Final,2016
0,65.38,30.01,0.332145952,0.116,3,Peru,Perú,24,20,604,9535,20,1,31774,"DEN 1,2, 3",69,20774,Preliminar,2016
0,3.42,3.42,0,0.000,5,Puerto Rico,Puerto Rico,0,20,630,126,20,1,3681,"DEN 1,2,3,4",0,126,Final,2016
0,"6,444.44","1,011.11",0,0.000,6,Saint Barthelemy,San Bartolomé,0,20,652,91,16,1,9,DEN 1,0,580,Preliminar,2016
0,34.62,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,20,659,0,18,1,52,DEN,0,18,Preliminar,2016
0,29.41,0.00,0,0.000,6,Anguilla,Anguila,0,20,660,0,8,1,17,DEN,0,5,Preliminar,2016
0,41.46,1.83,0,0.000,6,Saint Lucia,Santa Lucía,0,20,662,3,16,1,164,DEN 1,0,68,Preliminar,2016
0,512.20,2.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,20,663,1,16,1,41,DEN 2,0,210,Preliminar,2016
0,97.06,3.92,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,20,670,4,20,1,102,DEN,0,99,Preliminar,2016
0,1.82,0.18,0,0.000,6,Suriname,Suriname,0,20,740,1,18,1,548,DEN 1,0,10,Preliminar,2016
0,19.78,0.29,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,20,780,4,18,1,1365,DEN 1,0,270,Preliminar,2016
0,423.53,423.53,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,20,796,216,16,1,51,DEN,0,216,Preliminar,2016
0,0.13,0.13,0,0.000,1,United States of America,Estados Unidos de América,0,20,840,407,20,1,324119,DEN,0,407,Final,2016
0,38.82,0.75,0,0.000,4,Uruguay,Uruguay,0,20,858,26,20,1,3444,DEN 1,0,1337,Preliminar,2016
0,74.86,13.95,0.364499449,0.089,3,Venezuela,Venezuela,21,20,862,4396,20,1,31519,"DEN 1,2,3,4",86,23594,Preliminar,2016
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,20,850,0,3,1,102,  ,0,0,Preliminar,2018
0,,,,,6,Saint Kitts and Nevis,Saint Kitts y Nevis,,20,659,,-,1,53,  ,,,Preliminar,2018
0,,,,,3,Venezuela,Venezuela,,20,862,,-,1,31293,  ,,,Preliminar,2015
0,,,,,6,Cayman Islands,Islas Caimán,,20,136,,-,1,58,  ,,,Preliminar,2018
0,,,,,6,Antigua and Barbuda,Antigua y Barbuda,,20,28,,-,1,95,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,20,332,,-,1,10981,  ,,,Preliminar,2017
0,,,,,6,Guyana,Guyana,,20,328,,-,1,778,  ,,,Preliminar,2017
0,,,,,6,Montserrat,Montserrat,,20,500,,-,1,5,  ,,,Preliminar,2015
0,,,,,5,Cuba,Cuba,,20,192,,-,1,11249,  ,,,Preliminar,2015
0,,,,,6,Trinidad and Tobago,Trinidad y Tobago,,20,780,,-,1,1369,  ,,,Preliminar,2018
0,,,,,3,Venezuela,Venezuela,,20,862,,-,1,31977,  ,,,Preliminar,2018
0,,,,,6,Martinique,Martinica,,20,474,,-,1,385,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,20,192,,-,1,11485,  ,,,Preliminar,2018
0,,,,,6,Bermuda,Bermuda,,20,60,,-,1,71,  ,,,Preliminar,2018
0,,,,,6,Grenada,Granada,,20,308,,-,1,112,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,20,332,,-,1,10848,  ,,,Preliminar,2016
0,,,,,6,Suriname,Suriname,,20,740,,-,1,563,  ,,,Preliminar,2017
0,,,,,6,Barbados,Barbados,,20,52,,-,1,292,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,20,533,,-,1,115,  ,,,Preliminar,2018
0,,,,,2,Belize,Belice,,20,84,,-,1,375,  ,,,Preliminar,2018
0,,,,,6,Guyana,Guyana,,20,328,,-,1,808,  ,,,Preliminar,2015
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,20,92,,-,1,35,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,20,533,,-,1,112,  ,,,Preliminar,2015
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,20,535,,-,1,26,  ,,,Preliminar,2017
0,,,,,6,Suriname,Suriname,,20,740,,-,1,548,  ,,,Preliminar,2015
0,,,,,6,Turks and Caicos Islands,Islas Turcas y Caicos,,20,796,,-,1,53,  ,,,Preliminar,2018
0,,,,,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,,20,670,,-,1,102,  ,,,Preliminar,2018
0,,,,,2,Costa Rica,Costa Rica,,20,188,,-,1,4906,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,20,332,,-,1,10981,  ,,,Preliminar,2018
0,,,,,6,Guyana,Guyana,,20,328,,-,1,778,  ,,,Preliminar,2018
0,,,,,2,Guatemala,Guatemala,,20,320,,-,1,16914,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,20,533,,-,1,114,  ,,,Preliminar,2016
0,,,,,4,Chile,Chile,,20,152,,-,1,18055,  ,,,Preliminar,2018
0,,,,,2,Panama,Panamá,,20,591,,-,1,4099,  ,,,Preliminar,2018
0,,,,,6,Saint Barthelemy,San Bartolomé,,20,652,,-,1,9,  ,,,Preliminar,2018
0,,,,,6,Saint Martin,Isla de San Martín (Francia),,20,663,,-,1,42,  ,,,Preliminar,2018
0,,,,,6,Virgin Islands (UK),Islas Vírgenes (RU),,20,92,,-,1,34,  ,,,Preliminar,2016
0,,,,,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,,20,670,,-,1,103,  ,,,Preliminar,2015
0,,,,,6,Suriname,Suriname,,20,740,,-,1,563,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,20,531,,-,1,150,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,20,332,,-,1,10604,  ,,,Preliminar,2015
0,,,,,6,Bahamas,Bahamas,,20,44,,-,1,395,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,20,531,,-,1,150,  ,,,Preliminar,2017
0,,,,,6,Guadeloupe,Guadalupe,,20,312,,-,1,450,  ,,,Preliminar,2018
0,,,,,6,Montserrat,Montserrat,,20,500,,-,1,5,  ,,,Preliminar,2018
0,,,,,3,Bolivia,Bolivia,,20,68,,-,1,11052,  ,,,Preliminar,2018
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,20,535,,-,1,26,  ,,,Preliminar,2018
0,,,,,6,Saint Lucia,Santa Lucía,,20,662,,-,1,165,  ,,,Preliminar,2018
0,,,,,4,Brazil,Brasil,,20,76,,-,1,209288,  ,,,Preliminar,2018
0,,,,,6,Dominica,Dominica,,20,212,,-,1,74,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,20,192,,-,1,11485,  ,,,Preliminar,2017
0,,,,,6,Jamaica,Jamaica,,20,388,,-,1,2890,  ,,,Preliminar,2018
0,,,,,6,Saint Kitts and Nevis,Saint Kitts y Nevis,,20,659,,-,1,53,  ,,,Preliminar,2017
0,,,,,6,Anguilla,Anguila,,20,660,,-,1,17,  ,,,Preliminar,2018
0,,,,,6,French Guiana,Guayana Francesa,,20,254,,-,1,283,  ,,,Preliminar,2018
0,62.14,12.43,0.019470405,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,20,,1027,-,1,8265,  ,1,5136,Preliminar,2016
0,15.62,0.15,1.027703307,1.028,5,Latin Caribbean,Caribe Latino,23,20,,22,-,1,14332,  ,23,2238,Preliminar,2015
0,444.93,55.62,0.029359203,0.019,4,Southern Cone,Cono Sur,239,20,,156703,-,1,281716,  ,368,1253440,Preliminar,2016
0,0.00,0.00,,,6,Non-Latin Caribbean,Caribe No Latino,0,20,,0,-,1,102,  ,0,0,Preliminar,2018
0,1.90,0.05,0.313043478,0.000,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,0,20,,81,-,1,151024,  ,9,2875,Preliminar,2018
0,0.24,0.00,11.764705882,0.000,5,Latin Caribbean,Caribe Latino,0,20,,0,-,1,14430,  ,4,34,Preliminar,2018
0,0.00,0.00,0,0.000,1,North America,América del Norte,0,20,,2,-,1,324460,  ,0,2,Preliminar,2018
0,0.01,0.01,0,0.000,1,North America,América del Norte,0,20,,36,-,1,324460,  ,0,36,Preliminar,2017
0,54.24,17.60,0.588912736,0.072,3,Andean Subregion,Subregión Andina,55,20,,24796,-,1,140885,  ,450,76412,Preliminar,2017
0,1.53,0.15,2.269692924,0.000,3,Andean Subregion,Subregión Andina,0,20,,144,-,1,97856,  ,34,1498,Preliminar,2018
0,283.38,3.54,0.051993848,0.029,4,Southern Cone,Cono Sur,229,20,,9693,-,1,274199,  ,404,777015,Preliminar,2015
0,14.78,3.79,0,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,20,,270,-,1,7119,  ,0,1052,Preliminar,2017
0,2.76,0.17,4.522613065,0.000,5,Latin Caribbean,Caribe Latino,0,20,,25,-,1,14430,  ,18,398,Preliminar,2017
0,42.32,3.87,1.648551948,0.012,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,9,20,,6775,-,1,175005,  ,1221,74065,Preliminar,2016
0,38.36,3.02,2.025807821,0.005,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,3,20,,5201,-,1,171936,  ,1336,65949,Preliminar,2015
0,25.33,1.95,0.227075402,0.009,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,4,20,,3452,-,1,177318,  ,102,44919,Preliminar,2017
0,96.12,33.01,0.700983469,0.044,3,Andean Subregion,Subregión Andina,59,20,,45961,-,1,139220,  ,938,133812,Preliminar,2016
0,51.81,0.58,0.056150923,0.016,4,Southern Cone,Cono Sur,23,20,,1641,-,1,281882,  ,82,146035,Preliminar,2017
0,0.13,0.13,0,0.000,1,North America,América del Norte,0,20,,407,-,1,324119,  ,0,407,Preliminar,2016
0,22.58,5.19,8.283106595,0.413,5,Latin Caribbean,Caribe Latino,24,20,,1334,-,1,25723,  ,481,5807,Preliminar,2016
0,0.17,0.17,0,0.000,4,Southern Cone,Cono Sur,0,20,,91,-,1,54539,  ,0,94,Preliminar,2018
0,20.85,6.25,0,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,20,,428,-,1,6849,  ,0,1428,Preliminar,2015
0,84.97,8.39,0.733762906,0.047,3,Andean Subregion,Subregión Andina,43,20,,9057,-,1,107941,  ,673,91719,Preliminar,2015
