0,Incidence Rate (c),Lab Confirm Incidence rate,(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Country_sp,Deaths,EW,Iso3166,Confirmed,Epidemiological Week (a),Number of Records,Population x 1000,Serotype,Severe Dengue (d),Total of Dengue Cases (b),Type,Year
0,,,,,6,Cayman Islands,Islas Caimán,,31,136,,-,1,58,  ,,,Preliminar,2018
0,282.05,0.00,0,0.000,2,Costa Rica,Costa Rica,0,31,188,0,31,1,4857,"DEN 1,2,3",0,13699,Final,2016
0,73.46,,0,0.000,2,Costa Rica,Costa Rica,0,31,188,,31,1,4906,"DEN 1,2",0,3604,final,2017
0,71.29,0.00,0.168255749,0.000,2,Costa Rica,Costa Rica,0,31,188,0,31,1,5002,"DEN 1,2,3",6,3566,Final,2015
0,,,,,2,Costa Rica,Costa Rica,,31,188,,-,1,4906,  ,,,Preliminar,2018
0,44.59,0.00,0,0.000,6,Dominica,Dominica,0,31,212,0,28,1,74,DEN,0,33,Preliminar,2017
0,33.78,2.70,0,0.000,6,Dominica,Dominica,0,31,212,2,24,1,74,DEN,0,25,Preliminar,2015
0,,,,,6,Dominica,Dominica,,31,212,,-,1,74,  ,,,Preliminar,2018
0,317.57,0.00,0,0.000,6,Dominica,Dominica,0,31,212,0,24,1,74,DEN,0,235,Preliminar,2016
0,347.30,0.00,0,0.000,6,Dominica,Dominica,0,31,212,0,24,1,74,0,0,257,Preliminar,2016
0,38.55,1.35,0,0.000,2,El Salvador,El Salvador,0,31,222,86,31,1,6378,DEN 2,0,2459,Preliminar,2017
0,269.61,47.90,0.756132756,0.006,2,El Salvador,El Salvador,1,31,222,3078,31,1,6426,"DEN 1,2,3",131,17325,Preliminar,2015
0,2.56,0.13,0,0.000,2,El Salvador,El Salvador,0,31,222,8,3,1,6378,DEN,0,163,Preliminar,2018
0,107.70,1.40,2.311527421,0.015,2,El Salvador,El Salvador,1,31,222,86,31,1,6146,DEN 2,153,6619,Final,2016
0,6.31,6.31,0,0.000,6,Grenada,Granada,0,31,308,7,20,1,111,DEN,0,7,Preliminar,2015
0,,,,,6,Grenada,Granada,,31,308,,-,1,112,  ,,,Preliminar,2018
0,103.60,21.62,0,0.000,6,Grenada,Granada,0,31,308,24,28,1,111,DEN 1,0,115,Preliminar,2016
0,71.43,71.43,0,0.000,6,Grenada,Granada,0,31,308,80,28,1,112,DEN,0,80,Preliminar,2017
0,,,,,2,Guatemala,Guatemala,,31,320,,-,1,16914,  ,,,Preliminar,2018
0,59.43,2.59,0.113871636,0.041,2,Guatemala,Guatemala,4,31,320,421,31,1,16255,"DEN 1,2,3,4",11,9660,Preliminar,2015
0,28.27,1.96,0.594101422,0.000,2,Guatemala,Guatemala,0,31,320,326,30,1,16673,"DEN 1,2,3,4",28,4713,Preliminar,2016
0,12.19,2.28,0.824842310,0.000,2,Guatemala,Guatemala,0,31,320,386,31,1,16914,"DEN 1,2,3,4",17,2061,Preliminar,2017
0,39.30,39.30,0,0.000,6,Guyana,Guyana,0,31,328,303,16,1,771,DEN,0,303,Preliminar,2016
0,,,,,6,Guyana,Guyana,,31,328,,-,1,778,  ,,,Preliminar,2017
0,17.57,17.57,0,0.000,6,Guyana,Guyana,0,31,328,142,24,1,808,DEN,0,142,Preliminar,2015
0,,,,,6,Guyana,Guyana,,31,328,,-,1,778,  ,,,Preliminar,2018
0,0.53,0.00,0,0.000,6,Haiti,Haití,0,31,332,0,22,1,10604,"DEN 1,2,3,4",0,56,Preliminar,2015
0,,,,,6,Haiti,Haití,,31,332,,-,1,10981,  ,,,Preliminar,2018
0,,,,,6,Haiti,Haití,,31,332,,-,1,10848,  ,,,Preliminar,2016
0,,,,,6,Haiti,Haití,,31,332,,-,1,10981,  ,,,Preliminar,2017
0,221.04,1.05,1.298127382,0.006,2,Honduras,Honduras,1,31,340,86,31,1,8190,DEN,235,18103,Preliminar,2016
0,40.58,0.00,1.835106383,0.000,2,Honduras,Honduras,0,31,340,0,31,1,9265,"DEN 1,2,3",69,3760,Preliminar,2017
0,410.04,0.00,1.971512941,0.000,2,Honduras,Honduras,0,31,340,0,31,1,8424,DEN,681,34542,Preliminar,2015
0,1.64,0.00,5.921052632,0.000,2,Honduras,Honduras,0,31,340,0,3,1,9265,DEN,9,152,Preliminar,2018
0,2.42,0.38,0,0.000,6,Jamaica,Jamaica,0,31,388,11,31,1,2890,DEN 3,0,70,Preliminar,2017
0,1.03,0.11,0,0.000,6,Jamaica,Jamaica,0,31,388,3,27,1,2813,DEN 4,0,29,Preliminar,2015
0,,,,,6,Jamaica,Jamaica,,31,388,,-,1,2890,  ,,,Preliminar,2018
0,48.31,3.64,0.147710487,0.000,6,Jamaica,Jamaica,0,31,388,102,28,1,2803,"DEN 3,4",2,1354,Preliminar,2016
0,0.50,0.01,0,0.000,2,Mexico,México,0,31,484,17,3,1,129163,"DEN 1,2",0,649,Preliminar,2018
0,66.08,7.13,2.107349138,0.013,2,Mexico,México,11,31,484,8930,31,1,125236,"DEN 1,2,3,4",1744,82758,Preliminar,2015
0,37.21,4.76,3.037583304,0.021,2,Mexico,México,10,31,484,6118,31,1,128632,"DEN 1,2,3,4",1454,47867,Final,2016
0,19.19,2.53,0.528417571,0.036,2,Mexico,México,9,31,484,3262,31,1,129163,"DEN 1,2,3,4",131,24791,Preliminar,2017
0,0.00,0.00,,,6,Montserrat,Montserrat,0,31,500,0,31,1,5,  ,0,0,Preliminar,2017
0,,,,,6,Montserrat,Montserrat,,31,500,,-,1,5,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Montserrat,Montserrat,0,31,500,0,24,1,5,  ,0,0,Preliminar,2015
0,80.00,0.00,0,0.000,6,Montserrat,Montserrat,0,31,500,0,28,1,5,DEN,0,4,Preliminar,2016
0,,,,,6,Curaçao,Curazao,,31,531,,-,1,150,  ,,,Preliminar,2018
0,,,,,6,Curaçao,Curazao,,31,531,,-,1,150,  ,,,Preliminar,2017
0,598.26,7.83,0,,6,Aruba,Aruba,,31,533,9,28,1,115,DEN,0,688,Preliminar,2017
0,,,,,6,Aruba,Aruba,,31,533,,-,1,115,  ,,,Preliminar,2018
0,,,,,6,Aruba,Aruba,,31,533,,-,1,112,  ,,,Preliminar,2015
0,688.60,56.14,0,0.000,6,Aruba,Aruba,0,31,533,64,29,1,114,DEN,0,785,Preliminar,2016
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,31,535,,-,1,26,  ,,,Preliminar,2017
0,,,,,6,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",,31,535,,-,1,26,  ,,,Preliminar,2018
0,902.29,73.17,0,0.027,2,Nicaragua,Nicaragua,15,31,558,4500,31,1,6150,DEN 2,0,55491,Preliminar,2016
0,680.57,26.23,,0.005,2,Nicaragua,Nicaragua,2,31,558,1631,31,1,6218,DEN 2,,42318,Preliminar,2017
0,307.30,8.41,0.010401498,0.010,2,Nicaragua,Nicaragua,2,31,558,526,31,1,6257,"DEN 2,3",2,19228,Preliminar,2015
0,30.73,0.90,,0.000,2,Nicaragua,Nicaragua,0,31,558,56,3,1,6218,DEN,,1911,Preliminar,2018
0,,,,,2,Panama,Panamá,,31,591,,-,1,4099,  ,,,Preliminar,2018
0,29.99,18.43,0.083612040,0.000,2,Panama,Panamá,0,31,591,735,31,1,3988,"DEN 1,2,3",1,1196,Preliminar,2015
0,69.82,19.15,0.143575018,0.108,2,Panama,Panamá,3,31,591,764,31,1,3990,"DEN 1,2,3",4,2786,Preliminar,2016
0,103.24,47.40,0.189035917,0.000,2,Panama,Panamá,0,31,591,1943,31,1,4099,"DEN 1,2",8,4232,Preliminar,2017
0,0.25,0.25,0,0.000,5,Puerto Rico,Puerto Rico,0,31,630,9,31,1,3663,DEN 2,0,9,Preliminar,2017
0,0.00,0.00,,,5,Puerto Rico,Puerto Rico,0,31,630,0,3,1,3663,  ,0,0,Preliminar,2018
0,28.97,0.87,0,0.000,5,Puerto Rico,Puerto Rico,0,31,630,32,31,1,3680,"DEN 1,2,3,4",0,1066,Preliminar,2015
0,4.89,4.89,0,0.000,5,Puerto Rico,Puerto Rico,0,31,630,180,31,1,3681,"DEN 1,2,3,4",0,180,Final,2016
0,388.89,0.00,0,0.000,6,Saint Barthelemy,San Bartolomé,0,31,652,0,30,1,9,DEN,0,35,Preliminar,2017
0,88.89,88.89,0,0.000,6,Saint Barthelemy,San Bartolomé,0,31,652,8,25,1,9,DEN,0,8,Preliminar,2015
0,,,,,6,Saint Barthelemy,San Bartolomé,,31,652,,-,1,9,  ,,,Preliminar,2018
0,"6,444.44","1,011.11",0,0.000,6,Saint Barthelemy,San Bartolomé,0,31,652,91,16,1,9,DEN 1,0,580,Preliminar,2016
0,16.98,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,31,659,0,31,1,53,DEN,0,9,Preliminar,2017
0,9.62,1.92,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,31,659,1,24,1,52,DEN,0,5,Preliminar,2015
0,,,,,6,Saint Kitts and Nevis,Saint Kitts y Nevis,,31,659,,-,1,53,  ,,,Preliminar,2018
0,44.23,0.00,0,0.000,6,Saint Kitts and Nevis,Saint Kitts y Nevis,0,31,659,0,24,1,52,DEN,0,23,Preliminar,2016
0,,,,,6,Anguilla,Anguila,,31,660,,-,1,17,  ,,,Preliminar,2018
0,58.82,0.00,0,0.000,6,Anguilla,Anguila,0,31,660,0,28,1,17,DEN,0,10,Preliminar,2016
0,105.88,11.76,0,,6,Anguilla,Anguila,,31,660,2,28,1,17,DEN,0,18,Preliminar,2017
0,50.00,12.50,0,0.000,6,Anguilla,Anguila,0,31,660,2,28,1,16,DEN,0,8,Preliminar,2015
0,7.93,6.10,0,0.000,6,Saint Lucia,Santa Lucía,0,31,662,10,28,1,164,DEN 1,0,13,Preliminar,2015
0,,,,,6,Saint Lucia,Santa Lucía,,31,662,,-,1,165,  ,,,Preliminar,2018
0,68.29,19.51,0,0.000,6,Saint Lucia,Santa Lucía,0,31,662,32,28,1,164,DEN 1,0,112,Preliminar,2016
0,8.48,8.48,0,0.000,6,Saint Lucia,Santa Lucía,0,31,662,14,24,1,165,DEN,0,14,Preliminar,2017
0,149.02,2.94,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,31,670,3,28,1,102,DEN,0,152,Preliminar,2016
0,2.94,0.00,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,31,670,0,31,1,102,DEN,0,3,Preliminar,2017
0,0.97,0.97,0,0.000,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,0,31,670,1,28,1,103,DEN,0,1,Preliminar,2015
0,,,,,6,Saint Vincent and the Grenadines,San Vicente y las Granadinas,,31,670,,-,1,102,  ,,,Preliminar,2018
0,,,,,6,Suriname,Suriname,,31,740,,-,1,563,  ,,,Preliminar,2018
0,0.36,0.36,0,0.000,6,Suriname,Suriname,0,31,740,2,21,1,548,DEN,0,2,Preliminar,2015
0,2.55,0.18,0,0.000,6,Suriname,Suriname,0,31,740,1,27,1,548,DEN 1,0,14,Preliminar,2016
0,,,,,6,Suriname,Suriname,,31,740,,-,1,563,  ,,,Preliminar,2017
0,7.16,0.15,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,31,780,2,25,1,1369,DEN,0,98,Preliminar,2017
0,,,,,6,Trinidad and Tobago,Trinidad y Tobago,,31,780,,-,1,1369,  ,,,Preliminar,2018
0,2.08,0.07,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,31,780,1,4,1,1347,DEN 1,0,28,Preliminar,2015
0,29.82,0.44,0,0.000,6,Trinidad and Tobago,Trinidad y Tobago,0,31,780,6,24,1,1365,"DEN 1,3",0,407,Preliminar,2016
0,423.53,423.53,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,31,796,216,24,1,51,DEN,0,216,Preliminar,2016
0,296.23,296.23,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,31,796,157,24,1,53,DEN,0,157,Preliminar,2017
0,192.00,192.00,0,0.000,6,Turks and Caicos Islands,Islas Turcas y Caicos,0,31,796,96,24,1,50,DEN,0,96,Preliminar,2015
0,,,,,6,Turks and Caicos Islands,Islas Turcas y Caicos,,31,796,,-,1,53,  ,,,Preliminar,2018
0,0.07,0.07,0,0.000,1,United States of America,Estados Unidos de América,0,31,840,236,31,1,325128,DEN,0,236,Preliminar,2015
0,0.00,0.00,0,0.000,1,United States of America,Estados Unidos de América,0,31,840,2,3,1,324460,DEN,0,2,Preliminar,2018
0,0.21,0.21,0,0.000,1,United States of America,Estados Unidos de América,0,31,840,667,31,1,324119,DEN,0,667,Final,2016
0,0.03,0.03,0,0.000,1,United States of America,Estados Unidos de América,0,31,840,86,31,1,324460,DEN,0,86,Preliminar,2017
0,8.74,8.74,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,31,850,9,31,1,103,DEN,0,9,final,2016
0,0.98,0.98,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,31,850,1,31,1,102,DEN,0,1,Preliminar,2017
0,2.88,2.88,0,0.000,6,Virgin Islands (US),Islas Vírgenes (EUA),0,31,850,3,31,1,104,DEN,0,3,final,2015
0,0.00,0.00,,,6,Virgin Islands (US),Islas Vírgenes (EUA),0,31,850,0,3,1,102,  ,0,0,Preliminar,2018
0,512.20,2.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,31,663,1,16,1,41,DEN 2,0,210,Preliminar,2016
0,373.81,0.00,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,31,663,0,30,1,42,DEN,0,157,Preliminar,2017
0,246.34,102.44,0,0.000,6,Saint Martin,Isla de San Martín (Francia),0,31,663,42,25,1,41,DEN,0,101,Preliminar,2015
0,,,,,6,Saint Martin,Isla de San Martín (Francia),,31,663,,-,1,42,  ,,,Preliminar,2018
0,2.82,0.00,0,0.000,6,Bermuda,Bermuda,0,31,60,0,28,1,71,DEN,0,2,Preliminar,2016
0,0.00,0.00,,,6,Bermuda,Bermuda,0,31,60,0,31,1,71,  ,0,0,Preliminar,2017
0,,,,,6,Bermuda,Bermuda,,31,60,,-,1,71,  ,,,Preliminar,2018
0,0.00,0.00,,,6,Bermuda,Bermuda,0,31,60,0,20,1,70,  ,0,0,Preliminar,2015
0,,,,,6,French Guiana,Guayana Francesa,,31,254,,-,1,283,  ,,,Preliminar,2018
0,228.26,5.43,0,0.000,6,French Guiana,Guayana Francesa,0,31,254,15,14,1,276,"DEN 1,2",0,630,Preliminar,2016
0,160.78,0.00,0,0.000,6,French Guiana,Guayana Francesa,0,31,254,0,26,1,283,DEN,0,455,Preliminar,2017
0,359.92,118.70,0,0.000,6,French Guiana,Guayana Francesa,0,31,254,311,24,1,262,"DEN 1,2,4",0,943,Preliminar,2015
0,101.11,0.00,0,0.000,6,Guadeloupe,Guadalupe,0,31,312,0,30,1,450,DEN,0,455,Preliminar,2017
0,7.45,1.49,0,0.000,6,Guadeloupe,Guadalupe,0,31,312,7,25,1,470,DEN,0,35,Preliminar,2015
0,,,,,6,Guadeloupe,Guadalupe,,31,312,,-,1,450,  ,,,Preliminar,2018
0,27.60,4.88,0,0.000,6,Guadeloupe,Guadalupe,0,31,312,23,16,1,471,DEN 1,0,130,Preliminar,2016
0,,,,,6,Martinique,Martinica,,31,474,,-,1,385,  ,,,Preliminar,2018
0,7.39,1.97,0,0.000,6,Martinique,Martinica,0,31,474,8,25,1,406,DEN,0,30,Preliminar,2015
0,109.09,6.06,0,0.000,6,Martinique,Martinica,0,31,474,24,30,1,396,"DEN 1,2,3",0,432,Preliminar,2016
0,18.70,0.26,0,0.000,6,Martinique,Martinica,0,31,474,1,30,1,385,DEN 2,0,72,Preliminar,2017
0,1.25,0.57,0,0.000,4,Argentina,Argentina,0,31,32,254,30,1,44271,"DEN 1,3",0,554,Preliminar,2017
0,6.53,0.90,0,0.000,4,Argentina,Argentina,0,31,32,381,31,1,42155,"DEN 1,4",0,2752,Preliminar,2015
0,0.01,0.00,0,0.000,4,Argentina,Argentina,0,31,32,1,3,1,44271,DEN 1,0,4,Preliminar,2018
0,175.16,93.98,0,0.014,4,Argentina,Argentina,11,31,32,41207,30,1,43847,"DEN 1,4",0,76803,Final,2016
0,202.12,,0.314126728,,3,Bolivia,Bolivia,,31,68,,31,1,11025,DEN,70,22284,Final,2015
0,,,,,3,Bolivia,Bolivia,,31,68,,-,1,11052,  ,,,Preliminar,2018
0,264.67,32.26,0.159627997,0.000,3,Bolivia,Bolivia,0,31,68,3512,31,1,10888,DEN,46,28817,Preliminar,2016
0,79.23,7.68,0.513933303,0.023,3,Bolivia,Bolivia,2,31,68,849,31,1,11052,DEN,45,8756,Preliminar,2017
0,685.24,120.66,0.055360691,0.040,4,Brazil,Brasil,580,31,76,252864,31,1,209568,"DEN 1,2,3,4",795,1436037,Preliminar,2016
0,100.64,0.93,0.073115033,0.034,4,Brazil,Brasil,72,31,76,1952,31,1,209288,"DEN 1,2,3,4",154,210627,Preliminar,2017
0,,,,,4,Brazil,Brasil,,31,76,,-,1,209288,  ,,,Preliminar,2018
0,663.21,200.94,0.084698329,0.045,4,Brazil,Brasil,614,31,76,409221,30,1,203657,"DEN 1,2,3,4",1144,1350676,Preliminar,2015
0,0.22,0.00,0,0.000,4,Chile,Chile,0,31,152,0,8,1,18132,DEN 1,0,40,Preliminar,2016
0,0.03,0.03,0,0.000,4,Chile,Chile,0,31,152,5,26,1,18055,"DEN 1,3",0,5,Preliminar,2017
0,,,,,4,Chile,Chile,,31,152,,-,1,18055,  ,,,Preliminar,2018
0,0.04,0.04,0,0.000,4,Chile,Chile,0,31,152,7,9,1,17924,DEN,0,7,Preliminar,2015
0,37.16,11.94,1.058404168,0.049,3,Colombia,Colombia,9,31,170,5860,31,1,49066,"DEN 1,2,3,4",193,18235,Preliminar,2017
0,1.67,,3.288672351,0.000,3,Colombia,Colombia,0,31,170,,3,1,49066,DEN,27,821,Preliminar,2018
0,119.63,0.00,1.340016539,0.073,3,Colombia,Colombia,43,31,170,0,31,1,49529,"DEN 1,2,3,4",794,59253,Preliminar,2015
0,163.58,45.01,1.019010642,0.029,3,Colombia,Colombia,23,31,170,21899,31,1,48654,"DEN 1,2,3,4",811,79587,Preliminar,2016
0,248.77,2.55,0.116437508,0.012,3,Ecuador,Ecuador,5,31,218,414,31,1,16226,"DEN 1,2,3,4",47,40365,Preliminar,2015
0,0.87,0.87,0,0.000,3,Ecuador,Ecuador,0,31,218,144,2,1,16625,DEN,0,144,Preliminar,2018
0,72.44,70.26,0.278011794,0.025,3,Ecuador,Ecuador,3,31,218,11512,31,1,16385,"DEN 1,2,4",33,11870,Preliminar,2016
0,60.78,60.78,0.118764846,0.040,3,Ecuador,Ecuador,4,31,218,10104,31,1,16625,DEN,12,10104,Preliminar,2017
0,522.78,53.12,0.013599151,0.005,4,Paraguay,Paraguay,2,31,600,3736,27,1,7033,"DEN 1,2,4",5,36767,Preliminar,2015
0,1.32,1.32,,0.000,4,Paraguay,Paraguay,0,31,600,90,1,1,6811,DEN 1,,90,Preliminar,2018
0,839.45,37.71,0.085026482,0.028,4,Paraguay,Paraguay,16,31,600,2536,31,1,6725,"DEN 1,3,4",48,56453,Final,2016
0,19.48,4.48,0,0.000,4,Paraguay,Paraguay,0,31,600,305,31,1,6811,DEN 1,0,1327,Preliminar,2017
0,221.15,72.62,0.328961242,0.089,3,Peru,Perú,63,31,604,23358,31,1,32165,"DEN 2,3",234,71133,Preliminar,2017
0,1.66,,1.313320826,0.000,3,Peru,Perú,0,31,604,,2,1,32165,DEN,7,533,Preliminar,2018
0,109.99,52.07,0.318034604,0.105,3,Peru,Perú,36,31,604,16225,31,1,31161,"DEN 2,3",109,34273,Preliminar,2015
0,85.69,41.52,0.363609652,0.121,3,Peru,Perú,33,31,604,13192,31,1,31774,"DEN 1,2,3",99,27227,Preliminar,2016
0,0.00,0.00,,,4,Uruguay,Uruguay,0,31,858,0,31,1,3457,  ,0,0,Preliminar,2017
0,0.00,0.00,,,4,Uruguay,Uruguay,0,31,858,0,3,1,3457,  ,0,0,Preliminar,2018
0,0.00,0.00,,,4,Uruguay,Uruguay,0,31,858,0,31,1,3430,  ,0,0,Preliminar,2015
0,38.82,0.75,0,0.000,4,Uruguay,Uruguay,0,31,858,26,21,1,3444,DEN 1,0,1337,Preliminar,2016
0,93.29,15.15,0.319673525,0.085,3,Venezuela,Venezuela,25,31,862,4775,31,1,31519,"DEN 1,2,3,4",94,29405,Preliminar,2016
0,15.69,2.69,4.405022922,0.000,3,Venezuela,Venezuela,0,31,862,860,31,1,31977,DEN,221,5017,Preliminar,2017
0,52.75,0.00,0.521022658,0.000,3,Venezuela,Venezuela,0,31,862,0,30,1,31293,DEN,86,16506,Preliminar,2015
0,,,,,3,Venezuela,Venezuela,,31,862,,-,1,31977,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,31,192,,-,1,11485,  ,,,Preliminar,2018
0,,,,,5,Cuba,Cuba,,31,192,,-,1,11249,  ,,,Preliminar,2015
0,12.27,12.27,0,0.000,5,Cuba,Cuba,0,31,192,1398,26,1,11393,"DEN 2,3",0,1398,Preliminar,2016
0,2.35,2.35,0,0.000,5,Cuba,Cuba,0,31,192,270,25,1,11485,"DEN 2,3",0,270,Preliminar,2017
0,53.59,0.00,10.320658840,0.526,5,Dominican Republic,República Dominicana,30,31,214,0,31,1,10649,DEN,589,5707,Preliminar,2016
0,6.92,0.15,5.503355705,0.000,5,Dominican Republic,República Dominicana,0,31,214,16,31,1,10767,DEN,41,745,Preliminar,2017
0,0.32,,11.764705882,0.000,5,Dominican Republic,República Dominicana,0,31,214,,3,1,10767,DEN,4,34,Preliminar,2018
0,95.61,15.77,0.024648755,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,31,,1338,-,1,8487,  ,2,8114,Preliminar,2016
0,34.00,0.22,0.882413298,0.882,5,Latin Caribbean,Caribe Latino,43,31,,32,-,1,14332,  ,43,4873,Preliminar,2015
0,557.54,105.30,0.053671363,0.039,4,Southern Cone,Cono Sur,607,31,,296633,-,1,281716,  ,843,1570670,Preliminar,2016
0,0.00,0.00,,,6,Non-Latin Caribbean,Caribe No Latino,0,31,,0,-,1,102,  ,0,0,Preliminar,2018
0,1.90,0.05,0.313043478,0.000,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,0,31,,81,-,1,151024,  ,9,2875,Preliminar,2018
0,0.24,0.00,11.764705882,0.000,5,Latin Caribbean,Caribe Latino,0,31,,0,-,1,14430,  ,4,34,Preliminar,2018
0,0.00,0.00,0,0.000,1,North America,América del Norte,0,31,,2,-,1,324460,  ,0,2,Preliminar,2018
0,0.03,0.03,0,0.000,1,North America,América del Norte,0,31,,86,-,1,324460,  ,0,86,Preliminar,2017
0,80.38,29.12,0.622544042,0.069,3,Andean Subregion,Subregión Andina,78,31,,41031,-,1,140885,  ,705,113245,Preliminar,2017
0,1.53,0.15,2.269692924,0.000,3,Andean Subregion,Subregión Andina,0,31,,144,-,1,97856,  ,34,1498,Preliminar,2018
0,507.00,150.75,0.082649860,0.044,4,Southern Cone,Cono Sur,616,31,,413345,-,1,274199,  ,1149,1390202,Preliminar,2015
0,36.15,4.66,0,0.000,6,Non-Latin Caribbean,Caribe No Latino,0,31,,334,-,1,7172,  ,0,2593,Preliminar,2017
0,3.95,1.14,4.00390625,0.000,5,Latin Caribbean,Caribe Latino,0,31,,295,-,1,25915,  ,41,1024,Preliminar,2017
0,85.33,6.79,1.254905112,0.020,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,30,31,,11881,-,1,175005,  ,1874,149334,Preliminar,2016
0,97.93,8.03,1.529827479,0.011,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,18,31,,13800,-,1,171936,  ,2576,168385,Preliminar,2015
0,48.21,4.13,0.265525026,0.013,2,Central America Ithsmus and Mexico,Istmo Centroamericano y México,11,31,,7330,-,1,177318,  ,227,85491,Preliminar,2017
0,127.07,39.43,0.612189524,0.047,3,Andean Subregion,Subregión Andina,84,31,,54890,-,1,139220,  ,1083,176906,Preliminar,2016
0,75.39,0.89,0.072466155,0.034,4,Southern Cone,Cono Sur,72,31,,2516,-,1,281882,  ,154,212513,Preliminar,2017
0,0.21,0.21,0,0.000,1,North America,América del Norte,0,31,,667,-,1,324119,  ,0,667,Preliminar,2016
