"XXIV Barra Da Tijuca","300.823","7","6","13","6","7","2","3","2","3","12","12","23","96"
"Joá","818","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Itanhangá","38.415","1","0","4","1","4","0","1","1","1","3","0","4","20"
"Barra da Tijuca","135.924","3","2","1","1","2","0","0","1","0","4","7","10","31"
"Camorim","1.970","0","0","1","0","0","0","0","0","0","0","0","0","1"
"Vargem Pequena","27.250","3","1","3","2","0","0","0","0","0","1","1","1","12"
"Vargem Grande","14.039","0","0","0","1","0","0","0","0","1","0","0","0","2"
"Recreio dos Bandeirantes","82.240","0","3","4","1","1","2","2","0","1","4","4","8","30"
"Grumari","167","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Área Programática 5.1","671.041","131","78","53","49","40","21","16","20","20","22","10","20","480"
"XXXIII Realengo","243.006","62","24","20","19","22","6","5","3","5","3","2","3","174"
"Deodoro","10.842","1","0","2","0","0","0","0","0","0","0","0","0","3"
"Vila Militar","13.184","2","0","0","0","1","0","0","1","0","0","0","0","4"
"Campo dos Afonsos","1.365","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jardim Sulacap","13.062","4","0","1","1","1","0","0","0","2","0","0","0","9"
"Magalhães Bastos","24.430","3","1","1","6","1","0","0","1","2","0","0","0","15"
"Realengo","180.123","52","23","16","12","19","6","5","1","1","3","2","3","143"
"XVIIBangu","428.035","69","54","33","30","18","15","11","17","15","19","8","17","306"
"Padre Miguel","64.228","11","5","6","9","2","1","0","3","1","1","2","1","42"
"Bangu","243.125","35","25","15","12","8","8","8","2","5","9","5","6","138"
"Senador Camará","105.515","23","24","12","9","8","6","3","12","9","9","1","10","126"
"Gericino ***","15.167","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Área Programática 5.2","665.198","92","70","34","26","25","30","18","9","19","18","24","24","389"
"XVIII Campo Grande","542.084","72","54","26","19","19","23","15","7","18","15","24","19","311"
"Santíssimo","41.458","2","2","0","1","0","2","3","0","1","1","1","3","16"
"Campo Grande","328.370","54","25","14","16","14","12","8","3","9","11","18","8","192"
"Senador Vasconcelos","30.600","3","3","1","0","0","4","1","0","1","1","2","3","19"
"Inhoaíba","64.649","4","13","3","1","1","1","2","2","3","1","1","3","35"
"Cosmos","77.007","9","11","8","1","4","4","1","2","4","1","2","2","49"
"XXVI Guaratiba","123.114","20","16","8","7","6","7","3","2","1","3","0","5","78"
"Guaratiba","110.049","14","13","6","4","5","6","2","2","0","3","0","5","60"
"Barra de Guaratiba","3.577","1","1","1","0","0","1","1","0","1","0","0","0","6"
"Pedra de Guaratiba","9.488","5","2","1","3","1","0","0","0","0","0","0","0","12"
"Área Programática 5.3","368.534","68","79","43","33","22","10","17","13","6","19","39","36","385"
"XIX Santa Cruz","368.534","68","79","43","33","22","10","17","13","6","19","39","36","385"
"Paciência","94.626","13","17","7","11","7","5","5","2","3","3","5","6","84"
"Santa Cruz","217.333","50","53","28","19","14","4","11","11","1","10","30","27","258"

