XXIII SANTA TERESA,39.163,4,0,0,2,3,3,0,3,5,11,13,15,9,14,18,14,14,13,18,13,6,9,5,7,6,5,0,2,0,2,1,0,3,3,0,1,1,2,2,5,0,2,2,4,8,5,1,6,4,10,5,12,291
SANTA TERESA,39.163,4,0,0,2,3,3,0,3,5,11,13,15,9,14,18,14,14,13,18,13,6,9,5,7,6,5,0,2,0,2,1,0,3,3,0,1,1,2,2,5,0,2,2,4,8,5,1,6,4,10,5,12,291
ÁREA DE PLANEJAMENTO 2.1,641.078,19,8,8,20,34,29,45,56,83,118,164,134,144,159,147,136,142,138,142,126,96,88,59,63,64,36,28,21,11,20,13,9,8,17,6,3,11,8,5,8,10,14,28,29,20,35,47,21,30,25,38,60,2.783
IV BOTAFOGO,234.713,6,3,1,8,17,8,15,19,28,36,60,61,58,68,62,67,68,72,74,69,43,51,23,26,28,17,15,14,7,13,6,3,6,10,4,1,6,4,3,2,4,4,11,15,9,16,24,9,14,11,23,29,1.251
FLAMENGO,52.510,1,0,0,1,1,3,3,2,2,4,11,14,13,10,11,7,9,5,16,19,12,8,4,3,5,3,2,1,3,3,0,1,1,2,2,0,2,0,0,1,0,0,4,1,1,7,4,0,0,1,2,7,212
GLORIA,10.986,0,0,0,4,1,0,0,3,5,1,3,5,6,7,6,7,4,0,2,3,2,5,3,0,2,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,7,5,96
LARANJEIRAS,45.299,2,0,0,0,3,1,2,2,4,10,2,7,9,14,12,7,14,15,13,11,3,6,2,7,4,1,2,3,1,3,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,1,3,1,1,2,2,4,181
CATETE,20.617,0,3,1,1,5,1,3,3,5,3,11,6,11,8,13,10,20,18,9,11,11,13,1,1,5,0,2,2,1,0,1,1,1,3,1,1,0,1,0,0,2,1,0,1,2,4,8,2,6,2,3,4,222
COSME VELHO,7.313,0,0,0,0,0,0,0,1,1,0,1,2,2,0,4,3,1,1,1,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,30
BOTAFOGO,76.962,1,0,0,1,6,3,5,5,8,13,24,18,15,26,15,27,17,30,25,19,11,14,10,13,9,11,5,4,2,5,5,1,3,3,0,0,4,3,3,0,1,2,4,8,4,4,6,3,6,5,8,6,421
HUMAITÁ,14.886,0,0,0,0,0,0,1,0,1,2,3,4,1,2,1,4,2,3,4,0,2,3,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,43
URCA,6.140,2,0,0,1,1,0,1,3,2,3,5,5,1,1,0,2,1,0,4,3,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,46
V COPACABANA,157.391,9,2,6,9,10,17,23,30,47,72,83,58,60,73,64,46,46,43,40,36,31,19,21,23,19,10,7,3,2,3,1,4,1,5,2,0,2,2,2,3,5,6,11,11,8,12,16,8,12,11,11,27,1.072
LEME,14.681,0,0,0,2,0,2,0,3,0,3,4,1,5,7,4,3,3,2,2,3,3,1,1,4,1,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,5,1,3,0,0,1,2,0,2,76
COPACABANA,142.710,9,2,6,7,10,15,23,27,47,69,79,57,55,66,60,43,43,41,38,33,28,18,20,19,18,9,5,2,2,3,1,2,1,4,2,0,2,2,2,3,5,6,10,6,7,9,16,8,11,9,11,25,996
VI LAGOA,178.374,4,3,1,2,7,4,7,7,8,10,21,14,24,17,18,19,21,21,23,16,17,17,13,14,17,9,5,2,2,4,5,2,1,2,0,2,3,2,0,2,0,4,6,3,3,7,7,3,3,3,4,4,413
IPANEMA,46.813,0,0,0,0,2,1,0,1,2,1,2,5,3,2,2,4,5,2,6,4,3,4,3,6,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,2,0,0,2,0,0,0,78
LEBLON,45.539,0,1,1,0,2,0,0,2,2,2,5,1,4,5,4,0,4,5,3,2,7,4,2,1,2,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,74
LAGOA,19.367,0,0,0,1,0,0,0,1,0,1,6,3,6,3,1,1,6,2,3,1,1,1,2,1,2,1,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52
JARDIM BOTÃNICO,20.235,1,1,0,0,0,1,0,1,1,1,4,0,4,2,4,4,1,5,7,5,1,2,3,2,3,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61
GÁVEA,20.922,0,1,0,0,2,1,0,1,0,2,2,3,3,2,3,2,2,3,1,3,3,1,2,3,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,48
VIDIGAL,15.643,3,0,0,1,1,1,4,0,2,3,1,2,4,1,1,2,3,3,1,1,2,2,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,2,1,4,3,0,2,1,2,66
SÃO CONRADO,9.854,0,0,0,0,0,0,3,1,1,0,1,0,0,2,3,6,0,1,2,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,1,34
XXVII ROCINHA,70.600,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,7,2,5,5,5,1,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,47
ROCINHA,70.600,0,0,0,1,0,0,0,0,0,0,0,1,2,1,3,4,7,2,5,5,5,1,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,47
ÁREA DE PLANEJAMENTO 2.2,356.036,8,1,0,2,4,9,9,18,39,30,47,55,65,56,74,66,49,69,70,43,33,19,22,13,10,14,8,7,11,7,5,4,7,4,6,5,4,3,2,4,3,2,5,1,7,5,16,7,6,10,23,21,1.008
VIII TIJUCA,174.263,6,0,0,2,2,5,6,13,30,23,32,41,51,41,62,52,33,59,54,36,28,16,17,12,8,13,6,5,9,5,3,3,7,4,5,5,4,3,1,4,2,1,4,0,4,5,8,6,5,6,10,13,770
PRAÇA DA BANDEIRA,8.642,0,0,0,0,0,1,0,0,1,1,2,2,1,1,1,2,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,26
TIJUCA,158.390,5,0,0,2,2,4,5,12,29,20,28,38,45,34,54,46,30,55,51,34,28,15,15,11,8,12,6,4,8,5,3,3,7,4,5,5,4,3,1,4,2,1,2,0,3,5,7,4,3,5,9,12,698
ALTO DA BOA VISTA,7.231,1,0,0,0,0,0,1,1,0,2,2,1,5,6,7,4,1,3,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,46
IX VILA ISABEL,181.772,2,1,0,0,2,4,3,5,9,7,15,14,14,15,12,14,16,10,16,7,5,3,5,1,2,1,2,2,2,2,2,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0,8,1,1,4,13,8,238
MARACANÃ,27.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILA ISABEL,82.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDARAI,36.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAJAU,36.561,2,1,0,0,2,4,3,5,9,7,15,14,14,15,12,14,16,10,16,7,5,3,5,1,2,1,2,2,2,2,2,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0,8,1,1,4,13,8,238
ÁREA DE PLANEJAMENTO 3.1,912.347,68,10,11,23,32,32,25,19,47,71,73,80,79,91,91,81,79,89,114,106,96,75,50,57,57,53,27,43,35,40,17,22,26,22,24,15,17,16,9,20,21,30,38,29,54,47,61,65,67,101,130,116,2.701
X RAMOS,156.251,18,3,3,11,12,9,7,6,11,18,12,19,27,31,20,20,27,29,35,17,19,17,7,8,4,5,4,6,3,7,2,4,4,2,1,1,3,5,0,3,1,6,12,8,12,15,13,24,21,20,33,33,638
MANGUINHOS,37.544,4,0,1,1,0,2,1,0,0,2,0,5,5,10,5,7,5,1,8,4,7,3,0,2,1,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,3,1,5,1,0,1,3,3,97
BONSUCESSO,18.103,0,0,0,2,0,0,0,0,2,2,4,3,6,11,7,3,9,13,11,4,5,3,2,1,1,2,0,1,0,2,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,3,3,6,6,122
RAMOS,36.775,9,2,0,1,4,4,1,1,0,4,1,1,3,2,1,2,2,3,4,1,1,3,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,2,0,2,0,2,5,5,3,5,5,14,9,8,12,7,136
OLARIA,63.829,5,1,2,7,8,3,5,5,9,10,7,10,13,8,7,8,11,12,12,8,6,8,5,5,1,3,3,5,2,1,1,3,1,0,0,1,1,2,0,0,1,2,7,3,6,8,3,8,9,8,12,17,283
XI PENHA,326.878,40,3,1,5,10,13,7,8,17,29,27,32,26,36,35,26,26,33,50,71,62,35,26,36,44,39,16,28,28,28,13,16,19,16,16,8,8,10,7,12,18,23,19,16,37,25,43,24,34,65,71,52,1.389
PENHA,73.792,11,0,0,0,2,2,3,1,4,4,6,4,4,3,5,4,6,8,10,15,10,6,4,5,2,0,3,3,0,0,1,0,3,2,0,1,0,1,1,0,0,3,1,2,3,5,5,6,7,14,17,21,218
PENHA CIRCULAR,55.294,7,0,0,3,1,3,1,1,0,3,5,3,8,4,7,5,5,6,12,8,16,10,5,4,9,9,5,3,9,2,3,4,2,2,5,2,4,2,1,5,7,4,6,2,6,0,8,3,5,7,11,2,245
BRÁS DE PINA,59.834,12,1,0,1,4,4,1,2,3,5,5,10,1,11,9,7,10,7,10,25,17,11,8,15,16,13,3,11,10,15,7,5,7,5,3,4,2,3,4,4,5,9,7,5,9,10,16,9,14,19,17,18,429
CORDOVIL,45.810,0,0,0,0,0,0,0,0,2,1,3,3,0,1,2,0,1,3,7,8,4,3,0,2,2,2,0,1,1,2,0,1,1,1,0,0,1,0,0,0,0,1,0,2,0,3,0,1,2,7,5,0,73
PARADA DE LUCAS,23.889,4,1,1,1,3,2,0,1,0,4,6,5,8,7,3,4,1,4,5,6,7,2,6,4,7,4,1,5,2,5,1,4,2,2,3,1,0,2,0,2,1,4,3,2,7,2,10,1,6,6,10,7,185
VIGÁRIO GERAL,42.237,6,1,0,0,0,2,1,2,5,6,2,6,4,2,6,4,3,2,5,5,7,2,2,3,3,3,2,3,4,1,1,1,2,0,2,0,0,0,0,0,3,1,1,0,8,4,2,1,0,3,5,2,128
JARDIM AMÉRICA,26.023,0,0,0,0,0,0,1,1,3,6,0,1,1,8,3,2,0,3,1,4,1,1,1,3,5,8,2,2,2,3,0,1,2,4,3,0,1,2,1,1,2,1,1,3,4,1,2,3,0,9,6,2,111
XX ILHA DO GOVERNADOR,229.718,4,1,1,4,2,3,2,1,7,12,15,14,8,14,14,16,12,14,15,12,10,19,12,9,9,8,2,6,3,4,2,0,3,2,5,3,6,0,1,3,1,0,5,2,5,4,0,9,5,10,11,13,343
RIBEIRA,3.581,2,0,0,0,1,0,1,0,2,1,3,0,0,1,2,1,4,1,2,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,1,1,1,1,38
ZUMBI,2.378,0,0,0,0,0,2,1,0,1,2,0,3,1,1,1,1,0,0,3,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,27
CACUIA,11.428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PITANGUEIRAS,10.674,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11
PRAIA DA BANDEIRA,6.716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10
COCOTÁ,5.242,0,0,0,1,0,0,0,0,1,0,3,2,2,2,1,2,1,1,0,1,2,2,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,34
BANCÁRIOS,13.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FREGUESIA (ILHA DO GOVERNADOR),20.177,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,2,1,1,24
JARDIM GUANABARA,32.034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14
JARDIM CARIOCA,27.583,1,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,16
TAUA,35.341,0,0,0,0,0,0,0,0,2,6,1,3,5,4,4,4,4,5,4,0,3,7,4,3,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,73
MONERÓ,6.269,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,2,2,1,2,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,27
PORTUGUESA,27.315,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,2,1,30
GALEÃO,25.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
CIDADE UNIVERSITÁRIA,1.732,1,0,0,2,0,0,0,0,0,1,2,0,0,2,0,3,2,3,2,4,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,31
GERICINÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXIX COMPLEXO DO ALEMÃO,67.983,6,3,6,3,7,7,8,3,8,11,18,13,14,9,22,16,14,13,12,6,5,3,3,4,0,1,5,2,0,1,0,1,0,0,1,2,0,1,1,1,1,0,1,3,0,3,5,7,5,2,9,13,279
COMPLEXO DO ALEMÃO,67.983,6,3,6,3,7,7,8,3,8,11,18,13,14,9,22,16,14,13,12,6,5,3,3,4,0,1,5,2,0,1,0,1,0,0,1,2,0,1,1,1,1,0,1,3,0,3,5,7,5,2,9,13,279
XXX MARÉ,131.517,0,0,0,0,1,0,1,1,4,1,1,2,4,1,0,3,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,4,6,5,52
MARÉ,131.517,0,0,0,0,1,0,1,1,4,1,1,2,4,1,0,3,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,4,6,5,52
ÁREA DE PLANEJAMENTO 3.2,551.903,42,5,14,12,18,22,33,24,39,63,65,50,64,56,93,75,68,66,73,51,57,40,45,37,36,33,26,25,29,19,28,38,8,7,13,8,12,11,11,14,11,18,15,35,30,32,36,42,31,56,64,73,1.873
XII INHAUMA,128.576,10,1,3,2,6,3,3,6,8,16,16,5,9,8,13,20,13,13,15,10,9,7,5,6,3,5,5,5,4,4,2,1,1,1,0,0,1,2,1,2,4,4,3,2,9,10,5,6,11,13,19,27,357
HIGIENÓPOLIS,16.037,0,1,1,0,0,1,0,1,0,5,3,0,2,2,1,1,1,2,0,3,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,2,0,1,0,3,1,5,48
MARIA DA GRACA,7.851,0,0,0,0,2,0,1,0,2,1,2,0,0,0,3,4,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,3,34
DEL CASTILHO,12.191,4,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,4,1,2,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,3,8,4,49
INHAÚMA,42.792,0,0,0,0,0,0,0,1,2,1,4,0,1,2,3,2,1,3,1,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,33
ENGENHO DA RAINHA,27.521,0,0,0,0,0,0,0,1,2,2,1,1,0,1,2,1,1,3,6,1,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4,1,41
TOMAS COELHO,22.183,6,0,1,2,3,2,2,2,1,7,5,4,5,2,3,11,7,4,3,4,3,4,0,3,3,3,2,3,1,2,1,0,0,0,0,0,0,0,1,2,2,1,2,1,3,4,3,5,6,7,2,14,152
XIII MÉIER,389.673,30,4,11,9,11,18,26,15,31,46,45,33,49,45,70,45,52,47,55,36,45,28,38,30,29,26,19,18,22,14,26,34,5,6,12,8,11,9,10,11,7,14,11,32,20,21,28,33,19,42,43,38,1.387
SÃO FRANCISCO XAVIER,7.814,7,0,1,0,2,0,1,2,0,2,3,2,1,1,1,0,0,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,1,0,0,1,2,1,5,6,2,8,9,4,77
ROCHA,9.356,1,0,1,1,2,1,5,2,6,4,6,4,1,3,5,3,0,4,7,2,1,2,1,3,2,1,3,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,3,0,1,2,2,5,3,96
RIACHUELO,12.360,0,0,1,1,0,0,0,2,2,0,0,0,1,0,2,0,0,1,1,1,3,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,2,0,1,1,2,3,4,3,5,0,2,47
SAMPAIO,9.506,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9
ENGENHO NOVO,42.751,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,20
JACARÉ,7.056,0,0,0,1,1,0,0,0,0,1,2,1,1,1,1,2,2,4,1,0,1,0,2,2,1,0,0,1,0,1,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,37
LINS DE VASCONCELOS,34.679,2,0,0,0,0,0,3,0,1,1,0,0,1,0,0,2,1,0,1,0,2,1,2,1,2,1,0,0,1,1,3,1,1,1,0,0,0,1,0,0,0,2,1,0,1,1,0,2,0,0,0,1,38
MÉIER,49.777,2,1,2,0,0,2,1,1,1,4,3,2,5,3,6,3,5,2,5,3,3,1,4,1,7,5,1,1,4,0,2,1,0,1,1,1,1,2,1,1,0,1,3,10,1,6,6,5,3,0,4,5,133
TODOS OS SANTOS,22.983,6,1,1,0,1,2,1,1,1,6,3,1,2,2,2,5,0,4,5,2,4,1,3,2,2,1,1,0,1,0,4,5,0,0,0,2,1,0,1,0,1,2,2,0,3,0,3,1,1,5,5,2,99
CACHAMBI,40.884,5,0,1,1,1,2,3,0,4,5,6,5,13,11,14,14,13,10,11,9,9,7,6,9,6,8,3,5,4,2,2,9,1,1,2,2,2,2,1,3,1,2,0,5,5,3,1,1,4,2,4,4,244
ENGENHO DE DENTRO,46.460,1,0,0,0,0,0,1,0,3,2,2,3,2,2,9,1,1,3,4,5,3,3,4,3,2,1,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63
ÁGUA SANTA,6.506,0,0,2,0,0,0,0,1,2,2,3,4,6,4,5,8,6,3,7,1,4,1,4,3,1,3,3,1,0,0,1,1,0,0,0,0,3,1,1,0,0,1,2,0,0,0,2,0,0,1,2,5,94
ENCANTADO,14.328,3,1,2,4,3,6,8,5,8,17,13,6,10,13,11,3,8,4,3,3,5,5,5,3,2,5,3,4,8,5,6,7,1,2,2,1,0,1,2,2,1,1,0,6,1,1,4,4,1,5,2,4,230
PIEDADE,43.999,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,1,6,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,25
ABOLIÇÃO,12.346,0,0,0,0,0,0,0,0,1,0,1,1,2,2,3,0,1,1,2,2,2,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,32
PILARES,28.868,3,1,0,1,0,2,3,1,1,2,1,4,2,3,6,3,8,8,3,6,4,1,2,1,2,1,2,5,3,1,2,1,1,0,4,0,1,0,3,1,1,0,3,4,4,2,2,6,3,11,8,6,143
