Grajaú,38.671,0,0,0,0,0,1,0,0,1,0,0,0,2
ÁreaProgramática3.1,886.551,102,92,84,61,36,23,5,5,15,18,7,13,461
XRamos,153.177,21,16,17,9,4,3,1,2,2,4,1,2,82
Manguinhos,36.160,6,2,3,0,2,2,0,0,0,2,0,0,17
Bonsucesso,18.711,4,3,2,3,1,0,0,2,2,0,0,2,19
Ramos,40.792,6,7,9,5,1,1,0,0,0,1,1,0,31
Olaria,57.514,5,4,3,1,0,0,1,0,0,1,0,0,15
XIPenha,321.887,55,46,35,33,27,11,3,3,6,10,6,5,240
Penha,78.678,6,9,5,2,1,2,1,0,0,1,0,0,27
PenhaCircular,47.816,4,3,0,0,4,2,0,0,1,2,0,0,16
BrásdePina,59.222,4,3,8,3,3,3,0,0,0,1,0,1,26
Cordovil,45.202,12,7,5,7,5,1,1,1,1,1,2,0,43
ParadadeLucas,23.923,7,2,1,2,3,2,0,1,1,0,0,1,20
VigárioGeral,41.820,11,10,6,9,3,0,1,1,2,2,3,1,49
JardimAmérica,25.226,11,12,10,10,8,1,0,0,1,3,1,2,59
XXIlhaDoGovernador,212.574,16,20,16,16,5,7,1,0,7,4,0,6,98
Ribeira,3.528,0,0,0,0,0,0,0,0,0,1,0,0,1
Zumbi,2.016,0,0,0,0,1,0,0,0,1,0,0,0,2
Cacuia,11.013,1,0,2,1,0,0,0,0,0,0,0,0,4
Pitangueiras,11.756,0,3,1,0,0,0,0,0,0,0,0,0,4
PraiadaBandeira,5.948,1,0,2,2,0,1,0,0,1,0,0,0,7
Cocotá,4.877,0,0,0,0,0,1,0,0,0,0,0,0,1
Bancários,12.512,2,6,1,0,1,1,0,0,0,0,0,1,12
Freguesia(IlhadoGovernador),19.437,0,2,0,1,0,1,0,0,0,0,0,1,5
JardimGuanabara,32.213,1,0,0,3,0,0,0,0,1,1,0,2,8
