ÁreaProgramática2.2,371.120,78,81,258,411,87,23,17,6,2,4,2,8,977
VIIITijuca,181.810,23,29,28,47,14,10,6,1,0,4,0,2,164
PraçadaBandeira,8.662,1,2,2,2,1,0,0,0,0,0,0,0,8
Tijuca,163.805,20,26,20,44,13,10,6,1,0,4,0,2,146
AltodaBoaVista,9.343,2,1,6,1,0,0,0,0,0,0,0,0,10
IXVilaIsabel,189.310,55,52,230,364,73,13,11,5,2,0,2,6,813
Maracanã,25.256,1,5,7,12,2,0,0,0,0,0,0,0,27
VilaIsabel,86.018,40,35,200,314,53,11,7,4,0,0,2,4,670
Andaraí,39.365,3,3,12,15,8,1,3,0,2,0,0,2,49
Grajaú,38.671,11,9,11,23,10,1,1,1,0,0,0,0,67
ÁreaProgramática3.1,886.551,175,394,1.366,1.385,411,137,73,30,10,13,38,54,4.086
XRamos,153.177,25,65,170,285,81,37,26,6,4,1,9,12,721
Manguinhos,36.160,8,7,11,33,4,3,2,0,0,1,2,2,73
Bonsucesso,18.711,7,13,19,45,12,7,4,2,1,0,2,5,117
Ramos,40.792,4,26,56,83,34,18,9,3,1,0,4,2,240
Olaria,57.514,6,19,84,124,31,9,11,1,2,0,1,3,291
XIPenha,321.887,82,219,633,561,194,54,24,14,3,8,22,29,1.843
Penha,78.678,24,139,352,223,42,12,8,1,0,2,0,3,806
PenhaCircular,47.816,7,12,54,102,19,8,1,1,0,0,2,3,209
BrásdePina,59.222,21,19,62,69,40,10,2,1,0,0,1,0,225
Cordovil,45.202,6,19,84,83,47,8,4,0,2,3,8,1,265
ParadadeLucas,23.923,6,7,12,24,8,5,3,3,0,0,4,4,76
VigárioGeral,41.820,10,10,27,33,22,7,2,4,0,2,4,9,130
JardimAmérica,25.226,8,13,42,27,16,4,4,4,1,1,3,9,132
XXIlhaDoGovernador,212.574,34,24,29,53,27,14,7,5,0,2,4,8,207
Ribeira,3.528,0,1,0,0,2,0,0,0,0,0,0,0,3
Zumbi,2.016,4,0,2,0,1,0,0,0,0,0,0,0,7
Cacuia,11.013,2,2,2,1,6,1,0,0,0,0,0,2,16
Pitangueiras,11.756,5,0,1,5,1,1,1,0,0,0,0,0,14
PraiadaBandeira,5.948,0,1,0,1,0,0,0,0,0,0,0,0,2
Cocotá,4.877,0,1,0,2,1,0,0,0,0,0,0,0,4
Bancários,12.512,1,1,1,5,0,0,0,0,0,0,0,2,10
Freguesia(IlhadoGovernador),19.437,1,2,2,1,0,0,0,0,0,0,2,2,10
JardimGuanabara,32.213,11,3,2,3,0,1,0,1,0,0,0,0,21
