Colégio,29.245,24,24,40,46,6,7,4,2,6,2,13,5,179
XVMadureira,372.555,116,123,366,463,151,65,54,19,16,10,12,17,1.412
Campinho,10.156,4,2,30,51,11,1,1,0,1,0,2,0,103
QuintinoBocaiúva,31.185,7,8,24,23,11,1,2,0,0,0,1,0,77
Cavalcanti,16.141,4,7,7,20,6,2,2,1,0,1,1,1,52
EngenheiroLeal,6.113,0,0,3,5,3,1,0,0,0,0,0,0,12
Cascadura,34.456,8,8,23,43,11,1,6,0,0,0,2,1,103
Madureira,50.106,14,24,47,88,36,11,12,4,1,3,2,3,245
VazLobo,15.167,5,8,41,32,6,2,1,1,1,0,0,0,97
Turiaçu,17.246,8,13,21,9,3,6,0,1,0,2,0,1,64
RochaMiranda,44.188,35,31,84,66,23,14,12,7,3,2,2,4,283
HonórioGurgel,21.989,4,3,8,3,8,10,5,1,0,0,1,2,45
OswaldoCruz,34.04,8,6,25,56,17,6,3,1,3,1,0,2,128
BentoRibeiro,43.707,5,5,37,39,6,5,7,1,4,0,1,1,111
MarechalHermes,48.061,14,8,16,28,10,5,3,2,3,1,0,2,92
XXIIAnchieta,158.318,32,41,103,113,33,17,4,5,3,2,3,32,388
Guadalupe,47.144,14,8,27,41,15,12,2,5,2,1,2,5,134
Anchieta,55.652,10,17,56,48,12,2,0,0,1,1,1,12,160
ParqueAnchieta,26.212,3,9,9,14,2,0,1,0,0,0,0,2,40
RicardodeAlbuquerque,29.31,5,7,11,10,4,3,1,0,0,0,0,13,54
XXVPavuna,208.813,75,66,216,277,95,43,26,3,11,7,11,12,842
CoelhoNeto,32.423,9,12,21,52,15,15,8,1,3,1,3,2,142
Acari,27.347,0,9,21,14,6,2,2,0,3,1,4,3,65
BarrosFilho,14.049,8,1,9,7,8,7,2,0,0,3,0,0,45
CostaBarros,28.442,30,19,86,84,29,8,7,1,3,0,3,4,274
Pavuna,97.35,28,25,79,120,37,11,7,1,2,2,1,3,316
ParqueColumbia,9.202,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909.368,513,506,649,757,338,106,18,13,12,11,21,37,2.981
XVIJacarepagua,572.03,300,273,394,559,236,65,11,7,6,7,12,23,1.893
Jacarepaguá,157.326,66,50,47,61,33,10,3,1,2,2,1,10,286
Anil,24.172,37,25,27,22,7,3,0,1,1,1,1,2,127
GardêniaAzul,17.715,15,19,24,29,22,3,1,4,1,0,1,1,120
Curicica,31.189,43,21,47,63,28,9,3,0,1,1,3,4,223
Freguesia(Jacarepaguá),70.511,30,31,20,26,17,8,0,1,0,2,2,2,139
Pechincha,34.709,9,21,40,39,16,4,0,0,0,0,1,1,131
Taquara,102.126,54,56,77,124,63,14,2,0,0,1,1,2,394
Tanque,37.856,14,13,33,59,19,5,0,0,0,0,0,0,143
