ÁreaProgramática2.2,371.120,78,81,258,411,87,23,17,6,2,4,2,8,977
VIIITijuca,181.810,23,29,28,47,14,10,6,1,0,4,0,2,164
PraçadaBandeira,8.662,1,2,2,2,1,0,0,0,0,0,0,0,8
Tijuca,163.805,20,26,20,44,13,10,6,1,0,4,0,2,146
AltodaBoaVista,9.343,2,1,6,1,0,0,0,0,0,0,0,0,10
IXVilaIsabel,189.310,55,52,230,364,73,13,11,5,2,0,2,6,813
Maracanã,25.256,1,5,7,12,2,0,0,0,0,0,0,0,27
VilaIsabel,86.018,40,35,200,314,53,11,7,4,0,0,2,4,670
Andaraí,39.365,3,3,12,15,8,1,3,0,2,0,0,2,49
Grajaú,38.671,11,9,11,23,10,1,1,1,0,0,0,0,67
ÁreaProgramática3.1,886.551,175,394,1.366,1.385,411,137,73,30,10,13,38,54,4.086
XRamos,153.177,25,65,170,285,81,37,26,6,4,1,9,12,721
Manguinhos,36.160,8,7,11,33,4,3,2,0,0,1,2,2,73
Bonsucesso,18.711,7,13,19,45,12,7,4,2,1,0,2,5,117
Ramos,40.792,4,26,56,83,34,18,9,3,1,0,4,2,240
Olaria,57.514,6,19,84,124,31,9,11,1,2,0,1,3,291
XIPenha,321.887,82,219,633,561,194,54,24,14,3,8,22,29,1.843
Penha,78.678,24,139,352,223,42,12,8,1,0,2,0,3,806
PenhaCircular,47.816,7,12,54,102,19,8,1,1,0,0,2,3,209
BrásdePina,59.222,21,19,62,69,40,10,2,1,0,0,1,0,225
Cordovil,45.202,6,19,84,83,47,8,4,0,2,3,8,1,265
ParadadeLucas,23.923,6,7,12,24,8,5,3,3,0,0,4,4,76
VigárioGeral,41.820,10,10,27,33,22,7,2,4,0,2,4,9,130
JardimAmérica,25.226,8,13,42,27,16,4,4,4,1,1,3,9,132
XXIlhaDoGovernador,212.574,34,24,29,53,27,14,7,5,0,2,4,8,207
Ribeira,3.528,0,1,0,0,2,0,0,0,0,0,0,0,3
Zumbi,2.016,4,0,2,0,1,0,0,0,0,0,0,0,7
Cacuia,11.013,2,2,2,1,6,1,0,0,0,0,0,2,16
Pitangueiras,11.756,5,0,1,5,1,1,1,0,0,0,0,0,14
PraiadaBandeira,5.948,0,1,0,1,0,0,0,0,0,0,0,0,2
Cocotá,4.877,0,1,0,2,1,0,0,0,0,0,0,0,4
Bancários,12.512,1,1,1,5,0,0,0,0,0,0,0,2,10
Freguesia(IlhadoGovernador),19.437,1,2,2,1,0,0,0,0,0,0,2,2,10
JardimGuanabara,32.213,11,3,2,3,0,1,0,1,0,0,0,0,21
JardimCarioca,24.848,2,0,3,2,4,1,0,0,0,0,0,1,13
Tauá,29.567,1,2,2,13,3,5,1,2,0,0,2,0,31
Moneró,6.476,3,2,1,5,3,1,0,2,0,0,0,0,17
Portuguesa,23.856,2,1,1,2,1,1,0,0,0,0,0,0,8
Galeão,22.971,2,8,11,10,5,3,5,0,0,2,0,1,47
CidadeUniversitária,1.556,0,0,1,3,0,0,0,0,0,0,0,0,4
XXIXComplexodoAlemão,69.143,32,86,528,466,101,31,11,3,2,1,3,4,1.268
ComplexodoAlemão,69.143,32,86,528,466,101,31,11,3,2,1,3,4,1.268
XXXMaré,129.77,2,0,6,20,8,1,5,2,1,1,0,1,47
Maré,129.77,2,0,6,20,8,1,5,2,1,1,0,1,47
ÁreaProgramática3.2,569.97,112,206,514,849,289,77,51,10,9,3,14,35,2.169
XIIInhaúma,134.349,59,67,183,255,94,30,17,3,4,0,4,10,726
Higienópolis,15.734,4,6,7,3,6,3,0,1,0,0,0,1,31
MariadaGraça,7.972,5,3,21,20,25,4,3,0,2,0,0,3,86
DelCastilho,15.61,1,1,1,14,3,1,2,0,1,0,0,1,25
Inhaúma,45.698,9,6,12,27,8,1,5,0,0,0,0,1,69
EngenhodaRainha,26.659,30,31,76,91,27,8,3,1,1,0,2,3,273
TomasCoelho,22.676,5,14,43,43,6,5,2,0,0,0,1,0,119
XIIIMéier,397.782,5,6,23,57,19,8,2,1,0,0,1,1,123
Jacaré,9.276,51,137,327,585,191,47,34,6,5,3,10,25,1.421
SãoFranciscoXavier,8.343,2,11,17,17,0,1,0,0,0,0,0,0,48
Rocha,8.766,2,4,10,7,5,1,0,0,0,0,0,2,31
Riachuelo,12.653,0,3,9,13,9,3,1,0,0,0,0,0,38
Sampaio,10.895,0,2,46,66,14,1,1,0,0,1,0,1,132
EngenhoNovo,42.172,7,14,55,104,40,8,3,3,1,1,4,7,247
LinsdeVasconcelos,37.487,2,6,17,74,20,4,3,0,0,0,2,0,128
Méier,49.828,13,20,34,59,22,7,9,2,1,0,1,5,173
TodosdsSantos,24.646,1,8,9,9,5,1,0,0,0,0,0,1,34
Cachambi,42.415,5,11,23,32,16,3,5,0,0,0,0,4,99
EngenhodeDentro,45.54,7,18,23,54,22,3,1,0,3,0,0,2,133
ÁguaSanta,8.756,1,3,2,5,3,1,0,0,0,0,0,0,15
Encantado,15.021,2,3,14,17,9,2,1,0,0,0,1,0,49
Piedade,43.378,3,17,23,69,15,2,2,0,0,0,0,2,133
Abolição,11.356,3,5,7,17,3,4,4,0,0,0,0,1,44
Pilares,27.25,3,12,38,42,8,6,4,1,0,1,2,0,117
XVIIIJacarezinho,37.839,2,2,4,9,4,0,0,1,0,0,0,0,22
Jacarezinho,37.839,2,2,4,9,4,0,0,1,0,0,0,0,22
ÁreaProgramática3.3,942.638,287,356,920,1.09,383,187,114,37,49,33,59,92,3.607
XIVIrajá,202.952,64,126,235,237,104,62,30,10,19,14,33,31,965
VilaKosmos,18.274,5,18,42,60,24,5,3,0,1,0,3,1,162
VicentedeCarvalho,24.964,7,11,35,46,10,4,2,2,1,1,2,3,124
ViladaPenha,25.465,12,13,23,22,14,3,2,0,0,2,1,1,93
VistaAlegre,8.622,7,19,26,6,3,7,2,1,0,3,1,5,80
Irajá,96.382,9,41,69,57,47,36,17,5,11,6,13,16,327
Colégio,29.245,24,24,40,46,6,7,4,2,6,2,13,5,179
XVMadureira,372.555,116,123,366,463,151,65,54,19,16,10,12,17,1.412
Campinho,10.156,4,2,30,51,11,1,1,0,1,0,2,0,103
QuintinoBocaiúva,31.185,7,8,24,23,11,1,2,0,0,0,1,0,77
Cavalcanti,16.141,4,7,7,20,6,2,2,1,0,1,1,1,52
EngenheiroLeal,6.113,0,0,3,5,3,1,0,0,0,0,0,0,12
Cascadura,34.456,8,8,23,43,11,1,6,0,0,0,2,1,103
Madureira,50.106,14,24,47,88,36,11,12,4,1,3,2,3,245
VazLobo,15.167,5,8,41,32,6,2,1,1,1,0,0,0,97
Turiaçu,17.246,8,13,21,9,3,6,0,1,0,2,0,1,64
RochaMiranda,44.188,35,31,84,66,23,14,12,7,3,2,2,4,283
HonórioGurgel,21.989,4,3,8,3,8,10,5,1,0,0,1,2,45
OswaldoCruz,34.04,8,6,25,56,17,6,3,1,3,1,0,2,128
BentoRibeiro,43.707,5,5,37,39,6,5,7,1,4,0,1,1,111
MarechalHermes,48.061,14,8,16,28,10,5,3,2,3,1,0,2,92
XXIIAnchieta,158.318,32,41,103,113,33,17,4,5,3,2,3,32,388
Guadalupe,47.144,14,8,27,41,15,12,2,5,2,1,2,5,134
Anchieta,55.652,10,17,56,48,12,2,0,0,1,1,1,12,160
ParqueAnchieta,26.212,3,9,9,14,2,0,1,0,0,0,0,2,40
RicardodeAlbuquerque,29.31,5,7,11,10,4,3,1,0,0,0,0,13,54
XXVPavuna,208.813,75,66,216,277,95,43,26,3,11,7,11,12,842
CoelhoNeto,32.423,9,12,21,52,15,15,8,1,3,1,3,2,142
Acari,27.347,0,9,21,14,6,2,2,0,3,1,4,3,65
BarrosFilho,14.049,8,1,9,7,8,7,2,0,0,3,0,0,45
CostaBarros,28.442,30,19,86,84,29,8,7,1,3,0,3,4,274
Pavuna,97.35,28,25,79,120,37,11,7,1,2,2,1,3,316
ParqueColumbia,9.202,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909.368,513,506,649,757,338,106,18,13,12,11,21,37,2.981
XVIJacarepagua,572.03,300,273,394,559,236,65,11,7,6,7,12,23,1.893
Jacarepaguá,157.326,66,50,47,61,33,10,3,1,2,2,1,10,286
Anil,24.172,37,25,27,22,7,3,0,1,1,1,1,2,127
GardêniaAzul,17.715,15,19,24,29,22,3,1,4,1,0,1,1,120
Curicica,31.189,43,21,47,63,28,9,3,0,1,1,3,4,223
Freguesia(Jacarepaguá),70.511,30,31,20,26,17,8,0,1,0,2,2,2,139
Pechincha,34.709,9,21,40,39,16,4,0,0,0,0,1,1,131
Taquara,102.126,54,56,77,124,63,14,2,0,0,1,1,2,394
Tanque,37.856,14,13,33,59,19,5,0,0,0,0,0,0,143
PraçaSeca,64.147,16,19,49,95,22,5,2,0,1,0,0,1,210
VilaValqueire,32.279,16,18,30,41,9,4,0,0,0,0,2,0,120
XXXIVCidadeDeDeus,36.515,20,15,44,36,34,12,1,5,4,0,5,5,181
CidadedeDeus,36.515,20,15,44,36,34,12,1,5,4,0,5,5,181
XXIVBarraDaTijuca,300.823,193,218,211,162,68,29,6,1,2,4,4,9,907
Joá,818,1,0,0,0,0,0,0,0,0,0,0,0,1
Itanhangá,38.415,26,27,21,20,8,9,1,1,1,0,1,2,117
BarradaTijuca,135.924,63,69,45,29,18,6,3,0,1,2,1,0,237
Camorim,1.97,5,2,3,5,2,0,0,0,0,0,0,0,17
VargemPequena,27.25,23,13,20,25,8,0,1,0,0,0,0,1,91
VargemGrande,14.039,17,29,28,19,12,3,0,0,0,1,1,3,113
RecreiodosBandeirantes,82.24,58,78,94,64,20,11,1,0,0,1,1,3,331
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671.041,167,299,824,2.26,956,197,35,3,2,7,18,45,4.813
XXXIIIRealengo,243.006,65,83,305,775,258,39,11,1,1,2,7,13,1.56
Deodoro,10.842,6,4,6,14,4,1,1,0,0,0,0,1,37
VilaMilitar,13.184,1,0,1,2,6,0,0,0,0,0,0,0,10
CampodosAfonsos,1.365,0,1,0,0,0,0,0,0,0,0,0,0,1
JardimSulacap,13.062,9,13,24,52,21,7,1,1,0,0,0,0,128
MagalhãesBastos,24.43,10,9,32,51,14,1,0,0,0,0,1,2,120
Realengo,180.123,39,56,242,656,213,30,9,0,1,2,6,10,1.264
XVIIBangu,428.035,102,216,519,1.485,698,158,24,2,1,5,11,32,3.253
PadreMiguel,64.228,12,36,81,224,45,8,2,0,0,0,2,7,417
Bangu,243.125,55,111,292,807,380,86,13,1,1,3,6,13,1.768
SenadorCamará,105.515,35,69,146,454,273,64,9,1,0,2,3,12,1.068
Gericino***,15.167,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.2,665.198,128,121,204,308,267,127,80,40,21,32,45,73,1.446
XVIIICampoGrande,542.084,70,70,135,197,173,102,65,28,16,26,38,59,979
Santíssimo,41.458,2,12,20,40,34,10,4,0,0,1,2,5,130
CampoGrande,328.37,40,23,46,56,84,57,37,21,7,20,27,41,459
SenadorVasconcelos,30.6,12,17,21,14,15,13,3,0,0,0,0,1,96
Inhoaíba,64.649,4,9,29,44,21,8,11,1,4,2,3,3,139
Cosmos,77.007,12,9,19,43,19,14,10,6,5,3,6,9,155
XXVIGuaratiba,123.114,58,51,69,111,94,25,15,12,5,6,7,14,467
Guaratiba,110.049,51,39,55,97,79,20,13,10,4,5,6,13,392
BarradeGuaratiba,3.577,4,5,2,4,1,1,0,0,0,0,0,0,17
PedradeGuaratiba,9.488,3,7,12,10,14,4,2,2,1,1,1,1,58
ÁreaProgramática5.3,368.534,56,113,290,428,211,109,60,15,13,29,39,61,1.424
XIXSantaCruz,368.534,56,113,290,428,211,109,60,15,13,29,39,61,1.424
Paciência,94.626,11,18,68,150,60,26,18,2,4,6,1,7,371
SantaCruz,217.333,35,81,185,242,70,55,32,12,6,22,32,51,823
Sepetiba,56.575,10,14,37,36,81,28,10,1,3,1,6,3,230
