"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","39","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","40","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","41","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","42","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","43","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","44","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","45","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","46","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","47","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","48","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","49","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","50","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","51","0"
"2018","Planning Area 1.0","I Portuária","Santo Cristo","12330","52","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","1","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","2","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","3","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","4","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","5","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","6","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","7","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","8","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","9","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","10","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","11","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","12","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","13","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","14","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","15","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","16","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","17","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","18","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","19","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","20","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","21","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","22","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","23","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","24","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","25","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","26","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","27","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","28","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","29","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","30","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","31","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","32","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","33","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","34","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","35","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","36","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","37","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","38","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","39","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","40","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","41","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","42","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","43","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","44","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","45","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","46","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","47","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","48","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","49","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","50","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","51","0"
"2018","Planning Area 1.0","I Portuária","Saúde","2749","52","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","1","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","2","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","3","1"
"2018","Planning Area 1.0","II Centro","Centro","41142","4","2"
"2018","Planning Area 1.0","II Centro","Centro","41142","5","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","6","1"
"2018","Planning Area 1.0","II Centro","Centro","41142","7","2"
"2018","Planning Area 1.0","II Centro","Centro","41142","8","2"
"2018","Planning Area 1.0","II Centro","Centro","41142","9","4"
"2018","Planning Area 1.0","II Centro","Centro","41142","10","4"
"2018","Planning Area 1.0","II Centro","Centro","41142","11","1"
"2018","Planning Area 1.0","II Centro","Centro","41142","12","5"
"2018","Planning Area 1.0","II Centro","Centro","41142","13","3"
"2018","Planning Area 1.0","II Centro","Centro","41142","14","3"
"2018","Planning Area 1.0","II Centro","Centro","41142","15","1"
"2018","Planning Area 1.0","II Centro","Centro","41142","16","2"
"2018","Planning Area 1.0","II Centro","Centro","41142","17","1"
"2018","Planning Area 1.0","II Centro","Centro","41142","18","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","19","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","20","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","21","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","22","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","23","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","24","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","25","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","26","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","27","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","28","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","29","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","30","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","31","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","32","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","33","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","34","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","35","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","36","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","37","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","38","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","39","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","40","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","41","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","42","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","43","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","44","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","45","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","46","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","47","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","48","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","49","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","50","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","51","0"
"2018","Planning Area 1.0","II Centro","Centro","41142","52","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","1","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","2","1"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","3","1"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","4","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","5","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","6","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","7","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","8","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","9","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","10","1"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","11","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","12","1"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","13","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","14","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","15","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","16","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","17","1"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","18","2"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","19","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","20","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","21","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","22","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","23","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","24","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","25","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","26","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","27","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","28","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","29","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","30","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","31","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","32","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","33","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","34","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","35","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","36","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","37","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","38","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","39","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","40","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","41","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","42","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","43","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","44","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","45","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","46","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","47","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","48","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","49","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","50","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","51","0"
"2018","Planning Area 1.0","III Rio Comprido","Catumbi","12556","52","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","1","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","2","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","3","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","4","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","5","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","6","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","7","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","8","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","9","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","10","1"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","11","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","12","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","13","1"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","14","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","15","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","16","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","17","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","18","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","19","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","20","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","21","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","22","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","23","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","24","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","25","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","26","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","27","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","28","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","29","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","30","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","31","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","32","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","33","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","34","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","35","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","36","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","37","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","38","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","39","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","40","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","41","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","42","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","43","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","44","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","45","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","46","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","47","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","48","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","49","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","50","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","51","0"
"2018","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","52","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","1","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","2","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","3","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","4","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","5","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","6","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","7","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","8","2"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","9","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","10","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","11","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","12","2"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","13","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","14","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","15","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","16","1"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","17","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","18","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","19","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","20","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","21","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","22","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","23","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","24","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","25","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","26","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","27","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","28","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","29","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","30","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","31","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","32","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","33","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","34","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","35","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","36","0"
"2018","Planning Area 1.0","III Rio Comprido","Estácio","17189","37","0"
