"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","5","6112"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","6","5100"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","7","6001"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","8","2001"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","9","4010"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","10","3000"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","11","7111"
"2014","Planning Area 2.1","IV Botafogo","Laranjeiras","23972950043966145554","12","6002"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","1","476"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","2","304"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","3","270"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","4","252"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","5","255"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","6","178"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","7","132"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","8","157"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","9","206"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","10","188"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","11","141"
"2014","Planning Area 2.1","IV Botafogo","Urca","6320446","12","99"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","1","00101144"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","2","00101125"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","3","11011120"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","4","11102211"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","5","00000019"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","6","1010666"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","7","00103319"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","8","00001121"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","9","10000015"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","10","01100015"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","11","00002218"
"2014","Planning Area 2.1","VI Lagoa","Jardim Botânico","180091600312797109806935669356371120","12","0010224"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","1","201227"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","2","17082"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","3","12081"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","4","6041"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","5","6193"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","6","1040"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","7","13140"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","8","11094"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","9","7151"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","10","5091"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","11","20160"
"2014","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","163805934318931025256","12","1031"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","1","221"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","2","170"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","3","120"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","4","71"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","5","103"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","6","21"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","7","151"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","8","121"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","9","102"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","10","61"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","11","20"
"2014","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","1818108662","12","10"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","1","22331617"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","2","10111100"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","3","1117202"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","4","0008121"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","5","12524626"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","6","0128112"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","7","0211000"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","8","0124001"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","9","00112611"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","10","0108200"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","11","0002110"
"2014","Planning Area 3.1","XI Penha","Penha Circular","187114079257514321887786784781659222","12","0012000"
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","1",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","2",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","3",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","4",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","5",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","6",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","7",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","8",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","9",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","10",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","11",""
"2014","Planning Area 3.1","XX Ilha do Governador","Freguesia (Ilha do Governador)","2010","12",""
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","1","6369281"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","2","4202720"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","3","5111952"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","4","0121500"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","5","41139102"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","6","3012330"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","7","3101152"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","8","4011130"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","9","4001854"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","10","5121821"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","11","1303600"
"2014","Planning Area 3.2","XII Inhaúma","Engenho da Rainha","86018393653867188655115317736160","12","101310"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","1","46844711"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","2","44501302"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","3","31400300"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","4","11400100"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","5","20101100"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","6","22000300"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","7","10100000"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","8","10221000"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","9","02110000"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","10","01000100"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","11","00101000"
"2014","Planning Area 3.2","XIII Méier","Lins de Vasconcelos","421723748749828246464241545540875615021","12","10100200"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","1","14024701110"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","2","10002720001"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","3","01021600000"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","4","12001300001"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","5","0010901001"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","6","0020910000"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","7","0201500110"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","8","1112910101"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","9","2101600001"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","10","1001610000"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","11","0001500001"
"2014","Planning Area 3.2","XIII Méier","São Francisco Xavier","156104569826659226763977829276834387661265310895","12","0200700000"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","1","22500481311"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","2","4011128801"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","3","20311401211"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","4","21211411330"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","5","00222341512"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","6","0102226730"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","7","1000015621"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","8","0001122610"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","9","0010020900"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","10","30000201021"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","11","1101111101"
"2014","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","43378113562725037839378399426382029521827424964","12","300006402"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","1","013113"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","2","29111"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","3","110020"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","4","18210"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","5","06011"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","6","08220"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","7","16000"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","8","12000"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","9","06102"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","10","03020"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","11","01000"
"2014","Planning Area 3.3","XXII Anchieta","Ricardo de Albuquerque","29310208813324232734714049","12","01000"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","1","26042"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","2","06030"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","3","44024"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","4","05032"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","5","04024"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","6","13018"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","7","1508"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","8","11010"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","9","03034"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","10","01037"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","11","10034"
"2014","Planning Area 3.3","XXV Pavuna","Parque Columbia","28442973509202909368","12","1009"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","1","34322194"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","2","23110331"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","3","17511011"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","4","21420243"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","5","19102044"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","6","10300022"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","7","5100001"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","8","7120000"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","9","20511030"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","10","24910122"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","11","22211052"
"2014","Planning Area 4.0","XVI Jacarepaguá","Freguesia (Jacarepaguá)","5720301573262417217715311897051134709","12","5000001"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","1","40"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","2","61"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","3","11"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","4","40"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","5","10"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","6","10"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","7","01"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","8","10"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","9","00"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","10","10"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","11","20"
"2014","Planning Area 4.0","XXIV Barra da Tijuca","Recreio dos Bandeirantes","2010240577178","12","10"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","1","39"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","2","27"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","3","29"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","4","21"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","5","18"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","6","22"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","7","14"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","8","21"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","9","26"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","10","18"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","11","10"
"2014","Planning Area 5.1","XVII Bangu","Bangu","243125","12","9"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","1","5"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","2","10"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","3","4"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","4","5"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","5","5"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","6","5"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","7","1"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","8","4"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","9","6"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","10","3"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","11","4"
"2014","Planning Area 5.1","XVII Bangu","Padre Miguel","64228","12","2"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","1","14"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","2","9"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","3","9"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","4","8"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","5","6"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","6","3"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","7","1"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","8","4"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","9","4"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","10","8"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","11","1"
"2014","Planning Area 5.1","XVII Bangu","Senador Camará","105515","12","3"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","1","322"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","2","44"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","3","111"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","4","18"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","5","19"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","6","04"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","7","13"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","8","02"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","9","17"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","10","07"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","11","08"
"2014","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430180123","12","03"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","1","211152"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","2","13741"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","3","14290"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","4","6120"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","5","13271"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","6","8151"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","7","7151"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","8","4020"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","9","12091"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","10","10250"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","11","5030"
"2014","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","5420844145832837030600","12","8320"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","1","1215100"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","2","1014120"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","3","21980"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","4","211070"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","5","21880"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","6","01770"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","7","0015111"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","8","2013100"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","9","11861"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","10","03633"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","11","11440"
"2014","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","64649770071231141100493577","12","12550"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","1","58"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","2","211"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","3","112"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","4","320"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","5","040"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","6","09"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","7","38"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","8","319"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","9","115"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","10","011"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","11","08"
"2014","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488368534","12","05"
"2014","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","21733356575","1","50"
"2014","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","21733356575","2","55"
"2014","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","21733356575","3","36"
"2014","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","21733356575","4","87"
"2014","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","21733356575","5","1813"
