"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2015","Planning Area 1.0","III Rio Comprido","Catumbi","12556","8","5"
"2015","Planning Area 1.0","III Rio Comprido","Catumbi","12556","9","4"
"2015","Planning Area 1.0","III Rio Comprido","Catumbi","12556","10","1"
"2015","Planning Area 1.0","III Rio Comprido","Catumbi","12556","11","3"
"2015","Planning Area 1.0","III Rio Comprido","Catumbi","12556","12","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","1","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","2","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","3","1"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","4","3"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","5","7"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","6","3"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","7","1"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","8","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","9","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","10","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","11","0"
"2015","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","12","0"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","1","1"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","2","1"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","3","1"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","4","4"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","5","9"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","6","4"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","7","8"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","8","0"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","9","1"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","10","1"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","11","0"
"2015","Planning Area 1.0","III Rio Comprido","Estácio","17189","12","1"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","1","2"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","2","0"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","3","2"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","4","12"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","5","40"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","6","15"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","7","8"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","8","4"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","9","0"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","10","2"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","11","2"
"2015","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","12","6"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","1","0"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","2","0"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","3","2"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","4","11"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","5","10"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","6","5"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","7","4"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","8","1"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","9","1"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","10","1"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","11","1"
"2015","Planning Area 1.0","VII São Cristovão","Benfica","25081","12","10"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","1","0"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","2","0"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","3","3"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","4","3"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","5","3"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","6","1"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","7","1"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","8","0"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","9","0"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","10","0"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","11","1"
"2015","Planning Area 1.0","VII São Cristovão","Mangueira","17835","12","1"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","1","2"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","2","1"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","3","7"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","4","21"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","5","34"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","6","16"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","7","4"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","8","7"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","9","0"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","10","3"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","11","6"
"2015","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","12","5"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","1","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","2","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","3","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","4","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","5","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","6","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","7","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","8","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","9","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","10","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","11","0"
"2015","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","12","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","1","1"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","2","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","3","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","4","2"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","5","1"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","6","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","7","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","8","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","9","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","10","0"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","11","1"
"2015","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","12","3"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","1","1"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","2","0"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","3","9"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","4","27"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","5","55"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","6","28"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","7","13"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","8","5"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","9","5"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","10","4"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","11","7"
"2015","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","12","9"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","1","1"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","2","3"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","3","13"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","4","29"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","5","43"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","6","25"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","7","11"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","8","4"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","9","3"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","10","1"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","11","4"
"2015","Planning Area 2.1","IV Botafogo","Botafogo","82890","12","9"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","1","2"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","2","0"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","3","9"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","4","34"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","5","63"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","6","28"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","7","11"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","8","0"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","9","1"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","10","2"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","11","6"
"2015","Planning Area 2.1","IV Botafogo","Catete","24057","12","8"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","1","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","2","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","3","4"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","4","6"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","5","8"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","6","3"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","7","1"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","8","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","9","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","10","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","11","0"
"2015","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","12","1"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","1","1"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","2","5"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","3","6"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","4","22"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","5","21"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","6","14"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","7","7"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","8","3"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","9","2"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","10","0"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","11","4"
"2015","Planning Area 2.1","IV Botafogo","Flamengo","50043","12","3"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","1","3"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","2","0"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","3","6"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","4","8"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","5","6"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","6","3"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","7","4"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","8","0"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","9","0"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","10","0"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","11","1"
"2015","Planning Area 2.1","IV Botafogo","Glória","9661","12","4"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","1","2"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","2","1"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","3","2"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","4","4"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","5","6"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","6","0"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","7","0"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","8","0"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","9","1"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","10","0"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","11","0"
"2015","Planning Area 2.1","IV Botafogo","Humaitá","13285","12","1"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","1","2"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","2","4"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","3","11"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","4","21"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","5","8"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","6","10"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","7","10"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","8","3"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","9","0"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","10","2"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","11","2"
"2015","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","12","5"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","1","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","2","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","3","1"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","4","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","5","2"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","6","2"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","7","1"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","8","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","9","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","10","0"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","11","2"
"2015","Planning Area 2.1","IV Botafogo","Urca","7061","12","0"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","1","3"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","2","3"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","3","21"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","4","66"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","5","62"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","6","51"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","7","23"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","8","15"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","9","3"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","10","1"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","11","8"
"2015","Planning Area 2.1","V Copacabana","Copacabana","146392","12","19"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","1","1"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","2","1"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","3","1"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","4","9"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","5","9"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","6","6"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","7","2"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","8","2"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","9","3"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","10","8"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","11","6"
"2015","Planning Area 2.1","V Copacabana","Leme","14799","12","2"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","1","1"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","2","2"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","3","4"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","4","10"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","5","10"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","6","5"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","7","0"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","8","4"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","9","0"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","10","0"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","11","2"
"2015","Planning Area 2.1","VI Lagoa","Gávea","16003","12","5"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","1","2"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","2","1"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","3","10"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","4","16"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","5","12"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","6","17"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","7","6"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","8","0"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","9","0"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","10","1"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","11","3"
"2015","Planning Area 2.1","VI Lagoa","Ipanema","42743","12","3"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","1","1"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","2","1"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","3","4"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","4","7"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","5","8"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","6","1"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","7","0"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","8","2"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","9","0"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","10","0"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","11","0"
"2015","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","12","1"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","1","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","2","3"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","3","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","4","2"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","5","2"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","6","2"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","7","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","8","1"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","9","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","10","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","11","0"
"2015","Planning Area 2.1","VI Lagoa","Lagoa","21198","12","3"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","1","0"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","2","1"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","3","7"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","4","12"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","5","15"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","6","5"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","7","3"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","8","1"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","9","0"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","10","0"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","11","5"
"2015","Planning Area 2.1","VI Lagoa","Leblon","46044","12","5"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","1","1"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","2","1"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","3","1"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","4","7"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","5","6"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","6","1"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","7","1"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","8","0"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","9","0"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","10","0"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","11","0"
"2015","Planning Area 2.1","VI Lagoa","São Conrado","10980","12","3"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","1","0"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","2","0"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","3","1"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","4","5"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","5","16"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","6","11"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","7","4"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","8","2"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","9","2"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","10","0"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","11","1"
"2015","Planning Area 2.1","VI Lagoa","Vidigal","12797","12","3"
