"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2011","Planning Area 1.0","II Centro","Centro","41142","3","226"
"2011","Planning Area 1.0","II Centro","Centro","41142","4","287"
"2011","Planning Area 1.0","II Centro","Centro","41142","5","128"
"2011","Planning Area 1.0","II Centro","Centro","41142","6","13"
"2011","Planning Area 1.0","II Centro","Centro","41142","7","5"
"2011","Planning Area 1.0","II Centro","Centro","41142","8","1"
"2011","Planning Area 1.0","II Centro","Centro","41142","9","0"
"2011","Planning Area 1.0","II Centro","Centro","41142","10","6"
"2011","Planning Area 1.0","II Centro","Centro","41142","11","17"
"2011","Planning Area 1.0","II Centro","Centro","41142","12","36"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","1","23"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","2","51"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","3","55"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","4","57"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","5","26"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","6","4"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","7","1"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","8","1"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","9","2"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","10","3"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","11","3"
"2011","Planning Area 1.0","III Rio Comprido","Catumbi","12556","12","10"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","1","4"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","2","9"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","3","15"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","4","29"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","5","22"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","6","2"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","7","2"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","8","0"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","9","0"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","10","0"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","11","1"
"2011","Planning Area 1.0","III Rio Comprido","Cidade Nova","5466","12","1"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","1","18"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","2","34"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","3","51"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","4","98"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","5","58"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","6","7"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","7","3"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","8","1"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","9","1"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","10","2"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","11","1"
"2011","Planning Area 1.0","III Rio Comprido","Estácio","17189","12","4"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","1","16"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","2","117"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","3","211"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","4","288"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","5","126"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","6","20"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","7","10"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","8","2"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","9","6"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","10","8"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","11","12"
"2011","Planning Area 1.0","III Rio Comprido","Rio Comprido","43764","12","10"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","1","22"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","2","49"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","3","42"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","4","68"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","5","23"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","6","5"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","7","1"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","8","0"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","9","4"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","10","1"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","11","11"
"2011","Planning Area 1.0","VII São Cristovão","Benfica","25081","12","12"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","1","3"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","2","15"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","3","19"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","4","22"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","5","15"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","6","4"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","7","3"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","8","0"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","9","1"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","10","4"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","11","3"
"2011","Planning Area 1.0","VII São Cristovão","Mangueira","17835","12","7"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","1","13"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","2","38"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","3","73"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","4","162"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","5","66"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","6","12"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","7","7"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","8","3"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","9","5"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","10","4"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","11","18"
"2011","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","12","25"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","1","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","2","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","3","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","4","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","5","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","6","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","7","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","8","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","9","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","10","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","11","0"
"2011","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","12","0"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","1","3"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","2","10"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","3","22"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","4","27"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","5","35"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","6","9"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","7","0"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","8","0"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","9","1"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","10","3"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","11","2"
"2011","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","12","5"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","1","33"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","2","119"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","3","220"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","4","251"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","5","111"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","6","6"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","7","5"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","8","6"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","9","3"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","10","6"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","11","13"
"2011","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","12","21"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","1","11"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","2","55"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","3","188"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","4","174"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","5","47"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","6","20"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","7","15"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","8","5"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","9","6"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","10","11"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","11","4"
"2011","Planning Area 2.1","IV Botafogo","Botafogo","82890","12","9"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","1","4"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","2","26"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","3","49"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","4","30"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","5","22"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","6","7"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","7","4"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","8","1"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","9","1"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","10","2"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","11","0"
"2011","Planning Area 2.1","IV Botafogo","Catete","24057","12","3"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","1","0"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","2","15"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","3","41"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","4","25"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","5","4"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","6","2"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","7","1"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","8","0"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","9","0"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","10","0"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","11","2"
"2011","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","12","1"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","1","9"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","2","33"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","3","63"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","4","72"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","5","34"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","6","21"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","7","6"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","8","2"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","9","1"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","10","10"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","11","4"
"2011","Planning Area 2.1","IV Botafogo","Flamengo","50043","12","8"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","1","3"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","2","25"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","3","48"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","4","56"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","5","22"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","6","6"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","7","0"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","8","1"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","9","0"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","10","2"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","11","1"
"2011","Planning Area 2.1","IV Botafogo","Glória","9661","12","3"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","1","4"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","2","10"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","3","18"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","4","20"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","5","3"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","6","6"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","7","1"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","8","4"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","9","1"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","10","0"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","11","1"
"2011","Planning Area 2.1","IV Botafogo","Humaitá","13285","12","1"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","1","6"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","2","25"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","3","56"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","4","52"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","5","23"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","6","25"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","7","2"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","8","2"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","9","3"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","10","0"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","11","0"
"2011","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","12","11"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","1","0"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","2","3"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","3","7"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","4","24"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","5","5"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","6","2"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","7","0"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","8","1"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","9","2"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","10","2"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","11","1"
"2011","Planning Area 2.1","IV Botafogo","Urca","7061","12","1"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","1","32"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","2","137"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","3","395"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","4","538"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","5","199"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","6","51"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","7","24"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","8","6"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","9","7"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","10","10"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","11","22"
"2011","Planning Area 2.1","V Copacabana","Copacabana","146392","12","26"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","1","1"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","2","9"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","3","17"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","4","35"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","5","19"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","6","6"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","7","3"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","8","0"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","9","0"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","10","1"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","11","0"
"2011","Planning Area 2.1","V Copacabana","Leme","14799","12","5"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","1","2"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","2","19"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","3","56"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","4","57"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","5","23"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","6","16"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","7","1"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","8","1"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","9","1"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","10","7"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","11","1"
"2011","Planning Area 2.1","VI Lagoa","Gávea","16003","12","22"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","1","8"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","2","27"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","3","87"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","4","78"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","5","28"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","6","15"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","7","6"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","8","3"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","9","5"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","10","0"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","11","7"
"2011","Planning Area 2.1","VI Lagoa","Ipanema","42743","12","3"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","1","5"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","2","17"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","3","45"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","4","40"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","5","18"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","6","12"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","7","3"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","8","0"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","9","0"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","10","0"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","11","4"
"2011","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","12","3"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","1","2"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","2","11"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","3","10"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","4","22"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","5","12"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","6","5"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","7","3"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","8","0"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","9","1"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","10","1"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","11","2"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","12","3"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","1","5"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","2","17"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","3","58"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","4","85"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","5","33"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","6","19"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","7","6"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","8","0"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","9","1"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","10","5"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","11","7"
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","12","11"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","1","2"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","2","10"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","3","17"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","4","8"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","5","11"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","6","1"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","7","0"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","8","1"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","9","2"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","10","1"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","11","0"
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","12","5"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","1","4"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","2","7"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","3","27"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","4","45"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","5","15"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","6","5"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","7","3"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","8","2"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","9","3"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","10","8"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","11","4"
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","12","7"
