"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","2","2"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","3","2"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","4","5"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","5","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","6","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","7","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","8","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","9","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","10","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","11","0"
"2018","Planning Area 1.0","VII São Cristovão","São Cristóvão","26510","12","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","1","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","2","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","3","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","4","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","5","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","6","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","7","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","8","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","9","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","10","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","11","0"
"2018","Planning Area 1.0","VII São Cristovão","Vasco da Gama","15482","12","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","1","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","2","2"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","3","17"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","4","1"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","5","1"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","6","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","7","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","8","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","9","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","10","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","11","0"
"2018","Planning Area 1.0","XXI Ilha de Paquetá","Paquetá","3361","12","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","1","5"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","2","4"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","3","3"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","4","6"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","5","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","6","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","7","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","8","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","9","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","10","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","11","0"
"2018","Planning Area 1.0","XXIII Santa Teresa","Santa Teresa","40926","12","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","1","7"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","2","4"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","3","2"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","4","6"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","5","1"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","6","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","7","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","8","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","9","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","10","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","11","0"
"2018","Planning Area 2.1","IV Botafogo","Botafogo","82890","12","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","1","14"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","2","4"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","3","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","4","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","5","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","6","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","7","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","8","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","9","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","10","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","11","0"
"2018","Planning Area 2.1","IV Botafogo","Catete","24057","12","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","1","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","2","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","3","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","4","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","5","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","6","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","7","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","8","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","9","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","10","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","11","0"
"2018","Planning Area 2.1","IV Botafogo","Cosme Velho","7178","12","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","1","1"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","2","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","3","2"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","4","1"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","5","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","6","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","7","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","8","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","9","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","10","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","11","0"
"2018","Planning Area 2.1","IV Botafogo","Flamengo","50043","12","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","1","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","2","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","3","2"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","4","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","5","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","6","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","7","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","8","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","9","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","10","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","11","0"
"2018","Planning Area 2.1","IV Botafogo","Glória","9661","12","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","1","2"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","2","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","3","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","4","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","5","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","6","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","7","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","8","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","9","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","10","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","11","0"
"2018","Planning Area 2.1","IV Botafogo","Humaitá","13285","12","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","1","3"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","2","2"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","3","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","4","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","5","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","6","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","7","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","8","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","9","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","10","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","11","0"
"2018","Planning Area 2.1","IV Botafogo","Laranjeiras","45554","12","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","1","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","2","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","3","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","4","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","5","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","6","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","7","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","8","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","9","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","10","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","11","0"
"2018","Planning Area 2.1","IV Botafogo","Urca","7061","12","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","1","4"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","2","2"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","3","4"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","4","8"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","5","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","6","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","7","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","8","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","9","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","10","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","11","0"
"2018","Planning Area 2.1","V Copacabana","Copacabana","146392","12","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","1","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","2","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","3","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","4","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","5","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","6","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","7","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","8","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","9","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","10","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","11","0"
"2018","Planning Area 2.1","V Copacabana","Leme","14799","12","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","1","2"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","2","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","3","3"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","4","2"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","5","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","6","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","7","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","8","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","9","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","10","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","11","0"
"2018","Planning Area 2.1","VI Lagoa","Gávea","16003","12","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","1","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","2","3"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","3","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","4","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","5","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","6","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","7","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","8","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","9","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","10","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","11","0"
"2018","Planning Area 2.1","VI Lagoa","Ipanema","42743","12","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","1","1"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","2","2"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","3","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","4","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","5","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","6","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","7","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","8","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","9","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","10","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","11","0"
"2018","Planning Area 2.1","VI Lagoa","Jardim Botânico","18009","12","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","1","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","2","1"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","3","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","4","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","5","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","6","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","7","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","8","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","9","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","10","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","11","0"
"2018","Planning Area 2.1","VI Lagoa","Lagoa","21198","12","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","1","2"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","2","1"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","3","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","4","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","5","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","6","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","7","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","8","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","9","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","10","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","11","0"
"2018","Planning Area 2.1","VI Lagoa","Leblon","46044","12","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","1","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","2","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","3","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","4","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","5","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","6","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","7","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","8","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","9","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","10","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","11","0"
"2018","Planning Area 2.1","VI Lagoa","São Conrado","10980","12","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","1","5"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","2","1"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","3","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","4","1"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","5","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","6","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","7","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","8","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","9","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","10","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","11","0"
"2018","Planning Area 2.1","VI Lagoa","Vidigal","12797","12","0"
