"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2008","Trat","January","16",220543,"410","185.90","0","0.00"
"2008","Ubon Ratchathani","January","12",1785709,"708","39.65","0","0.00"
"2008","Udon Thani","January","9",1530686,"297","19.40","0","0.00"
"2008","Uthai Thani","January","18",326975,"524","160.26","0","0.00"
"2008","Uttaradit","January","12",465277,"1261","271.02","0","0.00"
"2008","Yala","January","28",470691,"447","94.97","0","0.00"
"2008","Yasothon","January","2",539542,"119","22.06","0","0.00"
"2008","Amnat Charoen","February","1",368915,"206","55.84","0","0.00"
"2008","Ang Thong","February","91",284406,"798","280.58","1","0.13"
"2008","Bangkok","February","548",5716248,"11846","207.23","15","0.13"
"2008","Buriram","February","43",1536070,"1474","95.96","1","0.07"
"2008","Chachoengsao","February","51",658966,"1394","211.54","1","0.07"
"2008","Chai Nat","February","16",337147,"552","163.73","1","0.18"
"2008","Chaiyaphum","February","13",1119597,"723","64.58","0","0.00"
"2008","Chanthaburi","February","36",504003,"1185","235.12","2","0.17"
"2008","Chiang Mai","February","21",1664399,"4276","256.91","3","0.07"
"2008","Chiang Rai","February","2",1225013,"988","80.65","5","0.51"
"2008","Chonburi","February","8",1233446,"2389","193.69","4","0.17"
"2008","Chumphon","February","48",481298,"771","160.19","2","0.26"
"2008","Kalasin","February","19",977508,"335","34.27","1","0.30"
"2008","Kamphaeng Phet","February","46",725994,"1097","151.10","2","0.18"
"2008","Kanchanaburi","February","54",835282,"1174","140.55","4","0.34"
"2008","Khon Kaen","February","5",1752414,"597","34.07","0","0.00"
"2008","Krabi","February","51",410634,"868","211.38","1","0.12"
"2008","Lampang","February","6",770613,"1301","168.83","0","0.00"
"2008","Lamphun","February","5",405157,"348","85.89","0","0.00"
"2008","Loei","February","0",615538,"258","41.91","0","0.00"
"2008","Lopburi","February","95",749821,"1367","182.31","0","0.00"
"2008","Mae Hong Son","February","0",254804,"338","132.65","1","0.30"
"2008","Maha Sarakham","February","4",936005,"467","49.89","0","0.00"
"2008","Mukdahan","February","6",336107,"132","39.27","0","0.00"
"2008","Nakhon Nayok","February","30",248496,"282","113.48","0","0.00"
"2008","Nakhon Pathom","February","73",830970,"2556","307.59","2","0.08"
"2008","Nakhon Phanom","February","5",697105,"128","18.36","0","0.00"
"2008","Nakhon Ratchasima","February","41",2552894,"1828","71.61","1","0.05"
"2008","Nakhon Sawan","February","127",1073683,"2632","245.14","4","0.15"
"2008","Nakhon Si Thammarat","February","110",1506997,"1706","113.21","3","0.18"
"2008","Nan","February","1",477381,"259","54.25","0","0.00"
"2008","Narathiwat","February","59",711517,"868","121.99","0","0.00"
"2008","Nong Bua Lam Phu","February","1",497603,"112","22.51","0","0.00"
"2008","Nong Khai","February","8",902618,"170","18.83","2","1.18"
"2008","Nonthaburi","February","79",1024191,"2498","243.90","3","0.12"
"2008","Pathum Thani","February","19",896843,"875","97.56","0","0.00"
"2008","Pattani","February","39",637806,"737","115.55","1","0.14"
"2008","Phang Nga","February","15",246887,"231","93.57","0","0.00"
"2008","Phatthalung","February","28",502563,"717","142.67","1","0.14"
"2008","Phayao","February","1",486579,"356","73.16","0","0.00"
"2008","Phetchabun","February","24",997531,"2021","202.60","0","0.00"
"2008","Phetchaburi","February","50",456061,"637","139.67","2","0.31"
"2008","Phichit","February","34",554740,"834","150.34","1","0.12"
"2008","Phitsanulok","February","26",841683,"1805","214.45","2","0.11"
"2008","Phrae","February","5",465876,"593","127.29","0","0.00"
"2008","Phuket","February","39",315498,"716","226.94","2","0.28"
"2008","Prachinburi","February","54",454988,"964","211.87","1","0.10"
"2008","Prachuap Khiri Khan","February","37",494588,"771","155.89","1","0.13"
"2008","Ranong","February","1",180787,"108","59.74","0","0.00"
"2008","Ratchaburi","February","118",831438,"3103","373.21","4","0.13"
"2008","Rayong","February","49",583470,"2168","371.57","2","0.09"
"2008","Roi Et","February","15",1308589,"1374","105.00","1","0.07"
"2008","Sa Kaeo","February","24",539137,"807","149.68","3","0.37"
"2008","Sakon Nakhon","February","3",1113064,"218","19.59","1","0.46"
"2008","Samut Prakan","February","108",1126940,"3145","279.07","4","0.13"
"2008","Samut Sakhon","February","75",469934,"1174","249.82","3","0.26"
"2008","Samut Songkhram","February","4",194212,"165","84.96","0","0.00"
"2008","Saraburi","February","32",615756,"788","127.97","1","0.13"
"2008","Satun","February","16",284482,"491","172.59","0","0.00"
"2008","Sing Buri","February","19",215653,"146","67.70","1","0.68"
"2008","Sisaket","February","36",1443011,"1440","99.79","0","0.00"
"2008","Songkhla","February","111",1324915,"2423","182.88","2","0.08"
"2008","Sukhothai","February","4",605301,"549","90.70","3","0.55"
"2008","Suphan Buri","February","100",842584,"1061","125.92","0","0.00"
"2008","Surat Thani","February","27",970424,"1083","111.60","0","0.00"
"2008","Surin","February","29",1372672,"1235","89.97","0","0.00"
"2008","Tak","February","17",530928,"1090","205.30","4","0.37"
"2008","Trang","February","14",610332,"552","90.44","0","0.00"
"2008","Trat","February","19",220543,"410","185.90","0","0.00"
"2008","Ubon Ratchathani","February","8",1785709,"708","39.65","0","0.00"
"2008","Udon Thani","February","7",1530686,"297","19.40","0","0.00"
"2008","Uthai Thani","February","35",326975,"524","160.26","0","0.00"
"2008","Uttaradit","February","11",465277,"1261","271.02","0","0.00"
"2008","Yala","February","9",470691,"447","94.97","0","0.00"
"2008","Yasothon","February","2",539542,"119","22.06","0","0.00"
"2008","Amnat Charoen","March","6",368915,"206","55.84","0","0.00"
"2008","Ang Thong","March","94",284406,"798","280.58","1","0.13"
"2008","Bangkok","March","604",5716248,"11846","207.23","15","0.13"
"2008","Buriram","March","45",1536070,"1474","95.96","1","0.07"
"2008","Chachoengsao","March","68",658966,"1394","211.54","1","0.07"
"2008","Chai Nat","March","44",337147,"552","163.73","1","0.18"
"2008","Chaiyaphum","March","25",1119597,"723","64.58","0","0.00"
"2008","Chanthaburi","March","77",504003,"1185","235.12","2","0.17"
"2008","Chiang Mai","March","27",1664399,"4276","256.91","3","0.07"
"2008","Chiang Rai","March","1",1225013,"988","80.65","5","0.51"
"2008","Chonburi","March","25",1233446,"2389","193.69","4","0.17"
"2008","Chumphon","March","49",481298,"771","160.19","2","0.26"
"2008","Kalasin","March","8",977508,"335","34.27","1","0.30"
"2008","Kamphaeng Phet","March","68",725994,"1097","151.10","2","0.18"
"2008","Kanchanaburi","March","73",835282,"1174","140.55","4","0.34"
"2008","Khon Kaen","March","10",1752414,"597","34.07","0","0.00"
"2008","Krabi","March","73",410634,"868","211.38","1","0.12"
"2008","Lampang","March","8",770613,"1301","168.83","0","0.00"
"2008","Lamphun","March","2",405157,"348","85.89","0","0.00"
"2008","Loei","March","6",615538,"258","41.91","0","0.00"
"2008","Lopburi","March","99",749821,"1367","182.31","0","0.00"
"2008","Mae Hong Son","March","2",254804,"338","132.65","1","0.30"
"2008","Maha Sarakham","March","12",936005,"467","49.89","0","0.00"
"2008","Mukdahan","March","0",336107,"132","39.27","0","0.00"
"2008","Nakhon Nayok","March","35",248496,"282","113.48","0","0.00"
"2008","Nakhon Pathom","March","60",830970,"2556","307.59","2","0.08"
"2008","Nakhon Phanom","March","4",697105,"128","18.36","0","0.00"
"2008","Nakhon Ratchasima","March","45",2552894,"1828","71.61","1","0.05"
"2008","Nakhon Sawan","March","177",1073683,"2632","245.14","4","0.15"
"2008","Nakhon Si Thammarat","March","109",1506997,"1706","113.21","3","0.18"
"2008","Nan","March","2",477381,"259","54.25","0","0.00"
"2008","Narathiwat","March","41",711517,"868","121.99","0","0.00"
"2008","Nong Bua Lam Phu","March","3",497603,"112","22.51","0","0.00"
"2008","Nong Khai","March","2",902618,"170","18.83","2","1.18"
"2008","Nonthaburi","March","132",1024191,"2498","243.90","3","0.12"
"2008","Pathum Thani","March","41",896843,"875","97.56","0","0.00"
"2008","Pattani","March","25",637806,"737","115.55","1","0.14"
"2008","Phang Nga","March","9",246887,"231","93.57","0","0.00"
"2008","Phatthalung","March","46",502563,"717","142.67","1","0.14"
"2008","Phayao","March","8",486579,"356","73.16","0","0.00"
"2008","Phetchabun","March","53",997531,"2021","202.60","0","0.00"
"2008","Phetchaburi","March","36",456061,"637","139.67","2","0.31"
"2008","Phichit","March","32",554740,"834","150.34","1","0.12"
"2008","Phitsanulok","March","55",841683,"1805","214.45","2","0.11"
"2008","Phrae","March","15",465876,"593","127.29","0","0.00"
"2008","Phuket","March","39",315498,"716","226.94","2","0.28"
"2008","Prachinburi","March","48",454988,"964","211.87","1","0.10"
"2008","Prachuap Khiri Khan","March","65",494588,"771","155.89","1","0.13"
"2008","Ranong","March","4",180787,"108","59.74","0","0.00"
"2008","Ratchaburi","March","160",831438,"3103","373.21","4","0.13"
"2008","Rayong","March","78",583470,"2168","371.57","2","0.09"
"2008","Roi Et","March","22",1308589,"1374","105.00","1","0.07"
"2008","Sa Kaeo","March","41",539137,"807","149.68","3","0.37"
"2008","Sakon Nakhon","March","5",1113064,"218","19.59","1","0.46"
"2008","Samut Prakan","March","114",1126940,"3145","279.07","4","0.13"
"2008","Samut Sakhon","March","81",469934,"1174","249.82","3","0.26"
"2008","Samut Songkhram","March","9",194212,"165","84.96","0","0.00"
"2008","Saraburi","March","37",615756,"788","127.97","1","0.13"
"2008","Satun","March","28",284482,"491","172.59","0","0.00"
"2008","Sing Buri","March","13",215653,"146","67.70","1","0.68"
"2008","Sisaket","March","79",1443011,"1440","99.79","0","0.00"
"2008","Songkhla","March","100",1324915,"2423","182.88","2","0.08"
"2008","Sukhothai","March","10",605301,"549","90.70","3","0.55"
"2008","Suphan Buri","March","57",842584,"1061","125.92","0","0.00"
"2008","Surat Thani","March","33",970424,"1083","111.60","0","0.00"
"2008","Surin","March","54",1372672,"1235","89.97","0","0.00"
"2008","Tak","March","31",530928,"1090","205.30","4","0.37"
"2008","Trang","March","10",610332,"552","90.44","0","0.00"
"2008","Trat","March","31",220543,"410","185.90","0","0.00"
"2008","Ubon Ratchathani","March","18",1785709,"708","39.65","0","0.00"
"2008","Udon Thani","March","7",1530686,"297","19.40","0","0.00"
"2008","Uthai Thani","March","34",326975,"524","160.26","0","0.00"
"2008","Uttaradit","March","21",465277,"1261","271.02","0","0.00"
"2008","Yala","March","12",470691,"447","94.97","0","0.00"
"2008","Yasothon","March","1",539542,"119","22.06","0","0.00"
"2008","Amnat Charoen","April","12",368915,"206","55.84","0","0.00"
"2008","Ang Thong","April","60",284406,"798","280.58","1","0.13"
"2008","Bangkok","April","655",5716248,"11846","207.23","15","0.13"
"2008","Buriram","April","51",1536070,"1474","95.96","1","0.07"
"2008","Chachoengsao","April","73",658966,"1394","211.54","1","0.07"
"2008","Chai Nat","April","40",337147,"552","163.73","1","0.18"
"2008","Chaiyaphum","April","34",1119597,"723","64.58","0","0.00"
"2008","Chanthaburi","April","104",504003,"1185","235.12","2","0.17"
"2008","Chiang Mai","April","74",1664399,"4276","256.91","3","0.07"
"2008","Chiang Rai","April","5",1225013,"988","80.65","5","0.51"
"2008","Chonburi","April","50",1233446,"2389","193.69","4","0.17"
"2008","Chumphon","April","68",481298,"771","160.19","2","0.26"
"2008","Kalasin","April","6",977508,"335","34.27","1","0.30"
"2008","Kamphaeng Phet","April","84",725994,"1097","151.10","2","0.18"
"2008","Kanchanaburi","April","76",835282,"1174","140.55","4","0.34"
"2008","Khon Kaen","April","26",1752414,"597","34.07","0","0.00"
"2008","Krabi","April","84",410634,"868","211.38","1","0.12"
"2008","Lampang","April","20",770613,"1301","168.83","0","0.00"
"2008","Lamphun","April","4",405157,"348","85.89","0","0.00"
"2008","Loei","April","20",615538,"258","41.91","0","0.00"
"2008","Lopburi","April","82",749821,"1367","182.31","0","0.00"
"2008","Mae Hong Son","April","10",254804,"338","132.65","1","0.30"
"2008","Maha Sarakham","April","18",936005,"467","49.89","0","0.00"
"2008","Mukdahan","April","11",336107,"132","39.27","0","0.00"
"2008","Nakhon Nayok","April","21",248496,"282","113.48","0","0.00"
"2008","Nakhon Pathom","April","98",830970,"2556","307.59","2","0.08"
"2008","Nakhon Phanom","April","8",697105,"128","18.36","0","0.00"
"2008","Nakhon Ratchasima","April","67",2552894,"1828","71.61","1","0.05"
"2008","Nakhon Sawan","April","147",1073683,"2632","245.14","4","0.15"
"2008","Nakhon Si Thammarat","April","78",1506997,"1706","113.21","3","0.18"
"2008","Nan","April","2",477381,"259","54.25","0","0.00"
"2008","Narathiwat","April","21",711517,"868","121.99","0","0.00"
"2008","Nong Bua Lam Phu","April","3",497603,"112","22.51","0","0.00"
"2008","Nong Khai","April","8",902618,"170","18.83","2","1.18"
"2008","Nonthaburi","April","114",1024191,"2498","243.90","3","0.12"
"2008","Pathum Thani","April","51",896843,"875","97.56","0","0.00"
"2008","Pattani","April","43",637806,"737","115.55","1","0.14"
"2008","Phang Nga","April","10",246887,"231","93.57","0","0.00"
"2008","Phatthalung","April","61",502563,"717","142.67","1","0.14"
"2008","Phayao","April","41",486579,"356","73.16","0","0.00"
"2008","Phetchabun","April","73",997531,"2021","202.60","0","0.00"
"2008","Phetchaburi","April","40",456061,"637","139.67","2","0.31"
"2008","Phichit","April","53",554740,"834","150.34","1","0.12"
"2008","Phitsanulok","April","88",841683,"1805","214.45","2","0.11"
"2008","Phrae","April","33",465876,"593","127.29","0","0.00"
"2008","Phuket","April","65",315498,"716","226.94","2","0.28"
"2008","Prachinburi","April","84",454988,"964","211.87","1","0.10"
"2008","Prachuap Khiri Khan","April","110",494588,"771","155.89","1","0.13"
"2008","Ranong","April","5",180787,"108","59.74","0","0.00"
"2008","Ratchaburi","April","169",831438,"3103","373.21","4","0.13"
"2008","Rayong","April","129",583470,"2168","371.57","2","0.09"
"2008","Roi Et","April","49",1308589,"1374","105.00","1","0.07"
"2008","Sa Kaeo","April","37",539137,"807","149.68","3","0.37"
"2008","Sakon Nakhon","April","7",1113064,"218","19.59","1","0.46"
"2008","Samut Prakan","April","111",1126940,"3145","279.07","4","0.13"
"2008","Samut Sakhon","April","75",469934,"1174","249.82","3","0.26"
"2008","Samut Songkhram","April","10",194212,"165","84.96","0","0.00"
"2008","Saraburi","April","43",615756,"788","127.97","1","0.13"
"2008","Satun","April","65",284482,"491","172.59","0","0.00"
"2008","Sing Buri","April","6",215653,"146","67.70","1","0.68"
"2008","Sisaket","April","79",1443011,"1440","99.79","0","0.00"
"2008","Songkhla","April","94",1324915,"2423","182.88","2","0.08"
"2008","Sukhothai","April","18",605301,"549","90.70","3","0.55"
"2008","Suphan Buri","April","74",842584,"1061","125.92","0","0.00"
"2008","Surat Thani","April","72",970424,"1083","111.60","0","0.00"
"2008","Surin","April","64",1372672,"1235","89.97","0","0.00"
"2008","Tak","April","30",530928,"1090","205.30","4","0.37"
"2008","Trang","April","25",610332,"552","90.44","0","0.00"
"2008","Trat","April","60",220543,"410","185.90","0","0.00"
"2008","Ubon Ratchathani","April","25",1785709,"708","39.65","0","0.00"
"2008","Udon Thani","April","7",1530686,"297","19.40","0","0.00"
"2008","Uthai Thani","April","66",326975,"524","160.26","0","0.00"
"2008","Uttaradit","April","51",465277,"1261","271.02","0","0.00"
"2008","Yala","April","15",470691,"447","94.97","0","0.00"
"2008","Yasothon","April","4",539542,"119","22.06","0","0.00"
"2008","Amnat Charoen","May","26",368915,"206","55.84","0","0.00"
"2008","Ang Thong","May","57",284406,"798","280.58","1","0.13"
"2008","Bangkok","May","712",5716248,"11846","207.23","15","0.13"
"2008","Buriram","May","160",1536070,"1474","95.96","1","0.07"
"2008","Chachoengsao","May","95",658966,"1394","211.54","1","0.07"
"2008","Chai Nat","May","74",337147,"552","163.73","1","0.18"
"2008","Chaiyaphum","May","135",1119597,"723","64.58","0","0.00"
"2008","Chanthaburi","May","223",504003,"1185","235.12","2","0.17"
"2008","Chiang Mai","May","228",1664399,"4276","256.91","3","0.07"
"2008","Chiang Rai","May","114",1225013,"988","80.65","5","0.51"
"2008","Chonburi","May","218",1233446,"2389","193.69","4","0.17"
"2008","Chumphon","May","115",481298,"771","160.19","2","0.26"
"2008","Kalasin","May","9",977508,"335","34.27","1","0.30"
"2008","Kamphaeng Phet","May","125",725994,"1097","151.10","2","0.18"
"2008","Kanchanaburi","May","147",835282,"1174","140.55","4","0.34"
"2008","Khon Kaen","May","72",1752414,"597","34.07","0","0.00"
"2008","Krabi","May","130",410634,"868","211.38","1","0.12"
"2008","Lampang","May","64",770613,"1301","168.83","0","0.00"
"2008","Lamphun","May","18",405157,"348","85.89","0","0.00"
"2008","Loei","May","52",615538,"258","41.91","0","0.00"
"2008","Lopburi","May","173",749821,"1367","182.31","0","0.00"
"2008","Mae Hong Son","May","25",254804,"338","132.65","1","0.30"
"2008","Maha Sarakham","May","52",936005,"467","49.89","0","0.00"
"2008","Mukdahan","May","17",336107,"132","39.27","0","0.00"
"2008","Nakhon Nayok","May","37",248496,"282","113.48","0","0.00"
"2008","Nakhon Pathom","May","153",830970,"2556","307.59","2","0.08"
"2008","Nakhon Phanom","May","24",697105,"128","18.36","0","0.00"
"2008","Nakhon Ratchasima","May","243",2552894,"1828","71.61","1","0.05"
"2008","Nakhon Sawan","May","244",1073683,"2632","245.14","4","0.15"
"2008","Nakhon Si Thammarat","May","191",1506997,"1706","113.21","3","0.18"
"2008","Nan","May","32",477381,"259","54.25","0","0.00"
"2008","Narathiwat","May","62",711517,"868","121.99","0","0.00"
"2008","Nong Bua Lam Phu","May","20",497603,"112","22.51","0","0.00"
"2008","Nong Khai","May","24",902618,"170","18.83","2","1.18"
"2008","Nonthaburi","May","125",1024191,"2498","243.90","3","0.12"
"2008","Pathum Thani","May","71",896843,"875","97.56","0","0.00"
"2008","Pattani","May","76",637806,"737","115.55","1","0.14"
"2008","Phang Nga","May","46",246887,"231","93.57","0","0.00"
"2008","Phatthalung","May","108",502563,"717","142.67","1","0.14"
"2008","Phayao","May","44",486579,"356","73.16","0","0.00"
"2008","Phetchabun","May","348",997531,"2021","202.60","0","0.00"
"2008","Phetchaburi","May","51",456061,"637","139.67","2","0.31"
"2008","Phichit","May","77",554740,"834","150.34","1","0.12"
"2008","Phitsanulok","May","165",841683,"1805","214.45","2","0.11"
"2008","Phrae","May","55",465876,"593","127.29","0","0.00"
"2008","Phuket","May","84",315498,"716","226.94","2","0.28"
"2008","Prachinburi","May","128",454988,"964","211.87","1","0.10"
"2008","Prachuap Khiri Khan","May","147",494588,"771","155.89","1","0.13"
"2008","Ranong","May","8",180787,"108","59.74","0","0.00"
"2008","Ratchaburi","May","346",831438,"3103","373.21","4","0.13"
"2008","Rayong","May","308",583470,"2168","371.57","2","0.09"
"2008","Roi Et","May","158",1308589,"1374","105.00","1","0.07"
"2008","Sa Kaeo","May","128",539137,"807","149.68","3","0.37"
"2008","Sakon Nakhon","May","28",1113064,"218","19.59","1","0.46"
"2008","Samut Prakan","May","141",1126940,"3145","279.07","4","0.13"
"2008","Samut Sakhon","May","88",469934,"1174","249.82","3","0.26"
"2008","Samut Songkhram","May","12",194212,"165","84.96","0","0.00"
"2008","Saraburi","May","80",615756,"788","127.97","1","0.13"
"2008","Satun","May","99",284482,"491","172.59","0","0.00"
"2008","Sing Buri","May","11",215653,"146","67.70","1","0.68"
"2008","Sisaket","May","161",1443011,"1440","99.79","0","0.00"
"2008","Songkhla","May","189",1324915,"2423","182.88","2","0.08"
"2008","Sukhothai","May","29",605301,"549","90.70","3","0.55"
"2008","Suphan Buri","May","81",842584,"1061","125.92","0","0.00"
"2008","Surat Thani","May","127",970424,"1083","111.60","0","0.00"
"2008","Surin","May","173",1372672,"1235","89.97","0","0.00"
"2008","Tak","May","56",530928,"1090","205.30","4","0.37"
"2008","Trang","May","71",610332,"552","90.44","0","0.00"
"2008","Trat","May","91",220543,"410","185.90","0","0.00"
"2008","Ubon Ratchathani","May","78",1785709,"708","39.65","0","0.00"
"2008","Udon Thani","May","40",1530686,"297","19.40","0","0.00"
"2008","Uthai Thani","May","129",326975,"524","160.26","0","0.00"
"2008","Uttaradit","May","112",465277,"1261","271.02","0","0.00"
"2008","Yala","May","24",470691,"447","94.97","0","0.00"
"2008","Yasothon","May","21",539542,"119","22.06","0","0.00"
"2008","Amnat Charoen","June","45",368915,"206","55.84","0","0.00"
"2008","Ang Thong","June","83",284406,"798","280.58","1","0.13"
"2008","Bangkok","June","1024",5716248,"11846","207.23","15","0.13"
"2008","Buriram","June","303",1536070,"1474","95.96","1","0.07"
"2008","Chachoengsao","June","230",658966,"1394","211.54","1","0.07"
"2008","Chai Nat","June","125",337147,"552","163.73","1","0.18"
"2008","Chaiyaphum","June","136",1119597,"723","64.58","0","0.00"
"2008","Chanthaburi","June","255",504003,"1185","235.12","2","0.17"
"2008","Chiang Mai","June","593",1664399,"4276","256.91","3","0.07"
"2008","Chiang Rai","June","160",1225013,"988","80.65","5","0.51"
"2008","Chonburi","June","397",1233446,"2389","193.69","4","0.17"
"2008","Chumphon","June","132",481298,"771","160.19","2","0.26"
"2008","Kalasin","June","26",977508,"335","34.27","1","0.30"
"2008","Kamphaeng Phet","June","202",725994,"1097","151.10","2","0.18"
"2008","Kanchanaburi","June","162",835282,"1174","140.55","4","0.34"
"2008","Khon Kaen","June","109",1752414,"597","34.07","0","0.00"
"2008","Krabi","June","141",410634,"868","211.38","1","0.12"
"2008","Lampang","June","281",770613,"1301","168.83","0","0.00"
"2008","Lamphun","June","23",405157,"348","85.89","0","0.00"
"2008","Loei","June","68",615538,"258","41.91","0","0.00"
"2008","Lopburi","June","219",749821,"1367","182.31","0","0.00"
"2008","Mae Hong Son","June","72",254804,"338","132.65","1","0.30"
"2008","Maha Sarakham","June","106",936005,"467","49.89","0","0.00"
"2008","Mukdahan","June","11",336107,"132","39.27","0","0.00"
"2008","Nakhon Nayok","June","54",248496,"282","113.48","0","0.00"
"2008","Nakhon Pathom","June","257",830970,"2556","307.59","2","0.08"
"2008","Nakhon Phanom","June","36",697105,"128","18.36","0","0.00"
"2008","Nakhon Ratchasima","June","377",2552894,"1828","71.61","1","0.05"
"2008","Nakhon Sawan","June","500",1073683,"2632","245.14","4","0.15"
"2008","Nakhon Si Thammarat","June","219",1506997,"1706","113.21","3","0.18"
"2008","Nan","June","87",477381,"259","54.25","0","0.00"
"2008","Narathiwat","June","97",711517,"868","121.99","0","0.00"
"2008","Nong Bua Lam Phu","June","35",497603,"112","22.51","0","0.00"
"2008","Nong Khai","June","43",902618,"170","18.83","2","1.18"
"2008","Nonthaburi","June","306",1024191,"2498","243.90","3","0.12"
"2008","Pathum Thani","June","114",896843,"875","97.56","0","0.00"
"2008","Pattani","June","123",637806,"737","115.55","1","0.14"
"2008","Phang Nga","June","33",246887,"231","93.57","0","0.00"
"2008","Phatthalung","June","80",502563,"717","142.67","1","0.14"
"2008","Phayao","June","51",486579,"356","73.16","0","0.00"
"2008","Phetchabun","June","540",997531,"2021","202.60","0","0.00"
"2008","Phetchaburi","June","88",456061,"637","139.67","2","0.31"
"2008","Phichit","June","96",554740,"834","150.34","1","0.12"
"2008","Phitsanulok","June","228",841683,"1805","214.45","2","0.11"
"2008","Phrae","June","106",465876,"593","127.29","0","0.00"
"2008","Phuket","June","111",315498,"716","226.94","2","0.28"
