"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2012","Lopburi","March","83",755854,"1567","207.32","0","0.00"
"2012","Mae Hong Son","March","1",242742,"153","63.03","0","0.00"
"2012","Maha Sarakham","March","16",940911,"1223","129.98","1","0.08"
"2012","Mukdahan","March","1",339575,"243","71.56","0","0.00"
"2012","Nakhon Nayok","March","11",252734,"119","47.09","0","0.00"
"2012","Nakhon Pathom","March","52",860246,"1178","136.94","1","0.08"
"2012","Nakhon Phanom","March","5",703392,"343","48.76","1","0.29"
"2012","Nakhon Ratchasima","March","73",2582089,"3544","137.25","7","0.20"
"2012","Nakhon Sawan","March","33",1073495,"2182","203.26","2","0.09"
"2012","Nakhon Si Thammarat","March","47",1522561,"1823","119.73","5","0.27"
"2012","Nan","March","1",476363,"212","44.50","0","0.00"
"2012","Narathiwat","March","25",737162,"404","54.80","0","0.00"
"2012","Nong Bua Lam Phu","March","5",502868,"291","57.87","0","0.00"
"2012","Nong Khai","March","3",509395,"143","28.07","0","0.00"
"2012","Nonthaburi","March","27",1101743,"818","74.25","0","0.00"
"2012","Pathum Thani","March","14",985643,"490","49.71","0","0.00"
"2012","Pattani","March","8",655259,"283","43.19","0","0.00"
"2012","Phang Nga","March","22",253112,"484","191.22","0","0.00"
"2012","Phatthalung","March","21",509534,"917","179.97","0","0.00"
"2012","Phayao","March","0",486304,"130","26.73","0","0.00"
"2012","Phetchabun","March","28",996031,"649","65.16","2","0.31"
"2012","Phetchaburi","March","23",464033,"668","143.96","0","0.00"
"2012","Phichit","March","41",552690,"599","108.38","0","0.00"
"2012","Phitsanulok","March","36",849692,"1255","147.70","3","0.24"
"2012","Phrae","March","1",460756,"685","148.67","0","0.00"
"2012","Phuket","March","36",345067,"360","104.33","1","0.28"
"2012","Prachinburi","March","33",466572,"886","189.90","0","0.00"
"2012","Prachuap Khiri Khan","March","22",509134,"429","84.26","2","0.47"
"2012","Ranong","March","53",183079,"204","111.43","1","0.49"
"2012","Ratchaburi","March","97",839075,"1634","194.74","2","0.12"
"2012","Rayong","March","71",626402,"2249","359.03","1","0.04"
"2012","Roi Et","March","9",1309708,"1514","115.60","2","0.13"
"2012","Sa Kaeo","March","31",544100,"707","129.94","1","0.14"
"2012","Sakon Nakhon","March","1",1122905,"97","8.64","0","0.00"
"2012","Samut Prakan","March","27",1185180,"947","79.90","1","0.11"
"2012","Samut Sakhon","March","63",491887,"1142","232.17","1","0.09"
"2012","Samut Songkhram","March","8",194057,"241","124.19","3","1.24"
"2012","Saraburi","March","11",617384,"557","90.22","0","0.00"
"2012","Satun","March","39",297163,"422","142.01","1","0.24"
"2012","Sing Buri","March","2",214661,"28","13.04","0","0.00"
"2012","Sisaket","March","48",1452471,"1575","108.44","1","0.06"
"2012","Songkhla","March","64",1357023,"2906","214.15","5","0.17"
"2012","Sukhothai","March","11",601778,"431","71.62","0","0.00"
"2012","Suphan Buri","March","46",845850,"612","72.35","0","0.00"
"2012","Surat Thani","March","42",1000383,"1203","120.25","3","0.25"
"2012","Surin","March","30",1381761,"2265","163.92","2","0.09"
"2012","Tak","March","9",525684,"713","135.63","5","0.70"
"2012","Trang","March","29",622659,"723","116.11","0","0.00"
"2012","Trat","March","20",220921,"395","178.80","0","0.00"
"2012","Ubon Ratchathani","March","20",1813088,"872","48.09","1","0.11"
"2012","Udon Thani","March","7",1544786,"536","34.70","0","0.00"
"2012","Uthai Thani","March","13",327959,"509","155.20","0","0.00"
"2012","Uttaradit","March","4",462618,"404","87.33","0","0.00"
"2012","Yala","March","10",487380,"295","60.53","0","0.00"
"2012","Yasothon","March","2",539257,"365","67.69","1","0.27"
"2012","Amnat Charoen","April","3",372137,"240","64.49","0","0.00"
"2012","Ang Thong","April","21",284970,"273","95.80","0","0.00"
"2012","Bangkok","April","263",5701394,"9918","173.96","10","0.10"
"2012","Bueng Kan","April","14",403542,"199","49.31","0","0.00"
"2012","Buriram","April","81",1553765,"2485","159.93","0","0.00"
"2012","Chachoengsao","April","50",673933,"1535","227.77","1","0.07"
"2012","Chai Nat","April","29",334934,"381","113.75","1","0.26"
"2012","Chaiyaphum","April","58",1127423,"1134","100.58","1","0.09"
"2012","Chanthaburi","April","78",514616,"1222","237.46","0","0.00"
"2012","Chiang Mai","April","20",1640479,"1866","113.75","2","0.11"
"2012","Chiang Rai","April","8",1198218,"1204","100.48","0","0.00"
"2012","Chonburi","April","102",1316293,"1679","127.56","4","0.24"
"2012","Chumphon","April","31",489964,"912","186.14","0","0.00"
"2012","Kalasin","April","13",982578,"275","27.99","0","0.00"
"2012","Kamphaeng Phet","April","63",727093,"1116","153.49","1","0.09"
"2012","Kanchanaburi","April","50",839776,"1170","139.32","1","0.09"
"2012","Khon Kaen","April","63",1767601,"1483","83.90","0","0.00"
"2012","Krabi","April","253",432704,"1771","409.29","0","0.00"
"2012","Lampang","April","3",761949,"244","32.02","0","0.00"
"2012","Lamphun","April","0",404560,"227","56.11","1","0.44"
"2012","Loei","April","15",624066,"778","124.67","1","0.13"
"2012","Lopburi","April","78",755854,"1567","207.32","0","0.00"
"2012","Mae Hong Son","April","0",242742,"153","63.03","0","0.00"
"2012","Maha Sarakham","April","22",940911,"1223","129.98","1","0.08"
"2012","Mukdahan","April","5",339575,"243","71.56","0","0.00"
"2012","Nakhon Nayok","April","4",252734,"119","47.09","0","0.00"
"2012","Nakhon Pathom","April","42",860246,"1178","136.94","1","0.08"
"2012","Nakhon Phanom","April","9",703392,"343","48.76","1","0.29"
"2012","Nakhon Ratchasima","April","121",2582089,"3544","137.25","7","0.20"
"2012","Nakhon Sawan","April","32",1073495,"2182","203.26","2","0.09"
"2012","Nakhon Si Thammarat","April","61",1522561,"1823","119.73","5","0.27"
"2012","Nan","April","1",476363,"212","44.50","0","0.00"
"2012","Narathiwat","April","13",737162,"404","54.80","0","0.00"
"2012","Nong Bua Lam Phu","April","7",502868,"291","57.87","0","0.00"
"2012","Nong Khai","April","3",509395,"143","28.07","0","0.00"
"2012","Nonthaburi","April","20",1101743,"818","74.25","0","0.00"
"2012","Pathum Thani","April","15",985643,"490","49.71","0","0.00"
"2012","Pattani","April","13",655259,"283","43.19","0","0.00"
"2012","Phang Nga","April","42",253112,"484","191.22","0","0.00"
"2012","Phatthalung","April","33",509534,"917","179.97","0","0.00"
"2012","Phayao","April","2",486304,"130","26.73","0","0.00"
"2012","Phetchabun","April","31",996031,"649","65.16","2","0.31"
"2012","Phetchaburi","April","40",464033,"668","143.96","0","0.00"
"2012","Phichit","April","13",552690,"599","108.38","0","0.00"
"2012","Phitsanulok","April","80",849692,"1255","147.70","3","0.24"
"2012","Phrae","April","21",460756,"685","148.67","0","0.00"
"2012","Phuket","April","56",345067,"360","104.33","1","0.28"
"2012","Prachinburi","April","60",466572,"886","189.90","0","0.00"
"2012","Prachuap Khiri Khan","April","31",509134,"429","84.26","2","0.47"
"2012","Ranong","April","23",183079,"204","111.43","1","0.49"
"2012","Ratchaburi","April","95",839075,"1634","194.74","2","0.12"
"2012","Rayong","April","108",626402,"2249","359.03","1","0.04"
"2012","Roi Et","April","16",1309708,"1514","115.60","2","0.13"
"2012","Sa Kaeo","April","29",544100,"707","129.94","1","0.14"
"2012","Sakon Nakhon","April","3",1122905,"97","8.64","0","0.00"
"2012","Samut Prakan","April","45",1185180,"947","79.90","1","0.11"
"2012","Samut Sakhon","April","55",491887,"1142","232.17","1","0.09"
"2012","Samut Songkhram","April","8",194057,"241","124.19","3","1.24"
"2012","Saraburi","April","22",617384,"557","90.22","0","0.00"
"2012","Satun","April","45",297163,"422","142.01","1","0.24"
"2012","Sing Buri","April","3",214661,"28","13.04","0","0.00"
"2012","Sisaket","April","43",1452471,"1575","108.44","1","0.06"
"2012","Songkhla","April","128",1357023,"2906","214.15","5","0.17"
"2012","Sukhothai","April","18",601778,"431","71.62","0","0.00"
"2012","Suphan Buri","April","51",845850,"612","72.35","0","0.00"
"2012","Surat Thani","April","42",1000383,"1203","120.25","3","0.25"
"2012","Surin","April","52",1381761,"2265","163.92","2","0.09"
"2012","Tak","April","7",525684,"713","135.63","5","0.70"
"2012","Trang","April","66",622659,"723","116.11","0","0.00"
"2012","Trat","April","46",220921,"395","178.80","0","0.00"
"2012","Ubon Ratchathani","April","25",1813088,"872","48.09","1","0.11"
"2012","Udon Thani","April","7",1544786,"536","34.70","0","0.00"
"2012","Uthai Thani","April","29",327959,"509","155.20","0","0.00"
"2012","Uttaradit","April","11",462618,"404","87.33","0","0.00"
"2012","Yala","April","14",487380,"295","60.53","0","0.00"
"2012","Yasothon","April","4",539257,"365","67.69","1","0.27"
"2012","Amnat Charoen","May","19",372137,"240","64.49","0","0.00"
"2012","Ang Thong","May","11",284970,"273","95.80","0","0.00"
"2012","Bangkok","May","215",5701394,"9918","173.96","10","0.10"
"2012","Bueng Kan","May","25",403542,"199","49.31","0","0.00"
"2012","Buriram","May","250",1553765,"2485","159.93","0","0.00"
"2012","Chachoengsao","May","91",673933,"1535","227.77","1","0.07"
"2012","Chai Nat","May","18",334934,"381","113.75","1","0.26"
"2012","Chaiyaphum","May","122",1127423,"1134","100.58","1","0.09"
"2012","Chanthaburi","May","174",514616,"1222","237.46","0","0.00"
"2012","Chiang Mai","May","65",1640479,"1866","113.75","2","0.11"
"2012","Chiang Rai","May","36",1198218,"1204","100.48","0","0.00"
"2012","Chonburi","May","120",1316293,"1679","127.56","4","0.24"
"2012","Chumphon","May","92",489964,"912","186.14","0","0.00"
"2012","Kalasin","May","22",982578,"275","27.99","0","0.00"
"2012","Kamphaeng Phet","May","69",727093,"1116","153.49","1","0.09"
"2012","Kanchanaburi","May","68",839776,"1170","139.32","1","0.09"
"2012","Khon Kaen","May","132",1767601,"1483","83.90","0","0.00"
"2012","Krabi","May","263",432704,"1771","409.29","0","0.00"
"2012","Lampang","May","8",761949,"244","32.02","0","0.00"
"2012","Lamphun","May","3",404560,"227","56.11","1","0.44"
"2012","Loei","May","109",624066,"778","124.67","1","0.13"
"2012","Lopburi","May","62",755854,"1567","207.32","0","0.00"
"2012","Mae Hong Son","May","4",242742,"153","63.03","0","0.00"
"2012","Maha Sarakham","May","58",940911,"1223","129.98","1","0.08"
"2012","Mukdahan","May","17",339575,"243","71.56","0","0.00"
"2012","Nakhon Nayok","May","13",252734,"119","47.09","0","0.00"
"2012","Nakhon Pathom","May","32",860246,"1178","136.94","1","0.08"
"2012","Nakhon Phanom","May","38",703392,"343","48.76","1","0.29"
"2012","Nakhon Ratchasima","May","297",2582089,"3544","137.25","7","0.20"
"2012","Nakhon Sawan","May","58",1073495,"2182","203.26","2","0.09"
"2012","Nakhon Si Thammarat","May","75",1522561,"1823","119.73","5","0.27"
"2012","Nan","May","16",476363,"212","44.50","0","0.00"
"2012","Narathiwat","May","24",737162,"404","54.80","0","0.00"
"2012","Nong Bua Lam Phu","May","42",502868,"291","57.87","0","0.00"
"2012","Nong Khai","May","12",509395,"143","28.07","0","0.00"
"2012","Nonthaburi","May","20",1101743,"818","74.25","0","0.00"
"2012","Pathum Thani","May","14",985643,"490","49.71","0","0.00"
"2012","Pattani","May","22",655259,"283","43.19","0","0.00"
"2012","Phang Nga","May","56",253112,"484","191.22","0","0.00"
"2012","Phatthalung","May","75",509534,"917","179.97","0","0.00"
"2012","Phayao","May","11",486304,"130","26.73","0","0.00"
"2012","Phetchabun","May","95",996031,"649","65.16","2","0.31"
"2012","Phetchaburi","May","52",464033,"668","143.96","0","0.00"
"2012","Phichit","May","35",552690,"599","108.38","0","0.00"
"2012","Phitsanulok","May","84",849692,"1255","147.70","3","0.24"
"2012","Phrae","May","58",460756,"685","148.67","0","0.00"
"2012","Phuket","May","63",345067,"360","104.33","1","0.28"
"2012","Prachinburi","May","96",466572,"886","189.90","0","0.00"
"2012","Prachuap Khiri Khan","May","41",509134,"429","84.26","2","0.47"
"2012","Ranong","May","20",183079,"204","111.43","1","0.49"
"2012","Ratchaburi","May","87",839075,"1634","194.74","2","0.12"
"2012","Rayong","May","163",626402,"2249","359.03","1","0.04"
"2012","Roi Et","May","87",1309708,"1514","115.60","2","0.13"
"2012","Sa Kaeo","May","46",544100,"707","129.94","1","0.14"
"2012","Sakon Nakhon","May","6",1122905,"97","8.64","0","0.00"
"2012","Samut Prakan","May","53",1185180,"947","79.90","1","0.11"
"2012","Samut Sakhon","May","67",491887,"1142","232.17","1","0.09"
"2012","Samut Songkhram","May","12",194057,"241","124.19","3","1.24"
"2012","Saraburi","May","16",617384,"557","90.22","0","0.00"
"2012","Satun","May","65",297163,"422","142.01","1","0.24"
"2012","Sing Buri","May","5",214661,"28","13.04","0","0.00"
"2012","Sisaket","May","121",1452471,"1575","108.44","1","0.06"
"2012","Songkhla","May","224",1357023,"2906","214.15","5","0.17"
"2012","Sukhothai","May","21",601778,"431","71.62","0","0.00"
"2012","Suphan Buri","May","19",845850,"612","72.35","0","0.00"
"2012","Surat Thani","May","70",1000383,"1203","120.25","3","0.25"
"2012","Surin","May","117",1381761,"2265","163.92","2","0.09"
"2012","Tak","May","27",525684,"713","135.63","5","0.70"
"2012","Trang","May","115",622659,"723","116.11","0","0.00"
"2012","Trat","May","46",220921,"395","178.80","0","0.00"
"2012","Ubon Ratchathani","May","61",1813088,"872","48.09","1","0.11"
"2012","Udon Thani","May","24",1544786,"536","34.70","0","0.00"
"2012","Uthai Thani","May","44",327959,"509","155.20","0","0.00"
"2012","Uttaradit","May","25",462618,"404","87.33","0","0.00"
"2012","Yala","May","20",487380,"295","60.53","0","0.00"
"2012","Yasothon","May","11",539257,"365","67.69","1","0.27"
"2012","Amnat Charoen","June","48",372137,"240","64.49","0","0.00"
"2012","Ang Thong","June","24",284970,"273","95.80","0","0.00"
"2012","Bangkok","June","346",5701394,"9918","173.96","10","0.10"
"2012","Bueng Kan","June","33",403542,"199","49.31","0","0.00"
"2012","Buriram","June","444",1553765,"2485","159.93","0","0.00"
"2012","Chachoengsao","June","159",673933,"1535","227.77","1","0.07"
"2012","Chai Nat","June","19",334934,"381","113.75","1","0.26"
"2012","Chaiyaphum","June","212",1127423,"1134","100.58","1","0.09"
"2012","Chanthaburi","June","271",514616,"1222","237.46","0","0.00"
"2012","Chiang Mai","June","167",1640479,"1866","113.75","2","0.11"
"2012","Chiang Rai","June","149",1198218,"1204","100.48","0","0.00"
"2012","Chonburi","June","123",1316293,"1679","127.56","4","0.24"
"2012","Chumphon","June","88",489964,"912","186.14","0","0.00"
"2012","Kalasin","June","34",982578,"275","27.99","0","0.00"
"2012","Kamphaeng Phet","June","113",727093,"1116","153.49","1","0.09"
"2012","Kanchanaburi","June","127",839776,"1170","139.32","1","0.09"
"2012","Khon Kaen","June","249",1767601,"1483","83.90","0","0.00"
"2012","Krabi","June","193",432704,"1771","409.29","0","0.00"
"2012","Lampang","June","44",761949,"244","32.02","0","0.00"
"2012","Lamphun","June","8",404560,"227","56.11","1","0.44"
"2012","Loei","June","178",624066,"778","124.67","1","0.13"
"2012","Lopburi","June","103",755854,"1567","207.32","0","0.00"
"2012","Mae Hong Son","June","22",242742,"153","63.03","0","0.00"
"2012","Maha Sarakham","June","114",940911,"1223","129.98","1","0.08"
"2012","Mukdahan","June","56",339575,"243","71.56","0","0.00"
"2012","Nakhon Nayok","June","33",252734,"119","47.09","0","0.00"
"2012","Nakhon Pathom","June","70",860246,"1178","136.94","1","0.08"
"2012","Nakhon Phanom","June","67",703392,"343","48.76","1","0.29"
"2012","Nakhon Ratchasima","June","553",2582089,"3544","137.25","7","0.20"
"2012","Nakhon Sawan","June","220",1073495,"2182","203.26","2","0.09"
"2012","Nakhon Si Thammarat","June","130",1522561,"1823","119.73","5","0.27"
"2012","Nan","June","42",476363,"212","44.50","0","0.00"
"2012","Narathiwat","June","30",737162,"404","54.80","0","0.00"
"2012","Nong Bua Lam Phu","June","51",502868,"291","57.87","0","0.00"
"2012","Nong Khai","June","34",509395,"143","28.07","0","0.00"
"2012","Nonthaburi","June","34",1101743,"818","74.25","0","0.00"
"2012","Pathum Thani","June","23",985643,"490","49.71","0","0.00"
"2012","Pattani","June","22",655259,"283","43.19","0","0.00"
"2012","Phang Nga","June","82",253112,"484","191.22","0","0.00"
"2012","Phatthalung","June","85",509534,"917","179.97","0","0.00"
"2012","Phayao","June","22",486304,"130","26.73","0","0.00"
