"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2014","Samut Sakhon","January","26",514135,"423","82.27","0","0.00"
"2014","Samut Songkhram","January","3",194079,"176","90.68","1","0.57"
"2014","Saraburi","January","27",627453,"544","86.70","0","0.00"
"2014","Satun","January","14",307836,"170","55.22","1","0.59"
"2014","Sing Buri","January","2",212952,"11","5.17","0","0.00"
"2014","Sisaket","January","5",1460198,"557","38.15","0","0.00"
"2014","Songkhla","January","87",1384231,"1424","102.87","1","0.07"
"2014","Sukhothai","January","10",602657,"273","45.30","0","0.00"
"2014","Suphan Buri","January","10",847687,"262","30.91","0","0.00"
"2014","Surat Thani","January","35",1027549,"656","63.84","3","0.46"
"2014","Surin","January","6",1387236,"559","40.30","0","0.00"
"2014","Tak","January","9",529199,"554","104.69","0","0.00"
"2014","Trang","January","36",633981,"407","64.20","0","0.00"
"2014","Trat","January","5",223433,"164","73.40","0","0.00"
"2014","Ubon Ratchathani","January","7",1831722,"509","27.79","0","0.00"
"2014","Udon Thani","January","2",1560631,"62","3.97","0","0.00"
"2014","Uthai Thani","January","3",329242,"184","55.89","0","0.00"
"2014","Uttaradit","January","0",461144,"106","22.99","0","0.00"
"2014","Yala","January","15",503476,"539","107.06","0","0.00"
"2014","Yasothon","January","1",540325,"191","35.35","0","0.00"
"2014","Amnat Charoen","February","1",374096,"135","36.09","0","0.00"
"2014","Ang Thong","February","4",283807,"138","48.62","0","0.00"
"2014","Bangkok","February","313",5679906,"4724","83.17","0","0.00"
"2014","Bueng Kan","February","3",414425,"161","38.85","0","0.00"
"2014","Buriram","February","24",1570089,"516","32.86","1","0.19"
"2014","Chachoengsao","February","9",687974,"299","43.46","0","0.00"
"2014","Chai Nat","February","2",332971,"61","18.32","0","0.00"
"2014","Chaiyaphum","February","4",1134379,"669","58.97","0","0.00"
"2014","Chanthaburi","February","12",523036,"1080","206.49","1","0.09"
"2014","Chiang Mai","February","12",1661264,"959","57.73","1","0.10"
"2014","Chiang Rai","February","4",1202542,"314","26.11","0","0.00"
"2014","Chonburi","February","44",1377177,"563","40.88","5","0.89"
"2014","Chumphon","February","29",496803,"518","104.27","0","0.00"
"2014","Kalasin","February","10",984557,"322","32.71","0","0.00"
"2014","Kamphaeng Phet","February","10",728093,"774","106.31","1","0.13"
"2014","Kanchanaburi","February","21",840576,"333","39.62","0","0.00"
"2014","Khon Kaen","February","20",1778236,"437","24.57","0","0.00"
"2014","Krabi","February","19",447928,"995","222.13","0","0.00"
"2014","Lampang","February","2",755837,"160","21.17","0","0.00"
"2014","Lamphun","February","2",404971,"37","9.14","0","0.00"
"2014","Loei","February","4",630996,"104","16.48","0","0.00"
"2014","Lopburi","February","29",758015,"650","85.75","0","0.00"
"2014","Mae Hong Son","February","4",245452,"594","242.00","1","0.17"
"2014","Maha Sarakham","February","28",950397,"364","38.30","0","0.00"
"2014","Mukdahan","February","1",343585,"87","25.32","0","0.00"
"2014","Nakhon Nayok","February","3",255630,"97","37.95","0","0.00"
"2014","Nakhon Pathom","February","67",878399,"826","94.03","3","0.36"
"2014","Nakhon Phanom","February","0",709605,"152","21.42","0","0.00"
"2014","Nakhon Ratchasima","February","23",2605665,"875","33.58","2","0.23"
"2014","Nakhon Sawan","February","22",1073245,"657","61.22","0","0.00"
"2014","Nakhon Si Thammarat","February","74",1538365,"3063","199.11","6","0.20"
"2014","Nan","February","0",477793,"465","97.32","0","0.00"
"2014","Narathiwat","February","38",761771,"1050","137.84","0","0.00"
"2014","Nong Bua Lam Phu","February","5",506104,"82","16.20","0","0.00"
"2014","Nong Khai","February","8",513690,"255","49.64","0","0.00"
"2014","Nonthaburi","February","23",1148971,"416","36.21","0","0.00"
"2014","Pathum Thani","February","20",1043498,"361","34.60","0","0.00"
"2014","Pattani","February","42",675227,"1417","209.86","1","0.07"
"2014","Phang Nga","February","9",258457,"136","52.62","1","0.74"
"2014","Phatthalung","February","56",516257,"729","141.21","1","0.14"
"2014","Phayao","February","0",487431,"86","17.64","0","0.00"
"2014","Phetchabun","February","5",994050,"190","19.11","1","0.53"
"2014","Phetchaburi","February","31",469980,"579","123.20","0","0.00"
"2014","Phichit","February","19",549126,"395","71.93","0","0.00"
"2014","Phitsanulok","February","11",855374,"152","17.77","0","0.00"
"2014","Phrae","February","5",456841,"328","71.80","1","0.30"
"2014","Phuket","February","28",365214,"714","195.50","1","0.14"
"2014","Prachinburi","February","13",474969,"398","83.79","0","0.00"
"2014","Prachuap Khiri Khan","February","6",518661,"270","52.06","1","0.37"
"2014","Ranong","February","3",178712,"148","82.81","1","0.68"
"2014","Ratchaburi","February","45",848397,"994","117.16","1","0.10"
"2014","Rayong","February","46",655247,"820","125.14","1","0.12"
"2014","Roi Et","February","8",1308763,"398","30.41","0","0.00"
"2014","Sa Kaeo","February","1",549640,"201","36.57","0","0.00"
"2014","Sakon Nakhon","February","0",1131748,"78","6.89","0","0.00"
"2014","Samut Prakan","February","63",1232454,"839","68.08","1","0.12"
"2014","Samut Sakhon","February","20",514135,"423","82.27","0","0.00"
"2014","Samut Songkhram","February","3",194079,"176","90.68","1","0.57"
"2014","Saraburi","February","16",627453,"544","86.70","0","0.00"
"2014","Satun","February","10",307836,"170","55.22","1","0.59"
"2014","Sing Buri","February","1",212952,"11","5.17","0","0.00"
"2014","Sisaket","February","15",1460198,"557","38.15","0","0.00"
"2014","Songkhla","February","37",1384231,"1424","102.87","1","0.07"
"2014","Sukhothai","February","13",602657,"273","45.30","0","0.00"
"2014","Suphan Buri","February","14",847687,"262","30.91","0","0.00"
"2014","Surat Thani","February","15",1027549,"656","63.84","3","0.46"
"2014","Surin","February","13",1387236,"559","40.30","0","0.00"
"2014","Tak","February","11",529199,"554","104.69","0","0.00"
"2014","Trang","February","12",633981,"407","64.20","0","0.00"
"2014","Trat","February","7",223433,"164","73.40","0","0.00"
"2014","Ubon Ratchathani","February","2",1831722,"509","27.79","0","0.00"
"2014","Udon Thani","February","8",1560631,"62","3.97","0","0.00"
"2014","Uthai Thani","February","9",329242,"184","55.89","0","0.00"
"2014","Uttaradit","February","0",461144,"106","22.99","0","0.00"
"2014","Yala","February","14",503476,"539","107.06","0","0.00"
"2014","Yasothon","February","0",540325,"191","35.35","0","0.00"
"2014","Amnat Charoen","March","4",374096,"135","36.09","0","0.00"
"2014","Ang Thong","March","13",283807,"138","48.62","0","0.00"
"2014","Bangkok","March","251",5679906,"4724","83.17","0","0.00"
"2014","Bueng Kan","March","3",414425,"161","38.85","0","0.00"
"2014","Buriram","March","16",1570089,"516","32.86","1","0.19"
"2014","Chachoengsao","March","8",687974,"299","43.46","0","0.00"
"2014","Chai Nat","March","4",332971,"61","18.32","0","0.00"
"2014","Chaiyaphum","March","8",1134379,"669","58.97","0","0.00"
"2014","Chanthaburi","March","33",523036,"1080","206.49","1","0.09"
"2014","Chiang Mai","March","3",1661264,"959","57.73","1","0.10"
"2014","Chiang Rai","March","4",1202542,"314","26.11","0","0.00"
"2014","Chonburi","March","62",1377177,"563","40.88","5","0.89"
"2014","Chumphon","March","29",496803,"518","104.27","0","0.00"
"2014","Kalasin","March","17",984557,"322","32.71","0","0.00"
"2014","Kamphaeng Phet","March","20",728093,"774","106.31","1","0.13"
"2014","Kanchanaburi","March","15",840576,"333","39.62","0","0.00"
"2014","Khon Kaen","March","16",1778236,"437","24.57","0","0.00"
"2014","Krabi","March","36",447928,"995","222.13","0","0.00"
"2014","Lampang","March","1",755837,"160","21.17","0","0.00"
"2014","Lamphun","March","1",404971,"37","9.14","0","0.00"
"2014","Loei","March","5",630996,"104","16.48","0","0.00"
"2014","Lopburi","March","28",758015,"650","85.75","0","0.00"
"2014","Mae Hong Son","March","5",245452,"594","242.00","1","0.17"
"2014","Maha Sarakham","March","20",950397,"364","38.30","0","0.00"
"2014","Mukdahan","March","2",343585,"87","25.32","0","0.00"
"2014","Nakhon Nayok","March","5",255630,"97","37.95","0","0.00"
"2014","Nakhon Pathom","March","53",878399,"826","94.03","3","0.36"
"2014","Nakhon Phanom","March","15",709605,"152","21.42","0","0.00"
"2014","Nakhon Ratchasima","March","21",2605665,"875","33.58","2","0.23"
"2014","Nakhon Sawan","March","39",1073245,"657","61.22","0","0.00"
"2014","Nakhon Si Thammarat","March","98",1538365,"3063","199.11","6","0.20"
"2014","Nan","March","1",477793,"465","97.32","0","0.00"
"2014","Narathiwat","March","17",761771,"1050","137.84","0","0.00"
"2014","Nong Bua Lam Phu","March","9",506104,"82","16.20","0","0.00"
"2014","Nong Khai","March","11",513690,"255","49.64","0","0.00"
"2014","Nonthaburi","March","32",1148971,"416","36.21","0","0.00"
"2014","Pathum Thani","March","25",1043498,"361","34.60","0","0.00"
"2014","Pattani","March","27",675227,"1417","209.86","1","0.07"
"2014","Phang Nga","March","13",258457,"136","52.62","1","0.74"
"2014","Phatthalung","March","38",516257,"729","141.21","1","0.14"
"2014","Phayao","March","0",487431,"86","17.64","0","0.00"
"2014","Phetchabun","March","3",994050,"190","19.11","1","0.53"
"2014","Phetchaburi","March","47",469980,"579","123.20","0","0.00"
"2014","Phichit","March","29",549126,"395","71.93","0","0.00"
"2014","Phitsanulok","March","8",855374,"152","17.77","0","0.00"
"2014","Phrae","March","2",456841,"328","71.80","1","0.30"
"2014","Phuket","March","15",365214,"714","195.50","1","0.14"
"2014","Prachinburi","March","23",474969,"398","83.79","0","0.00"
"2014","Prachuap Khiri Khan","March","19",518661,"270","52.06","1","0.37"
"2014","Ranong","March","13",178712,"148","82.81","1","0.68"
"2014","Ratchaburi","March","42",848397,"994","117.16","1","0.10"
"2014","Rayong","March","36",655247,"820","125.14","1","0.12"
"2014","Roi Et","March","14",1308763,"398","30.41","0","0.00"
"2014","Sa Kaeo","March","9",549640,"201","36.57","0","0.00"
"2014","Sakon Nakhon","March","0",1131748,"78","6.89","0","0.00"
"2014","Samut Prakan","March","76",1232454,"839","68.08","1","0.12"
"2014","Samut Sakhon","March","14",514135,"423","82.27","0","0.00"
"2014","Samut Songkhram","March","5",194079,"176","90.68","1","0.57"
"2014","Saraburi","March","31",627453,"544","86.70","0","0.00"
"2014","Satun","March","16",307836,"170","55.22","1","0.59"
"2014","Sing Buri","March","4",212952,"11","5.17","0","0.00"
"2014","Sisaket","March","29",1460198,"557","38.15","0","0.00"
"2014","Songkhla","March","34",1384231,"1424","102.87","1","0.07"
"2014","Sukhothai","March","14",602657,"273","45.30","0","0.00"
"2014","Suphan Buri","March","21",847687,"262","30.91","0","0.00"
"2014","Surat Thani","March","25",1027549,"656","63.84","3","0.46"
"2014","Surin","March","24",1387236,"559","40.30","0","0.00"
"2014","Tak","March","20",529199,"554","104.69","0","0.00"
"2014","Trang","March","10",633981,"407","64.20","0","0.00"
"2014","Trat","March","3",223433,"164","73.40","0","0.00"
"2014","Ubon Ratchathani","March","15",1831722,"509","27.79","0","0.00"
"2014","Udon Thani","March","1",1560631,"62","3.97","0","0.00"
"2014","Uthai Thani","March","7",329242,"184","55.89","0","0.00"
"2014","Uttaradit","March","6",461144,"106","22.99","0","0.00"
"2014","Yala","March","21",503476,"539","107.06","0","0.00"
"2014","Yasothon","March","3",540325,"191","35.35","0","0.00"
"2014","Amnat Charoen","April","0",374096,"135","36.09","0","0.00"
"2014","Ang Thong","April","3",283807,"138","48.62","0","0.00"
"2014","Bangkok","April","168",5679906,"4724","83.17","0","0.00"
"2014","Bueng Kan","April","8",414425,"161","38.85","0","0.00"
"2014","Buriram","April","14",1570089,"516","32.86","1","0.19"
"2014","Chachoengsao","April","3",687974,"299","43.46","0","0.00"
"2014","Chai Nat","April","0",332971,"61","18.32","0","0.00"
"2014","Chaiyaphum","April","13",1134379,"669","58.97","0","0.00"
"2014","Chanthaburi","April","33",523036,"1080","206.49","1","0.09"
"2014","Chiang Mai","April","5",1661264,"959","57.73","1","0.10"
"2014","Chiang Rai","April","3",1202542,"314","26.11","0","0.00"
"2014","Chonburi","April","57",1377177,"563","40.88","5","0.89"
"2014","Chumphon","April","23",496803,"518","104.27","0","0.00"
"2014","Kalasin","April","14",984557,"322","32.71","0","0.00"
"2014","Kamphaeng Phet","April","21",728093,"774","106.31","1","0.13"
"2014","Kanchanaburi","April","28",840576,"333","39.62","0","0.00"
"2014","Khon Kaen","April","7",1778236,"437","24.57","0","0.00"
"2014","Krabi","April","40",447928,"995","222.13","0","0.00"
"2014","Lampang","April","6",755837,"160","21.17","0","0.00"
"2014","Lamphun","April","3",404971,"37","9.14","0","0.00"
"2014","Loei","April","8",630996,"104","16.48","0","0.00"
"2014","Lopburi","April","41",758015,"650","85.75","0","0.00"
"2014","Mae Hong Son","April","20",245452,"594","242.00","1","0.17"
"2014","Maha Sarakham","April","5",950397,"364","38.30","0","0.00"
"2014","Mukdahan","April","5",343585,"87","25.32","0","0.00"
"2014","Nakhon Nayok","April","5",255630,"97","37.95","0","0.00"
"2014","Nakhon Pathom","April","22",878399,"826","94.03","3","0.36"
"2014","Nakhon Phanom","April","5",709605,"152","21.42","0","0.00"
"2014","Nakhon Ratchasima","April","14",2605665,"875","33.58","2","0.23"
"2014","Nakhon Sawan","April","22",1073245,"657","61.22","0","0.00"
"2014","Nakhon Si Thammarat","April","67",1538365,"3063","199.11","6","0.20"
"2014","Nan","April","27",477793,"465","97.32","0","0.00"
"2014","Narathiwat","April","27",761771,"1050","137.84","0","0.00"
"2014","Nong Bua Lam Phu","April","4",506104,"82","16.20","0","0.00"
"2014","Nong Khai","April","4",513690,"255","49.64","0","0.00"
"2014","Nonthaburi","April","15",1148971,"416","36.21","0","0.00"
"2014","Pathum Thani","April","11",1043498,"361","34.60","0","0.00"
"2014","Pattani","April","42",675227,"1417","209.86","1","0.07"
"2014","Phang Nga","April","18",258457,"136","52.62","1","0.74"
"2014","Phatthalung","April","30",516257,"729","141.21","1","0.14"
"2014","Phayao","April","0",487431,"86","17.64","0","0.00"
"2014","Phetchabun","April","7",994050,"190","19.11","1","0.53"
"2014","Phetchaburi","April","24",469980,"579","123.20","0","0.00"
"2014","Phichit","April","13",549126,"395","71.93","0","0.00"
"2014","Phitsanulok","April","1",855374,"152","17.77","0","0.00"
"2014","Phrae","April","7",456841,"328","71.80","1","0.30"
"2014","Phuket","April","18",365214,"714","195.50","1","0.14"
"2014","Prachinburi","April","22",474969,"398","83.79","0","0.00"
"2014","Prachuap Khiri Khan","April","13",518661,"270","52.06","1","0.37"
"2014","Ranong","April","11",178712,"148","82.81","1","0.68"
"2014","Ratchaburi","April","27",848397,"994","117.16","1","0.10"
"2014","Rayong","April","20",655247,"820","125.14","1","0.12"
"2014","Roi Et","April","8",1308763,"398","30.41","0","0.00"
"2014","Sa Kaeo","April","8",549640,"201","36.57","0","0.00"
"2014","Sakon Nakhon","April","2",1131748,"78","6.89","0","0.00"
"2014","Samut Prakan","April","37",1232454,"839","68.08","1","0.12"
"2014","Samut Sakhon","April","20",514135,"423","82.27","0","0.00"
"2014","Samut Songkhram","April","11",194079,"176","90.68","1","0.57"
"2014","Saraburi","April","23",627453,"544","86.70","0","0.00"
"2014","Satun","April","21",307836,"170","55.22","1","0.59"
"2014","Sing Buri","April","0",212952,"11","5.17","0","0.00"
"2014","Sisaket","April","19",1460198,"557","38.15","0","0.00"
"2014","Songkhla","April","58",1384231,"1424","102.87","1","0.07"
"2014","Sukhothai","April","4",602657,"273","45.30","0","0.00"
"2014","Suphan Buri","April","8",847687,"262","30.91","0","0.00"
"2014","Surat Thani","April","16",1027549,"656","63.84","3","0.46"
"2014","Surin","April","17",1387236,"559","40.30","0","0.00"
"2014","Tak","April","17",529199,"554","104.69","0","0.00"
"2014","Trang","April","15",633981,"407","64.20","0","0.00"
"2014","Trat","April","8",223433,"164","73.40","0","0.00"
"2014","Ubon Ratchathani","April","18",1831722,"509","27.79","0","0.00"
"2014","Udon Thani","April","2",1560631,"62","3.97","0","0.00"
"2014","Uthai Thani","April","8",329242,"184","55.89","0","0.00"
"2014","Uttaradit","April","6",461144,"106","22.99","0","0.00"
"2014","Yala","April","21",503476,"539","107.06","0","0.00"
"2014","Yasothon","April","6",540325,"191","35.35","0","0.00"
"2014","Amnat Charoen","May","6",374096,"135","36.09","0","0.00"
"2014","Ang Thong","May","16",283807,"138","48.62","0","0.00"
"2014","Bangkok","May","170",5679906,"4724","83.17","0","0.00"
"2014","Bueng Kan","May","32",414425,"161","38.85","0","0.00"
"2014","Buriram","May","52",1570089,"516","32.86","1","0.19"
"2014","Chachoengsao","May","14",687974,"299","43.46","0","0.00"
"2014","Chai Nat","May","4",332971,"61","18.32","0","0.00"
"2014","Chaiyaphum","May","48",1134379,"669","58.97","0","0.00"
"2014","Chanthaburi","May","70",523036,"1080","206.49","1","0.09"
"2014","Chiang Mai","May","26",1661264,"959","57.73","1","0.10"
"2014","Chiang Rai","May","24",1202542,"314","26.11","0","0.00"
"2014","Chonburi","May","29",1377177,"563","40.88","5","0.89"
"2014","Chumphon","May","25",496803,"518","104.27","0","0.00"
"2014","Kalasin","May","38",984557,"322","32.71","0","0.00"
"2014","Kamphaeng Phet","May","33",728093,"774","106.31","1","0.13"
"2014","Kanchanaburi","May","45",840576,"333","39.62","0","0.00"
"2014","Khon Kaen","May","20",1778236,"437","24.57","0","0.00"
"2014","Krabi","May","115",447928,"995","222.13","0","0.00"
"2014","Lampang","May","20",755837,"160","21.17","0","0.00"
"2014","Lamphun","May","0",404971,"37","9.14","0","0.00"
"2014","Loei","May","7",630996,"104","16.48","0","0.00"
"2014","Lopburi","May","67",758015,"650","85.75","0","0.00"
"2014","Mae Hong Son","May","53",245452,"594","242.00","1","0.17"
"2014","Maha Sarakham","May","17",950397,"364","38.30","0","0.00"
"2014","Mukdahan","May","18",343585,"87","25.32","0","0.00"
"2014","Nakhon Nayok","May","12",255630,"97","37.95","0","0.00"
"2014","Nakhon Pathom","May","22",878399,"826","94.03","3","0.36"
"2014","Nakhon Phanom","May","10",709605,"152","21.42","0","0.00"
"2014","Nakhon Ratchasima","May","62",2605665,"875","33.58","2","0.23"
"2014","Nakhon Sawan","May","35",1073245,"657","61.22","0","0.00"
"2014","Nakhon Si Thammarat","May","149",1538365,"3063","199.11","6","0.20"
"2014","Nan","May","103",477793,"465","97.32","0","0.00"
"2014","Narathiwat","May","21",761771,"1050","137.84","0","0.00"
"2014","Nong Bua Lam Phu","May","4",506104,"82","16.20","0","0.00"
"2014","Nong Khai","May","12",513690,"255","49.64","0","0.00"
"2014","Nonthaburi","May","22",1148971,"416","36.21","0","0.00"
"2014","Pathum Thani","May","10",1043498,"361","34.60","0","0.00"
"2014","Pattani","May","62",675227,"1417","209.86","1","0.07"
"2014","Phang Nga","May","26",258457,"136","52.62","1","0.74"
"2014","Phatthalung","May","27",516257,"729","141.21","1","0.14"
"2014","Phayao","May","9",487431,"86","17.64","0","0.00"
"2014","Phetchabun","May","11",994050,"190","19.11","1","0.53"
"2014","Phetchaburi","May","25",469980,"579","123.20","0","0.00"
"2014","Phichit","May","16",549126,"395","71.93","0","0.00"
"2014","Phitsanulok","May","6",855374,"152","17.77","0","0.00"
"2014","Phrae","May","22",456841,"328","71.80","1","0.30"
"2014","Phuket","May","37",365214,"714","195.50","1","0.14"
"2014","Prachinburi","May","35",474969,"398","83.79","0","0.00"
"2014","Prachuap Khiri Khan","May","15",518661,"270","52.06","1","0.37"
"2014","Ranong","May","30",178712,"148","82.81","1","0.68"
"2014","Ratchaburi","May","23",848397,"994","117.16","1","0.10"
"2014","Rayong","May","56",655247,"820","125.14","1","0.12"
"2014","Roi Et","May","22",1308763,"398","30.41","0","0.00"
"2014","Sa Kaeo","May","18",549640,"201","36.57","0","0.00"
"2014","Sakon Nakhon","May","3",1131748,"78","6.89","0","0.00"
"2014","Samut Prakan","May","40",1232454,"839","68.08","1","0.12"
"2014","Samut Sakhon","May","16",514135,"423","82.27","0","0.00"
"2014","Samut Songkhram","May","18",194079,"176","90.68","1","0.57"
"2014","Saraburi","May","26",627453,"544","86.70","0","0.00"
"2014","Satun","May","13",307836,"170","55.22","1","0.59"
"2014","Sing Buri","May","0",212952,"11","5.17","0","0.00"
"2014","Sisaket","May","39",1460198,"557","38.15","0","0.00"
"2014","Songkhla","May","99",1384231,"1424","102.87","1","0.07"
"2014","Sukhothai","May","21",602657,"273","45.30","0","0.00"
"2014","Suphan Buri","May","24",847687,"262","30.91","0","0.00"
"2014","Surat Thani","May","28",1027549,"656","63.84","3","0.46"
"2014","Surin","May","62",1387236,"559","40.30","0","0.00"
"2014","Tak","May","28",529199,"554","104.69","0","0.00"
"2014","Trang","May","35",633981,"407","64.20","0","0.00"
"2014","Trat","May","24",223433,"164","73.40","0","0.00"
"2014","Ubon Ratchathani","May","67",1831722,"509","27.79","0","0.00"
"2014","Udon Thani","May","4",1560631,"62","3.97","0","0.00"
"2014","Uthai Thani","May","9",329242,"184","55.89","0","0.00"
"2014","Uttaradit","May","15",461144,"106","22.99","0","0.00"
"2014","Yala","May","38",503476,"539","107.06","0","0.00"
"2014","Yasothon","May","4",540325,"191","35.35","0","0.00"
"2014","Amnat Charoen","June","9",374096,"135","36.09","0","0.00"
"2014","Ang Thong","June","8",283807,"138","48.62","0","0.00"
"2014","Bangkok","June","212",5679906,"4724","83.17","0","0.00"
"2014","Bueng Kan","June","55",414425,"161","38.85","0","0.00"
"2014","Buriram","June","99",1570089,"516","32.86","1","0.19"
"2014","Chachoengsao","June","12",687974,"299","43.46","0","0.00"
"2014","Chai Nat","June","6",332971,"61","18.32","0","0.00"
"2014","Chaiyaphum","June","120",1134379,"669","58.97","0","0.00"
"2014","Chanthaburi","June","143",523036,"1080","206.49","1","0.09"
"2014","Chiang Mai","June","106",1661264,"959","57.73","1","0.10"
"2014","Chiang Rai","June","43",1202542,"314","26.11","0","0.00"
"2014","Chonburi","June","47",1377177,"563","40.88","5","0.89"
"2014","Chumphon","June","69",496803,"518","104.27","0","0.00"
"2014","Kalasin","June","30",984557,"322","32.71","0","0.00"
"2014","Kamphaeng Phet","June","187",728093,"774","106.31","1","0.13"
"2014","Kanchanaburi","June","38",840576,"333","39.62","0","0.00"
"2014","Khon Kaen","June","35",1778236,"437","24.57","0","0.00"
"2014","Krabi","June","205",447928,"995","222.13","0","0.00"
"2014","Lampang","June","31",755837,"160","21.17","0","0.00"
"2014","Lamphun","June","4",404971,"37","9.14","0","0.00"
"2014","Loei","June","13",630996,"104","16.48","0","0.00"
"2014","Lopburi","June","79",758015,"650","85.75","0","0.00"
"2014","Mae Hong Son","June","94",245452,"594","242.00","1","0.17"
"2014","Maha Sarakham","June","35",950397,"364","38.30","0","0.00"
"2014","Mukdahan","June","15",343585,"87","25.32","0","0.00"
"2014","Nakhon Nayok","June","5",255630,"97","37.95","0","0.00"
"2014","Nakhon Pathom","June","29",878399,"826","94.03","3","0.36"
"2014","Nakhon Phanom","June","28",709605,"152","21.42","0","0.00"
"2014","Nakhon Ratchasima","June","110",2605665,"875","33.58","2","0.23"
"2014","Nakhon Sawan","June","99",1073245,"657","61.22","0","0.00"
"2014","Nakhon Si Thammarat","June","256",1538365,"3063","199.11","6","0.20"
"2014","Nan","June","165",477793,"465","97.32","0","0.00"
"2014","Narathiwat","June","50",761771,"1050","137.84","0","0.00"
"2014","Nong Bua Lam Phu","June","6",506104,"82","16.20","0","0.00"
"2014","Nong Khai","June","81",513690,"255","49.64","0","0.00"
"2014","Nonthaburi","June","12",1148971,"416","36.21","0","0.00"
"2014","Pathum Thani","June","12",1043498,"361","34.60","0","0.00"
"2014","Pattani","June","132",675227,"1417","209.86","1","0.07"
"2014","Phang Nga","June","25",258457,"136","52.62","1","0.74"
"2014","Phatthalung","June","86",516257,"729","141.21","1","0.14"
"2014","Phayao","June","14",487431,"86","17.64","0","0.00"
"2014","Phetchabun","June","26",994050,"190","19.11","1","0.53"
"2014","Phetchaburi","June","38",469980,"579","123.20","0","0.00"
"2014","Phichit","June","53",549126,"395","71.93","0","0.00"
"2014","Phitsanulok","June","7",855374,"152","17.77","0","0.00"
