"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2015","Sing Buri","January","0",212158,"113","53.26","0","0.00"
"2015","Sisaket","January","11",1465213,"3687","251.64","2","0.05"
"2015","Songkhla","January","118",1401303,"2160","154.14","2","0.09"
"2015","Sukhothai","January","2",602460,"595","98.76","0","0.00"
"2015","Suphan Buri","January","17",849053,"1227","144.51","0","0.00"
"2015","Surat Thani","January","37",1040230,"526","50.57","1","0.19"
"2015","Surin","January","9",1391636,"2727","195.96","2","0.07"
"2015","Tak","January","29",539553,"2134","395.51","1","0.05"
"2015","Trang","January","22",638746,"488","76.40","0","0.00"
"2015","Trat","January","21",224730,"904","402.26","4","0.44"
"2015","Ubon Ratchathani","January","19",1844669,"4884","264.76","6","0.12"
"2015","Udon Thani","January","2",1570300,"375","23.88","0","0.00"
"2015","Uthai Thani","January","9",330179,"1561","472.77","0","0.00"
"2015","Uttaradit","January","3",460400,"302","65.60","1","0.33"
"2015","Yala","January","8",511911,"174","33.99","0","0.00"
"2015","Yasothon","January","9",540211,"1099","203.44","2","0.18"
"2015","Amnat Charoen","February","3",375380,"616","164.10","1","0.16"
"2015","Ang Thong","February","18",283568,"1062","374.51","0","0.00"
"2015","Bangkok","February","445",5692284,"26291","461.87","3","0.01"
"2015","Bueng Kan","February","1",418566,"255","60.92","0","0.00"
"2015","Buriram","February","11",1579248,"1969","124.68","1","0.05"
"2015","Chachoengsao","February","18",695478,"2333","335.45","6","0.26"
"2015","Chai Nat","February","13",332283,"601","180.87","1","0.17"
"2015","Chaiyaphum","February","32",1137049,"2895","254.61","2","0.07"
"2015","Chanthaburi","February","37",527350,"2210","419.08","1","0.05"
"2015","Chiang Mai","February","13",1678284,"5089","303.23","4","0.08"
"2015","Chiang Rai","February","1",1207699,"1692","140.10","0","0.00"
"2015","Chonburi","February","60",1421425,"2832","199.24","13","0.46"
"2015","Chumphon","February","35",500575,"572","114.27","0","0.00"
"2015","Kalasin","February","1",984907,"1420","144.18","0","0.00"
"2015","Kamphaeng Phet","February","14",729522,"669","91.70","1","0.15"
"2015","Kanchanaburi","February","27",848198,"1212","142.89","5","0.41"
"2015","Khon Kaen","February","4",1790049,"2248","125.58","5","0.22"
"2015","Krabi","February","53",456811,"1714","375.21","4","0.23"
"2015","Lampang","February","3",753013,"1387","184.19","0","0.00"
"2015","Lamphun","February","0",405468,"710","175.11","0","0.00"
"2015","Loei","February","1",634513,"951","149.88","0","0.00"
"2015","Lopburi","February","79",758406,"2258","297.73","3","0.13"
"2015","Mae Hong Son","February","10",248178,"691","278.43","0","0.00"
"2015","Maha Sarakham","February","6",960588,"1117","116.28","1","0.09"
"2015","Mukdahan","February","2",346016,"382","110.40","0","0.00"
"2015","Nakhon Nayok","February","2",257300,"432","167.90","0","0.00"
"2015","Nakhon Pathom","February","102",891071,"3079","345.54","2","0.06"
"2015","Nakhon Phanom","February","1",713341,"802","112.43","0","0.00"
"2015","Nakhon Ratchasima","February","35",2620517,"7194","274.53","13","0.18"
"2015","Nakhon Sawan","February","23",1072756,"3653","340.52","3","0.08"
"2015","Nakhon Si Thammarat","February","115",1548028,"1957","126.42","2","0.10"
"2015","Nan","February","0",478264,"530","110.82","0","0.00"
"2015","Narathiwat","February","45",774799,"877","113.19","1","0.11"
"2015","Nong Bua Lam Phu","February","2",508864,"215","42.25","0","0.00"
"2015","Nong Khai","February","2",517260,"575","111.16","0","0.00"
"2015","Nonthaburi","February","32",1173870,"1924","163.90","3","0.16"
"2015","Pathum Thani","February","43",1074058,"1445","134.54","2","0.14"
"2015","Pattani","February","33",686186,"551","80.30","1","0.18"
"2015","Phang Nga","February","6",261370,"382","146.15","0","0.00"
"2015","Phatthalung","February","27",520419,"535","102.80","0","0.00"
"2015","Phayao","February","0",484454,"315","65.02","1","0.32"
"2015","Phetchabun","February","10",995807,"785","78.83","0","0.00"
"2015","Phetchaburi","February","65",474192,"2941","620.21","6","0.20"
"2015","Phichit","February","16",547543,"837","152.86","0","0.00"
"2015","Phitsanulok","February","2",858988,"1183","137.72","1","0.08"
"2015","Phrae","February","3",454083,"1347","296.64","4","0.30"
"2015","Phuket","February","16",378364,"816","215.67","0","0.00"
"2015","Prachinburi","February","21",479314,"1942","405.16","0","0.00"
"2015","Prachuap Khiri Khan","February","21",525107,"1353","257.66","4","0.30"
"2015","Ranong","February","12",177089,"264","149.08","1","0.38"
"2015","Ratchaburi","February","81",853217,"4378","513.12","5","0.11"
"2015","Rayong","February","85",674393,"3930","582.75","5","0.13"
"2015","Roi Et","February","6",1308318,"1966","150.27","1","0.05"
"2015","Sa Kaeo","February","9",552187,"1284","232.53","2","0.16"
"2015","Sakon Nakhon","February","0",1138609,"831","72.98","0","0.00"
"2015","Samut Prakan","February","123",1261530,"2990","237.01","4","0.13"
"2015","Samut Sakhon","February","55",531887,"1518","285.40","2","0.13"
"2015","Samut Songkhram","February","29",194189,"678","349.14","0","0.00"
"2015","Saraburi","February","13",633460,"1581","249.58","3","0.19"
"2015","Satun","February","5",312673,"146","46.69","0","0.00"
"2015","Sing Buri","February","0",212158,"113","53.26","0","0.00"
"2015","Sisaket","February","8",1465213,"3687","251.64","2","0.05"
"2015","Songkhla","February","80",1401303,"2160","154.14","2","0.09"
"2015","Sukhothai","February","14",602460,"595","98.76","0","0.00"
"2015","Suphan Buri","February","18",849053,"1227","144.51","0","0.00"
"2015","Surat Thani","February","20",1040230,"526","50.57","1","0.19"
"2015","Surin","February","4",1391636,"2727","195.96","2","0.07"
"2015","Tak","February","14",539553,"2134","395.51","1","0.05"
"2015","Trang","February","14",638746,"488","76.40","0","0.00"
"2015","Trat","February","17",224730,"904","402.26","4","0.44"
"2015","Ubon Ratchathani","February","14",1844669,"4884","264.76","6","0.12"
"2015","Udon Thani","February","0",1570300,"375","23.88","0","0.00"
"2015","Uthai Thani","February","7",330179,"1561","472.77","0","0.00"
"2015","Uttaradit","February","0",460400,"302","65.60","1","0.33"
"2015","Yala","February","7",511911,"174","33.99","0","0.00"
"2015","Yasothon","February","5",540211,"1099","203.44","2","0.18"
"2015","Amnat Charoen","March","4",375380,"616","164.10","1","0.16"
"2015","Ang Thong","March","23",283568,"1062","374.51","0","0.00"
"2015","Bangkok","March","418",5692284,"26291","461.87","3","0.01"
"2015","Bueng Kan","March","2",418566,"255","60.92","0","0.00"
"2015","Buriram","March","24",1579248,"1969","124.68","1","0.05"
"2015","Chachoengsao","March","28",695478,"2333","335.45","6","0.26"
"2015","Chai Nat","March","10",332283,"601","180.87","1","0.17"
"2015","Chaiyaphum","March","45",1137049,"2895","254.61","2","0.07"
"2015","Chanthaburi","March","52",527350,"2210","419.08","1","0.05"
"2015","Chiang Mai","March","7",1678284,"5089","303.23","4","0.08"
"2015","Chiang Rai","March","2",1207699,"1692","140.10","0","0.00"
"2015","Chonburi","March","64",1421425,"2832","199.24","13","0.46"
"2015","Chumphon","March","34",500575,"572","114.27","0","0.00"
"2015","Kalasin","March","16",984907,"1420","144.18","0","0.00"
"2015","Kamphaeng Phet","March","21",729522,"669","91.70","1","0.15"
"2015","Kanchanaburi","March","46",848198,"1212","142.89","5","0.41"
"2015","Khon Kaen","March","19",1790049,"2248","125.58","5","0.22"
"2015","Krabi","March","39",456811,"1714","375.21","4","0.23"
"2015","Lampang","March","0",753013,"1387","184.19","0","0.00"
"2015","Lamphun","March","1",405468,"710","175.11","0","0.00"
"2015","Loei","March","7",634513,"951","149.88","0","0.00"
"2015","Lopburi","March","84",758406,"2258","297.73","3","0.13"
"2015","Mae Hong Son","March","1",248178,"691","278.43","0","0.00"
"2015","Maha Sarakham","March","26",960588,"1117","116.28","1","0.09"
"2015","Mukdahan","March","6",346016,"382","110.40","0","0.00"
"2015","Nakhon Nayok","March","4",257300,"432","167.90","0","0.00"
"2015","Nakhon Pathom","March","108",891071,"3079","345.54","2","0.06"
"2015","Nakhon Phanom","March","9",713341,"802","112.43","0","0.00"
"2015","Nakhon Ratchasima","March","70",2620517,"7194","274.53","13","0.18"
"2015","Nakhon Sawan","March","38",1072756,"3653","340.52","3","0.08"
"2015","Nakhon Si Thammarat","March","87",1548028,"1957","126.42","2","0.10"
"2015","Nan","March","3",478264,"530","110.82","0","0.00"
"2015","Narathiwat","March","42",774799,"877","113.19","1","0.11"
"2015","Nong Bua Lam Phu","March","1",508864,"215","42.25","0","0.00"
"2015","Nong Khai","March","14",517260,"575","111.16","0","0.00"
"2015","Nonthaburi","March","34",1173870,"1924","163.90","3","0.16"
"2015","Pathum Thani","March","29",1074058,"1445","134.54","2","0.14"
"2015","Pattani","March","17",686186,"551","80.30","1","0.18"
"2015","Phang Nga","March","5",261370,"382","146.15","0","0.00"
"2015","Phatthalung","March","14",520419,"535","102.80","0","0.00"
"2015","Phayao","March","1",484454,"315","65.02","1","0.32"
"2015","Phetchabun","March","8",995807,"785","78.83","0","0.00"
"2015","Phetchaburi","March","70",474192,"2941","620.21","6","0.20"
"2015","Phichit","March","35",547543,"837","152.86","0","0.00"
"2015","Phitsanulok","March","4",858988,"1183","137.72","1","0.08"
"2015","Phrae","March","7",454083,"1347","296.64","4","0.30"
"2015","Phuket","March","26",378364,"816","215.67","0","0.00"
"2015","Prachinburi","March","46",479314,"1942","405.16","0","0.00"
"2015","Prachuap Khiri Khan","March","37",525107,"1353","257.66","4","0.30"
"2015","Ranong","March","12",177089,"264","149.08","1","0.38"
"2015","Ratchaburi","March","189",853217,"4378","513.12","5","0.11"
"2015","Rayong","March","136",674393,"3930","582.75","5","0.13"
"2015","Roi Et","March","22",1308318,"1966","150.27","1","0.05"
"2015","Sa Kaeo","March","17",552187,"1284","232.53","2","0.16"
"2015","Sakon Nakhon","March","3",1138609,"831","72.98","0","0.00"
"2015","Samut Prakan","March","114",1261530,"2990","237.01","4","0.13"
"2015","Samut Sakhon","March","75",531887,"1518","285.40","2","0.13"
"2015","Samut Songkhram","March","43",194189,"678","349.14","0","0.00"
"2015","Saraburi","March","24",633460,"1581","249.58","3","0.19"
"2015","Satun","March","4",312673,"146","46.69","0","0.00"
"2015","Sing Buri","March","3",212158,"113","53.26","0","0.00"
"2015","Sisaket","March","25",1465213,"3687","251.64","2","0.05"
"2015","Songkhla","March","56",1401303,"2160","154.14","2","0.09"
"2015","Sukhothai","March","59",602460,"595","98.76","0","0.00"
"2015","Suphan Buri","March","38",849053,"1227","144.51","0","0.00"
"2015","Surat Thani","March","24",1040230,"526","50.57","1","0.19"
"2015","Surin","March","16",1391636,"2727","195.96","2","0.07"
"2015","Tak","March","27",539553,"2134","395.51","1","0.05"
"2015","Trang","March","7",638746,"488","76.40","0","0.00"
"2015","Trat","March","39",224730,"904","402.26","4","0.44"
"2015","Ubon Ratchathani","March","44",1844669,"4884","264.76","6","0.12"
"2015","Udon Thani","March","3",1570300,"375","23.88","0","0.00"
"2015","Uthai Thani","March","6",330179,"1561","472.77","0","0.00"
"2015","Uttaradit","March","0",460400,"302","65.60","1","0.33"
"2015","Yala","March","10",511911,"174","33.99","0","0.00"
"2015","Yasothon","March","2",540211,"1099","203.44","2","0.18"
"2015","Amnat Charoen","April","2",375380,"616","164.10","1","0.16"
"2015","Ang Thong","April","55",283568,"1062","374.51","0","0.00"
"2015","Bangkok","April","414",5692284,"26291","461.87","3","0.01"
"2015","Bueng Kan","April","0",418566,"255","60.92","0","0.00"
"2015","Buriram","April","39",1579248,"1969","124.68","1","0.05"
"2015","Chachoengsao","April","34",695478,"2333","335.45","6","0.26"
"2015","Chai Nat","April","14",332283,"601","180.87","1","0.17"
"2015","Chaiyaphum","April","67",1137049,"2895","254.61","2","0.07"
"2015","Chanthaburi","April","68",527350,"2210","419.08","1","0.05"
"2015","Chiang Mai","April","25",1678284,"5089","303.23","4","0.08"
"2015","Chiang Rai","April","9",1207699,"1692","140.10","0","0.00"
"2015","Chonburi","April","75",1421425,"2832","199.24","13","0.46"
"2015","Chumphon","April","32",500575,"572","114.27","0","0.00"
"2015","Kalasin","April","30",984907,"1420","144.18","0","0.00"
"2015","Kamphaeng Phet","April","20",729522,"669","91.70","1","0.15"
"2015","Kanchanaburi","April","51",848198,"1212","142.89","5","0.41"
"2015","Khon Kaen","April","39",1790049,"2248","125.58","5","0.22"
"2015","Krabi","April","65",456811,"1714","375.21","4","0.23"
"2015","Lampang","April","9",753013,"1387","184.19","0","0.00"
"2015","Lamphun","April","2",405468,"710","175.11","0","0.00"
"2015","Loei","April","12",634513,"951","149.88","0","0.00"
"2015","Lopburi","April","80",758406,"2258","297.73","3","0.13"
"2015","Mae Hong Son","April","2",248178,"691","278.43","0","0.00"
"2015","Maha Sarakham","April","50",960588,"1117","116.28","1","0.09"
"2015","Mukdahan","April","2",346016,"382","110.40","0","0.00"
"2015","Nakhon Nayok","April","6",257300,"432","167.90","0","0.00"
"2015","Nakhon Pathom","April","91",891071,"3079","345.54","2","0.06"
"2015","Nakhon Phanom","April","30",713341,"802","112.43","0","0.00"
"2015","Nakhon Ratchasima","April","106",2620517,"7194","274.53","13","0.18"
"2015","Nakhon Sawan","April","72",1072756,"3653","340.52","3","0.08"
"2015","Nakhon Si Thammarat","April","78",1548028,"1957","126.42","2","0.10"
"2015","Nan","April","17",478264,"530","110.82","0","0.00"
"2015","Narathiwat","April","22",774799,"877","113.19","1","0.11"
"2015","Nong Bua Lam Phu","April","0",508864,"215","42.25","0","0.00"
"2015","Nong Khai","April","11",517260,"575","111.16","0","0.00"
"2015","Nonthaburi","April","22",1173870,"1924","163.90","3","0.16"
"2015","Pathum Thani","April","23",1074058,"1445","134.54","2","0.14"
"2015","Pattani","April","8",686186,"551","80.30","1","0.18"
"2015","Phang Nga","April","8",261370,"382","146.15","0","0.00"
"2015","Phatthalung","April","13",520419,"535","102.80","0","0.00"
"2015","Phayao","April","4",484454,"315","65.02","1","0.32"
"2015","Phetchabun","April","10",995807,"785","78.83","0","0.00"
"2015","Phetchaburi","April","102",474192,"2941","620.21","6","0.20"
"2015","Phichit","April","43",547543,"837","152.86","0","0.00"
"2015","Phitsanulok","April","7",858988,"1183","137.72","1","0.08"
"2015","Phrae","April","20",454083,"1347","296.64","4","0.30"
"2015","Phuket","April","40",378364,"816","215.67","0","0.00"
"2015","Prachinburi","April","88",479314,"1942","405.16","0","0.00"
"2015","Prachuap Khiri Khan","April","52",525107,"1353","257.66","4","0.30"
"2015","Ranong","April","12",177089,"264","149.08","1","0.38"
"2015","Ratchaburi","April","192",853217,"4378","513.12","5","0.11"
"2015","Rayong","April","223",674393,"3930","582.75","5","0.13"
"2015","Roi Et","April","45",1308318,"1966","150.27","1","0.05"
"2015","Sa Kaeo","April","12",552187,"1284","232.53","2","0.16"
"2015","Sakon Nakhon","April","14",1138609,"831","72.98","0","0.00"
"2015","Samut Prakan","April","118",1261530,"2990","237.01","4","0.13"
"2015","Samut Sakhon","April","63",531887,"1518","285.40","2","0.13"
"2015","Samut Songkhram","April","36",194189,"678","349.14","0","0.00"
"2015","Saraburi","April","87",633460,"1581","249.58","3","0.19"
"2015","Satun","April","4",312673,"146","46.69","0","0.00"
"2015","Sing Buri","April","7",212158,"113","53.26","0","0.00"
"2015","Sisaket","April","47",1465213,"3687","251.64","2","0.05"
"2015","Songkhla","April","34",1401303,"2160","154.14","2","0.09"
"2015","Sukhothai","April","57",602460,"595","98.76","0","0.00"
"2015","Suphan Buri","April","31",849053,"1227","144.51","0","0.00"
"2015","Surat Thani","April","16",1040230,"526","50.57","1","0.19"
"2015","Surin","April","40",1391636,"2727","195.96","2","0.07"
"2015","Tak","April","44",539553,"2134","395.51","1","0.05"
"2015","Trang","April","10",638746,"488","76.40","0","0.00"
"2015","Trat","April","68",224730,"904","402.26","4","0.44"
"2015","Ubon Ratchathani","April","95",1844669,"4884","264.76","6","0.12"
"2015","Udon Thani","April","3",1570300,"375","23.88","0","0.00"
"2015","Uthai Thani","April","39",330179,"1561","472.77","0","0.00"
"2015","Uttaradit","April","3",460400,"302","65.60","1","0.33"
"2015","Yala","April","6",511911,"174","33.99","0","0.00"
"2015","Yasothon","April","11",540211,"1099","203.44","2","0.18"
"2015","Amnat Charoen","May","20",375380,"616","164.10","1","0.16"
"2015","Ang Thong","May","155",283568,"1062","374.51","0","0.00"
"2015","Bangkok","May","1001",5692284,"26291","461.87","3","0.01"
"2015","Bueng Kan","May","2",418566,"255","60.92","0","0.00"
"2015","Buriram","May","102",1579248,"1969","124.68","1","0.05"
"2015","Chachoengsao","May","80",695478,"2333","335.45","6","0.26"
"2015","Chai Nat","May","34",332283,"601","180.87","1","0.17"
"2015","Chaiyaphum","May","210",1137049,"2895","254.61","2","0.07"
"2015","Chanthaburi","May","184",527350,"2210","419.08","1","0.05"
"2015","Chiang Mai","May","173",1678284,"5089","303.23","4","0.08"
"2015","Chiang Rai","May","138",1207699,"1692","140.10","0","0.00"
"2015","Chonburi","May","262",1421425,"2832","199.24","13","0.46"
"2015","Chumphon","May","50",500575,"572","114.27","0","0.00"
"2015","Kalasin","May","68",984907,"1420","144.18","0","0.00"
"2015","Kamphaeng Phet","May","39",729522,"669","91.70","1","0.15"
"2015","Kanchanaburi","May","76",848198,"1212","142.89","5","0.41"
"2015","Khon Kaen","May","110",1790049,"2248","125.58","5","0.22"
"2015","Krabi","May","112",456811,"1714","375.21","4","0.23"
"2015","Lampang","May","59",753013,"1387","184.19","0","0.00"
"2015","Lamphun","May","8",405468,"710","175.11","0","0.00"
"2015","Loei","May","78",634513,"951","149.88","0","0.00"
"2015","Lopburi","May","259",758406,"2258","297.73","3","0.13"
"2015","Mae Hong Son","May","15",248178,"691","278.43","0","0.00"
"2015","Maha Sarakham","May","96",960588,"1117","116.28","1","0.09"
"2015","Mukdahan","May","20",346016,"382","110.40","0","0.00"
"2015","Nakhon Nayok","May","17",257300,"432","167.90","0","0.00"
"2015","Nakhon Pathom","May","106",891071,"3079","345.54","2","0.06"
"2015","Nakhon Phanom","May","56",713341,"802","112.43","0","0.00"
"2015","Nakhon Ratchasima","May","294",2620517,"7194","274.53","13","0.18"
"2015","Nakhon Sawan","May","239",1072756,"3653","340.52","3","0.08"
"2015","Nakhon Si Thammarat","May","77",1548028,"1957","126.42","2","0.10"
"2015","Nan","May","83",478264,"530","110.82","0","0.00"
"2015","Narathiwat","May","24",774799,"877","113.19","1","0.11"
"2015","Nong Bua Lam Phu","May","19",508864,"215","42.25","0","0.00"
"2015","Nong Khai","May","33",517260,"575","111.16","0","0.00"
"2015","Nonthaburi","May","45",1173870,"1924","163.90","3","0.16"
"2015","Pathum Thani","May","48",1074058,"1445","134.54","2","0.14"
"2015","Pattani","May","21",686186,"551","80.30","1","0.18"
"2015","Phang Nga","May","26",261370,"382","146.15","0","0.00"
"2015","Phatthalung","May","32",520419,"535","102.80","0","0.00"
"2015","Phayao","May","37",484454,"315","65.02","1","0.32"
"2015","Phetchabun","May","50",995807,"785","78.83","0","0.00"
"2015","Phetchaburi","May","170",474192,"2941","620.21","6","0.20"
"2015","Phichit","May","82",547543,"837","152.86","0","0.00"
"2015","Phitsanulok","May","22",858988,"1183","137.72","1","0.08"
"2015","Phrae","May","94",454083,"1347","296.64","4","0.30"
"2015","Phuket","May","28",378364,"816","215.67","0","0.00"
"2015","Prachinburi","May","187",479314,"1942","405.16","0","0.00"
"2015","Prachuap Khiri Khan","May","96",525107,"1353","257.66","4","0.30"
"2015","Ranong","May","13",177089,"264","149.08","1","0.38"
"2015","Ratchaburi","May","298",853217,"4378","513.12","5","0.11"
"2015","Rayong","May","379",674393,"3930","582.75","5","0.13"
"2015","Roi Et","May","174",1308318,"1966","150.27","1","0.05"
"2015","Sa Kaeo","May","37",552187,"1284","232.53","2","0.16"
"2015","Sakon Nakhon","May","94",1138609,"831","72.98","0","0.00"
"2015","Samut Prakan","May","145",1261530,"2990","237.01","4","0.13"
"2015","Samut Sakhon","May","55",531887,"1518","285.40","2","0.13"
"2015","Samut Songkhram","May","47",194189,"678","349.14","0","0.00"
"2015","Saraburi","May","191",633460,"1581","249.58","3","0.19"
"2015","Satun","May","3",312673,"146","46.69","0","0.00"
"2015","Sing Buri","May","15",212158,"113","53.26","0","0.00"
"2015","Sisaket","May","169",1465213,"3687","251.64","2","0.05"
"2015","Songkhla","May","86",1401303,"2160","154.14","2","0.09"
"2015","Sukhothai","May","63",602460,"595","98.76","0","0.00"
"2015","Suphan Buri","May","86",849053,"1227","144.51","0","0.00"
"2015","Surat Thani","May","18",1040230,"526","50.57","1","0.19"
"2015","Surin","May","139",1391636,"2727","195.96","2","0.07"
"2015","Tak","May","182",539553,"2134","395.51","1","0.05"
"2015","Trang","May","29",638746,"488","76.40","0","0.00"
"2015","Trat","May","111",224730,"904","402.26","4","0.44"
"2015","Ubon Ratchathani","May","230",1844669,"4884","264.76","6","0.12"
"2015","Udon Thani","May","13",1570300,"375","23.88","0","0.00"
"2015","Uthai Thani","May","97",330179,"1561","472.77","0","0.00"
"2015","Uttaradit","May","7",460400,"302","65.60","1","0.33"
"2015","Yala","May","8",511911,"174","33.99","0","0.00"
"2015","Yasothon","May","27",540211,"1099","203.44","2","0.18"
"2015","Amnat Charoen","June","87",375380,"616","164.10","1","0.16"
"2015","Ang Thong","June","166",283568,"1062","374.51","0","0.00"
"2015","Bangkok","June","1099",5692284,"26291","461.87","3","0.01"
"2015","Bueng Kan","June","15",418566,"255","60.92","0","0.00"
"2015","Buriram","June","163",1579248,"1969","124.68","1","0.05"
"2015","Chachoengsao","June","121",695478,"2333","335.45","6","0.26"
"2015","Chai Nat","June","105",332283,"601","180.87","1","0.17"
"2015","Chaiyaphum","June","303",1137049,"2895","254.61","2","0.07"
"2015","Chanthaburi","June","256",527350,"2210","419.08","1","0.05"
"2015","Chiang Mai","June","373",1678284,"5089","303.23","4","0.08"
"2015","Chiang Rai","June","283",1207699,"1692","140.10","0","0.00"
"2015","Chonburi","June","279",1421425,"2832","199.24","13","0.46"
"2015","Chumphon","June","73",500575,"572","114.27","0","0.00"
"2015","Kalasin","June","168",984907,"1420","144.18","0","0.00"
"2015","Kamphaeng Phet","June","60",729522,"669","91.70","1","0.15"
"2015","Kanchanaburi","June","98",848198,"1212","142.89","5","0.41"
"2015","Khon Kaen","June","206",1790049,"2248","125.58","5","0.22"
"2015","Krabi","June","239",456811,"1714","375.21","4","0.23"
"2015","Lampang","June","190",753013,"1387","184.19","0","0.00"
"2015","Lamphun","June","31",405468,"710","175.11","0","0.00"
"2015","Loei","June","141",634513,"951","149.88","0","0.00"
"2015","Lopburi","June","191",758406,"2258","297.73","3","0.13"
"2015","Mae Hong Son","June","70",248178,"691","278.43","0","0.00"
"2015","Maha Sarakham","June","114",960588,"1117","116.28","1","0.09"
"2015","Mukdahan","June","68",346016,"382","110.40","0","0.00"
"2015","Nakhon Nayok","June","38",257300,"432","167.90","0","0.00"
"2015","Nakhon Pathom","June","162",891071,"3079","345.54","2","0.06"
"2015","Nakhon Phanom","June","145",713341,"802","112.43","0","0.00"
"2015","Nakhon Ratchasima","June","556",2620517,"7194","274.53","13","0.18"
"2015","Nakhon Sawan","June","361",1072756,"3653","340.52","3","0.08"
"2015","Nakhon Si Thammarat","June","190",1548028,"1957","126.42","2","0.10"
"2015","Nan","June","95",478264,"530","110.82","0","0.00"
"2015","Narathiwat","June","27",774799,"877","113.19","1","0.11"
"2015","Nong Bua Lam Phu","June","50",508864,"215","42.25","0","0.00"
"2015","Nong Khai","June","53",517260,"575","111.16","0","0.00"
"2015","Nonthaburi","June","78",1173870,"1924","163.90","3","0.16"
"2015","Pathum Thani","June","55",1074058,"1445","134.54","2","0.14"
"2015","Pattani","June","39",686186,"551","80.30","1","0.18"
