"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2009","Sa Kaeo","March","16",541425,"361","66.68","0","0.00"
"2009","Sakon Nakhon","March","6",1116034,"363","32.53","1","0.28"
"2009","Samut Prakan","March","115",1147224,"2040","177.82","3","0.15"
"2009","Samut Sakhon","March","27",478146,"534","111.68","0","0.00"
"2009","Samut Songkhram","March","2",194054,"110","56.69","0","0.00"
"2009","Saraburi","March","11",621640,"321","51.64","0","0.00"
"2009","Satun","March","16",288409,"193","66.92","2","1.04"
"2009","Sing Buri","March","1",215551,"25","11.60","0","0.00"
"2009","Sisaket","March","50",1441412,"734","50.92","0","0.00"
"2009","Songkhla","March","205",1335768,"1989","148.90","3","0.15"
"2009","Sukhothai","March","12",603817,"339","56.14","0","0.00"
"2009","Suphan Buri","March","31",844498,"545","64.54","0","0.00"
"2009","Surat Thani","March","56",983486,"616","62.63","1","0.16"
"2009","Surin","March","17",1375560,"1021","74.22","0","0.00"
"2009","Tak","March","17",538330,"880","163.47","1","0.11"
"2009","Trang","March","15",614869,"410","66.68","0","0.00"
"2009","Trat","March","12",221827,"186","83.85","0","0.00"
"2009","Ubon Ratchathani","March","28",1795453,"693","38.60","0","0.00"
"2009","Udon Thani","March","16",1535629,"493","32.10","0","0.00"
"2009","Uthai Thani","March","2",327586,"76","23.20","1","1.32"
"2009","Uttaradit","March","5",464205,"105","22.62","0","0.00"
"2009","Yala","March","16",475527,"383","80.54","0","0.00"
"2009","Yasothon","March","4",539284,"247","45.80","0","0.00"
"2009","Amnat Charoen","April","11",369476,"171","46.28","0","0.00"
"2009","Ang Thong","April","15",284831,"156","54.77","0","0.00"
"2009","Bangkok","April","255",5710883,"7132","124.88","4","0.06"
"2009","Buriram","April","36",1541650,"1255","81.41","1","0.08"
"2009","Chachoengsao","April","34",664830,"741","111.46","1","0.13"
"2009","Chai Nat","April","17",335952,"129","38.40","0","0.00"
"2009","Chaiyaphum","April","22",1122647,"381","33.94","1","0.26"
"2009","Chanthaburi","April","40",508020,"520","102.36","0","0.00"
"2009","Chiang Mai","April","54",1670317,"1831","109.62","0","0.00"
"2009","Chiang Rai","April","29",1227317,"1038","84.57","2","0.19"
"2009","Chonburi","April","86",1264687,"1777","140.51","4","0.23"
"2009","Chumphon","April","46",484722,"665","137.19","1","0.15"
"2009","Kalasin","April","55",978583,"583","59.58","2","0.34"
"2009","Kamphaeng Phet","April","19",726213,"375","51.64","1","0.27"
"2009","Kanchanaburi","April","36",840905,"820","97.51","2","0.24"
"2009","Khon Kaen","April","16",1756101,"808","46.01","2","0.25"
"2009","Krabi","April","31",418705,"294","70.22","0","0.00"
"2009","Lampang","April","19",767615,"576","75.04","0","0.00"
"2009","Lamphun","April","4",405125,"151","37.27","0","0.00"
"2009","Loei","April","12",618423,"365","59.02","0","0.00"
"2009","Lopburi","April","22",753801,"414","54.92","0","0.00"
"2009","Mae Hong Son","April","19",252692,"604","239.03","2","0.33"
"2009","Maha Sarakham","April","6",936854,"324","34.58","0","0.00"
"2009","Mukdahan","April","11",337497,"264","78.22","0","0.00"
"2009","Nakhon Nayok","April","2",250753,"57","22.73","0","0.00"
"2009","Nakhon Pathom","April","35",843599,"1109","131.46","0","0.00"
"2009","Nakhon Phanom","April","4",699364,"118","16.87","0","0.00"
"2009","Nakhon Ratchasima","April","89",2565117,"1735","67.64","2","0.12"
"2009","Nakhon Sawan","April","60",1074239,"994","92.53","0","0.00"
"2009","Nakhon Si Thammarat","April","93",1513163,"1204","79.57","1","0.08"
"2009","Nan","April","3",475984,"132","27.73","0","0.00"
"2009","Narathiwat","April","14",719930,"441","61.26","1","0.23"
"2009","Nong Bua Lam Phu","April","16",499520,"126","25.22","0","0.00"
"2009","Nong Khai","April","12",906877,"343","37.82","0","0.00"
"2009","Nonthaburi","April","56",1052592,"1397","132.72","0","0.00"
"2009","Pathum Thani","April","22",929250,"416","44.77","0","0.00"
"2009","Pattani","April","50",642169,"705","109.78","0","0.00"
"2009","Phang Nga","April","27",249933,"231","92.42","0","0.00"
"2009","Phatthalung","April","71",505129,"691","136.80","0","0.00"
"2009","Phayao","April","23",487386,"587","120.44","0","0.00"
"2009","Phetchabun","April","35",996231,"689","69.16","2","0.29"
"2009","Phetchaburi","April","36",458975,"538","117.22","1","0.19"
"2009","Phichit","April","40",554112,"599","108.10","0","0.00"
"2009","Phitsanulok","April","35",843995,"731","86.61","1","0.14"
"2009","Phrae","April","39",463477,"675","145.64","0","0.00"
"2009","Phuket","April","31",327006,"284","86.85","0","0.00"
"2009","Prachinburi","April","28",459379,"535","116.46","0","0.00"
"2009","Prachuap Khiri Khan","April","45",500378,"569","113.71","0","0.00"
"2009","Ranong","April","16",182729,"160","87.56","0","0.00"
"2009","Ratchaburi","April","87",835861,"1546","184.96","2","0.13"
"2009","Rayong","April","60",598664,"998","166.70","1","0.10"
"2009","Roi Et","April","28",1307212,"768","58.75","0","0.00"
"2009","Sa Kaeo","April","35",541425,"361","66.68","0","0.00"
"2009","Sakon Nakhon","April","19",1116034,"363","32.53","1","0.28"
"2009","Samut Prakan","April","119",1147224,"2040","177.82","3","0.15"
"2009","Samut Sakhon","April","9",478146,"534","111.68","0","0.00"
"2009","Samut Songkhram","April","5",194054,"110","56.69","0","0.00"
"2009","Saraburi","April","24",621640,"321","51.64","0","0.00"
"2009","Satun","April","25",288409,"193","66.92","2","1.04"
"2009","Sing Buri","April","0",215551,"25","11.60","0","0.00"
"2009","Sisaket","April","89",1441412,"734","50.92","0","0.00"
"2009","Songkhla","April","242",1335768,"1989","148.90","3","0.15"
"2009","Sukhothai","April","12",603817,"339","56.14","0","0.00"
"2009","Suphan Buri","April","33",844498,"545","64.54","0","0.00"
"2009","Surat Thani","April","56",983486,"616","62.63","1","0.16"
"2009","Surin","April","48",1375560,"1021","74.22","0","0.00"
"2009","Tak","April","24",538330,"880","163.47","1","0.11"
"2009","Trang","April","32",614869,"410","66.68","0","0.00"
"2009","Trat","April","21",221827,"186","83.85","0","0.00"
"2009","Ubon Ratchathani","April","33",1795453,"693","38.60","0","0.00"
"2009","Udon Thani","April","10",1535629,"493","32.10","0","0.00"
"2009","Uthai Thani","April","3",327586,"76","23.20","1","1.32"
"2009","Uttaradit","April","6",464205,"105","22.62","0","0.00"
"2009","Yala","April","23",475527,"383","80.54","0","0.00"
"2009","Yasothon","April","15",539284,"247","45.80","0","0.00"
"2009","Amnat Charoen","May","23",369476,"171","46.28","0","0.00"
"2009","Ang Thong","May","9",284831,"156","54.77","0","0.00"
"2009","Bangkok","May","415",5710883,"7132","124.88","4","0.06"
"2009","Buriram","May","130",1541650,"1255","81.41","1","0.08"
"2009","Chachoengsao","May","47",664830,"741","111.46","1","0.13"
"2009","Chai Nat","May","32",335952,"129","38.40","0","0.00"
"2009","Chaiyaphum","May","36",1122647,"381","33.94","1","0.26"
"2009","Chanthaburi","May","59",508020,"520","102.36","0","0.00"
"2009","Chiang Mai","May","151",1670317,"1831","109.62","0","0.00"
"2009","Chiang Rai","May","126",1227317,"1038","84.57","2","0.19"
"2009","Chonburi","May","229",1264687,"1777","140.51","4","0.23"
"2009","Chumphon","May","226",484722,"665","137.19","1","0.15"
"2009","Kalasin","May","62",978583,"583","59.58","2","0.34"
"2009","Kamphaeng Phet","May","25",726213,"375","51.64","1","0.27"
"2009","Kanchanaburi","May","89",840905,"820","97.51","2","0.24"
"2009","Khon Kaen","May","53",1756101,"808","46.01","2","0.25"
"2009","Krabi","May","36",418705,"294","70.22","0","0.00"
"2009","Lampang","May","58",767615,"576","75.04","0","0.00"
"2009","Lamphun","May","9",405125,"151","37.27","0","0.00"
"2009","Loei","May","49",618423,"365","59.02","0","0.00"
"2009","Lopburi","May","45",753801,"414","54.92","0","0.00"
"2009","Mae Hong Son","May","83",252692,"604","239.03","2","0.33"
"2009","Maha Sarakham","May","31",936854,"324","34.58","0","0.00"
"2009","Mukdahan","May","42",337497,"264","78.22","0","0.00"
"2009","Nakhon Nayok","May","5",250753,"57","22.73","0","0.00"
"2009","Nakhon Pathom","May","44",843599,"1109","131.46","0","0.00"
"2009","Nakhon Phanom","May","17",699364,"118","16.87","0","0.00"
"2009","Nakhon Ratchasima","May","228",2565117,"1735","67.64","2","0.12"
"2009","Nakhon Sawan","May","134",1074239,"994","92.53","0","0.00"
"2009","Nakhon Si Thammarat","May","215",1513163,"1204","79.57","1","0.08"
"2009","Nan","May","30",475984,"132","27.73","0","0.00"
"2009","Narathiwat","May","31",719930,"441","61.26","1","0.23"
"2009","Nong Bua Lam Phu","May","20",499520,"126","25.22","0","0.00"
"2009","Nong Khai","May","40",906877,"343","37.82","0","0.00"
"2009","Nonthaburi","May","105",1052592,"1397","132.72","0","0.00"
"2009","Pathum Thani","May","35",929250,"416","44.77","0","0.00"
"2009","Pattani","May","88",642169,"705","109.78","0","0.00"
"2009","Phang Nga","May","27",249933,"231","92.42","0","0.00"
"2009","Phatthalung","May","160",505129,"691","136.80","0","0.00"
"2009","Phayao","May","123",487386,"587","120.44","0","0.00"
"2009","Phetchabun","May","133",996231,"689","69.16","2","0.29"
"2009","Phetchaburi","May","72",458975,"538","117.22","1","0.19"
"2009","Phichit","May","81",554112,"599","108.10","0","0.00"
"2009","Phitsanulok","May","93",843995,"731","86.61","1","0.14"
"2009","Phrae","May","140",463477,"675","145.64","0","0.00"
"2009","Phuket","May","39",327006,"284","86.85","0","0.00"
"2009","Prachinburi","May","69",459379,"535","116.46","0","0.00"
"2009","Prachuap Khiri Khan","May","108",500378,"569","113.71","0","0.00"
"2009","Ranong","May","29",182729,"160","87.56","0","0.00"
"2009","Ratchaburi","May","108",835861,"1546","184.96","2","0.13"
"2009","Rayong","May","132",598664,"998","166.70","1","0.10"
"2009","Roi Et","May","88",1307212,"768","58.75","0","0.00"
"2009","Sa Kaeo","May","72",541425,"361","66.68","0","0.00"
"2009","Sakon Nakhon","May","44",1116034,"363","32.53","1","0.28"
"2009","Samut Prakan","May","128",1147224,"2040","177.82","3","0.15"
"2009","Samut Sakhon","May","20",478146,"534","111.68","0","0.00"
"2009","Samut Songkhram","May","6",194054,"110","56.69","0","0.00"
"2009","Saraburi","May","30",621640,"321","51.64","0","0.00"
"2009","Satun","May","25",288409,"193","66.92","2","1.04"
"2009","Sing Buri","May","2",215551,"25","11.60","0","0.00"
"2009","Sisaket","May","136",1441412,"734","50.92","0","0.00"
"2009","Songkhla","May","216",1335768,"1989","148.90","3","0.15"
"2009","Sukhothai","May","29",603817,"339","56.14","0","0.00"
"2009","Suphan Buri","May","34",844498,"545","64.54","0","0.00"
"2009","Surat Thani","May","108",983486,"616","62.63","1","0.16"
"2009","Surin","May","142",1375560,"1021","74.22","0","0.00"
"2009","Tak","May","114",538330,"880","163.47","1","0.11"
"2009","Trang","May","52",614869,"410","66.68","0","0.00"
"2009","Trat","May","37",221827,"186","83.85","0","0.00"
"2009","Ubon Ratchathani","May","123",1795453,"693","38.60","0","0.00"
"2009","Udon Thani","May","53",1535629,"493","32.10","0","0.00"
"2009","Uthai Thani","May","8",327586,"76","23.20","1","1.32"
"2009","Uttaradit","May","18",464205,"105","22.62","0","0.00"
"2009","Yala","May","30",475527,"383","80.54","0","0.00"
"2009","Yasothon","May","54",539284,"247","45.80","0","0.00"
"2009","Amnat Charoen","June","32",369476,"171","46.28","0","0.00"
"2009","Ang Thong","June","8",284831,"156","54.77","0","0.00"
"2009","Bangkok","June","558",5710883,"7132","124.88","4","0.06"
"2009","Buriram","June","274",1541650,"1255","81.41","1","0.08"
"2009","Chachoengsao","June","98",664830,"741","111.46","1","0.13"
"2009","Chai Nat","June","16",335952,"129","38.40","0","0.00"
"2009","Chaiyaphum","June","35",1122647,"381","33.94","1","0.26"
"2009","Chanthaburi","June","71",508020,"520","102.36","0","0.00"
"2009","Chiang Mai","June","318",1670317,"1831","109.62","0","0.00"
"2009","Chiang Rai","June","170",1227317,"1038","84.57","2","0.19"
"2009","Chonburi","June","332",1264687,"1777","140.51","4","0.23"
"2009","Chumphon","June","163",484722,"665","137.19","1","0.15"
"2009","Kalasin","June","79",978583,"583","59.58","2","0.34"
"2009","Kamphaeng Phet","June","54",726213,"375","51.64","1","0.27"
"2009","Kanchanaburi","June","134",840905,"820","97.51","2","0.24"
"2009","Khon Kaen","June","201",1756101,"808","46.01","2","0.25"
"2009","Krabi","June","36",418705,"294","70.22","0","0.00"
"2009","Lampang","June","129",767615,"576","75.04","0","0.00"
"2009","Lamphun","June","32",405125,"151","37.27","0","0.00"
"2009","Loei","June","45",618423,"365","59.02","0","0.00"
"2009","Lopburi","June","59",753801,"414","54.92","0","0.00"
"2009","Mae Hong Son","June","128",252692,"604","239.03","2","0.33"
"2009","Maha Sarakham","June","62",936854,"324","34.58","0","0.00"
"2009","Mukdahan","June","52",337497,"264","78.22","0","0.00"
"2009","Nakhon Nayok","June","12",250753,"57","22.73","0","0.00"
"2009","Nakhon Pathom","June","70",843599,"1109","131.46","0","0.00"
"2009","Nakhon Phanom","June","38",699364,"118","16.87","0","0.00"
"2009","Nakhon Ratchasima","June","329",2565117,"1735","67.64","2","0.12"
"2009","Nakhon Sawan","June","121",1074239,"994","92.53","0","0.00"
"2009","Nakhon Si Thammarat","June","157",1513163,"1204","79.57","1","0.08"
"2009","Nan","June","37",475984,"132","27.73","0","0.00"
"2009","Narathiwat","June","50",719930,"441","61.26","1","0.23"
"2009","Nong Bua Lam Phu","June","32",499520,"126","25.22","0","0.00"
"2009","Nong Khai","June","89",906877,"343","37.82","0","0.00"
"2009","Nonthaburi","June","123",1052592,"1397","132.72","0","0.00"
"2009","Pathum Thani","June","47",929250,"416","44.77","0","0.00"
"2009","Pattani","June","74",642169,"705","109.78","0","0.00"
"2009","Phang Nga","June","29",249933,"231","92.42","0","0.00"
"2009","Phatthalung","June","81",505129,"691","136.80","0","0.00"
"2009","Phayao","June","113",487386,"587","120.44","0","0.00"
"2009","Phetchabun","June","148",996231,"689","69.16","2","0.29"
"2009","Phetchaburi","June","82",458975,"538","117.22","1","0.19"
"2009","Phichit","June","103",554112,"599","108.10","0","0.00"
"2009","Phitsanulok","June","113",843995,"731","86.61","1","0.14"
"2009","Phrae","June","232",463477,"675","145.64","0","0.00"
"2009","Phuket","June","38",327006,"284","86.85","0","0.00"
"2009","Prachinburi","June","146",459379,"535","116.46","0","0.00"
"2009","Prachuap Khiri Khan","June","125",500378,"569","113.71","0","0.00"
"2009","Ranong","June","15",182729,"160","87.56","0","0.00"
