"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2010","Phang Nga","January","15",251657,"358","142.26","0","0.00"
"2010","Phatthalung","January","55",507777,"2050","403.72","3","0.15"
"2010","Phayao","January","2",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","January","18",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","January","26",461239,"577","125.10","0","0.00"
"2010","Phichit","January","23",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","January","24",845561,"819","96.86","0","0.00"
"2010","Phrae","January","4",462090,"325","70.33","0","0.00"
"2010","Phuket","January","28",335913,"661","196.78","0","0.00"
"2010","Prachinburi","January","34",461854,"1251","270.86","1","0.08"
"2010","Prachuap Khiri Khan","January","17",504063,"826","163.87","4","0.48"
"2010","Ranong","January","9",181754,"178","97.93","0","0.00"
"2010","Ratchaburi","January","119",835231,"1122","134.33","1","0.09"
"2010","Rayong","January","62",612095,"2131","348.15","0","0.00"
"2010","Roi Et","January","7",1308159,"1615","123.46","1","0.06"
"2010","Sa Kaeo","January","17",542451,"788","145.27","0","0.00"
"2010","Sakon Nakhon","January","23",1118449,"1019","91.11","0","0.00"
"2010","Samut Prakan","January","146",1164105,"2160","185.55","3","0.14"
"2010","Samut Sakhon","January","136",484606,"748","154.35","1","0.13"
"2010","Samut Songkhram","January","7",193647,"114","58.87","1","0.88"
"2010","Saraburi","January","19",612707,"631","102.99","1","0.16"
"2010","Satun","January","37",293101,"1062","362.33","2","0.19"
"2010","Sing Buri","January","4",215299,"67","31.12","2","2.99"
"2010","Sisaket","January","11",1446345,"2619","181.08","0","0.00"
"2010","Songkhla","January","242",1343954,"6048","450.02","13","0.21"
"2010","Sukhothai","January","17",602813,"445","73.82","0","0.00"
"2010","Suphan Buri","January","70",844590,"613","72.58","0","0.00"
"2010","Surat Thani","January","54",994221,"2171","218.36","2","0.09"
"2010","Surin","January","42",1377827,"4499","326.53","3","0.07"
"2010","Tak","January","34",519662,"2079","400.07","9","0.43"
"2010","Trang","January","29",618675,"952","153.88","1","0.11"
"2010","Trat","January","16",220008,"666","302.72","0","0.00"
"2010","Ubon Ratchathani","January","4",1803754,"1796","99.57","3","0.17"
"2010","Udon Thani","January","32",1538940,"1232","80.06","2","0.16"
"2010","Uthai Thani","January","8",327871,"153","46.66","0","0.00"
"2010","Uttaradit","January","2",462951,"238","51.41","0","0.00"
"2010","Yala","January","76",480334,"1354","281.89","0","0.00"
"2010","Yasothon","January","6",539134,"400","74.19","1","0.25"
"2010","Amnat Charoen","February","1",370804,"376","101.40","0","0.00"
"2010","Ang Thong","February","22",284807,"308","108.14","0","0.00"
"2010","Bangkok","February","621",5702595,"10912","191.35","9","0.08"
"2010","Buriram","February","127",1546784,"4057","262.29","2","0.05"
"2010","Chachoengsao","February","55",668983,"1118","167.12","0","0.00"
"2010","Chai Nat","February","5",335420,"205","61.12","2","0.98"
"2010","Chaiyaphum","February","31",1125166,"781","69.41","2","0.26"
"2010","Chanthaburi","February","60",511246,"2205","431.30","0","0.00"
"2010","Chiang Mai","February","30",1632548,"6538","400.48","3","0.05"
"2010","Chiang Rai","February","8",1194933,"2371","198.42","0","0.00"
"2010","Chonburi","February","137",1289590,"2690","208.59","2","0.07"
"2010","Chumphon","February","13",487744,"668","136.96","1","0.15"
"2010","Kalasin","February","52",980158,"465","47.44","0","0.00"
"2010","Kamphaeng Phet","February","33",726846,"564","77.60","1","0.18"
"2010","Kanchanaburi","February","49",833423,"686","82.31","0","0.00"
"2010","Khon Kaen","February","48",1762242,"935","53.06","0","0.00"
"2010","Krabi","February","51",426556,"1599","374.86","6","0.38"
"2010","Lampang","February","13",764498,"1375","179.86","0","0.00"
"2010","Lamphun","February","5",404693,"534","131.95","0","0.00"
"2010","Loei","February","36",620780,"898","144.66","1","0.11"
"2010","Lopburi","February","64",754452,"1216","161.18","2","0.16"
"2010","Mae Hong Son","February","1",241847,"626","258.84","2","0.32"
"2010","Maha Sarakham","February","7",939090,"798","84.98","2","0.25"
"2010","Mukdahan","February","23",338048,"872","257.95","0","0.00"
"2010","Nakhon Nayok","February","10",251683,"98","38.94","0","0.00"
"2010","Nakhon Pathom","February","80",851426,"1511","177.47","2","0.13"
"2010","Nakhon Phanom","February","18",700690,"1013","144.57","2","0.20"
"2010","Nakhon Ratchasima","February","81",2571292,"5348","207.99","12","0.22"
"2010","Nakhon Sawan","February","33",1072868,"696","64.87","0","0.00"
"2010","Nakhon Si Thammarat","February","132",1516499,"5870","387.08","18","0.31"
"2010","Nan","February","2",475614,"277","58.24","0","0.00"
"2010","Narathiwat","February","65",728071,"3124","429.08","5","0.16"
"2010","Nong Bua Lam Phu","February","13",500913,"211","42.12","0","0.00"
"2010","Nong Khai","February","25",907250,"883","97.33","0","0.00"
"2010","Nonthaburi","February","111",1078071,"1584","146.93","1","0.06"
"2010","Pathum Thani","February","52",956376,"816","85.32","0","0.00"
"2010","Pattani","February","130",647624,"3186","491.95","11","0.35"
"2010","Phang Nga","February","6",251657,"358","142.26","0","0.00"
"2010","Phatthalung","February","78",507777,"2050","403.72","3","0.15"
"2010","Phayao","February","3",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","February","36",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","February","24",461239,"577","125.10","0","0.00"
"2010","Phichit","February","32",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","February","32",845561,"819","96.86","0","0.00"
"2010","Phrae","February","4",462090,"325","70.33","0","0.00"
"2010","Phuket","February","49",335913,"661","196.78","0","0.00"
"2010","Prachinburi","February","29",461854,"1251","270.86","1","0.08"
"2010","Prachuap Khiri Khan","February","15",504063,"826","163.87","4","0.48"
"2010","Ranong","February","5",181754,"178","97.93","0","0.00"
"2010","Ratchaburi","February","87",835231,"1122","134.33","1","0.09"
"2010","Rayong","February","65",612095,"2131","348.15","0","0.00"
"2010","Roi Et","February","35",1308159,"1615","123.46","1","0.06"
"2010","Sa Kaeo","February","32",542451,"788","145.27","0","0.00"
"2010","Sakon Nakhon","February","38",1118449,"1019","91.11","0","0.00"
"2010","Samut Prakan","February","125",1164105,"2160","185.55","3","0.14"
"2010","Samut Sakhon","February","79",484606,"748","154.35","1","0.13"
"2010","Samut Songkhram","February","11",193647,"114","58.87","1","0.88"
"2010","Saraburi","February","28",612707,"631","102.99","1","0.16"
"2010","Satun","February","46",293101,"1062","362.33","2","0.19"
"2010","Sing Buri","February","1",215299,"67","31.12","2","2.99"
"2010","Sisaket","February","55",1446345,"2619","181.08","0","0.00"
"2010","Songkhla","February","154",1343954,"6048","450.02","13","0.21"
"2010","Sukhothai","February","14",602813,"445","73.82","0","0.00"
"2010","Suphan Buri","February","83",844590,"613","72.58","0","0.00"
"2010","Surat Thani","February","48",994221,"2171","218.36","2","0.09"
"2010","Surin","February","54",1377827,"4499","326.53","3","0.07"
"2010","Tak","February","21",519662,"2079","400.07","9","0.43"
"2010","Trang","February","16",618675,"952","153.88","1","0.11"
"2010","Trat","February","12",220008,"666","302.72","0","0.00"
"2010","Ubon Ratchathani","February","7",1803754,"1796","99.57","3","0.17"
"2010","Udon Thani","February","31",1538940,"1232","80.06","2","0.16"
"2010","Uthai Thani","February","5",327871,"153","46.66","0","0.00"
"2010","Uttaradit","February","2",462951,"238","51.41","0","0.00"
"2010","Yala","February","49",480334,"1354","281.89","0","0.00"
"2010","Yasothon","February","9",539134,"400","74.19","1","0.25"
"2010","Amnat Charoen","March","4",370804,"376","101.40","0","0.00"
"2010","Ang Thong","March","21",284807,"308","108.14","0","0.00"
"2010","Bangkok","March","591",5702595,"10912","191.35","9","0.08"
"2010","Buriram","March","138",1546784,"4057","262.29","2","0.05"
"2010","Chachoengsao","March","58",668983,"1118","167.12","0","0.00"
"2010","Chai Nat","March","8",335420,"205","61.12","2","0.98"
"2010","Chaiyaphum","March","47",1125166,"781","69.41","2","0.26"
"2010","Chanthaburi","March","92",511246,"2205","431.30","0","0.00"
"2010","Chiang Mai","March","44",1632548,"6538","400.48","3","0.05"
"2010","Chiang Rai","March","9",1194933,"2371","198.42","0","0.00"
"2010","Chonburi","March","146",1289590,"2690","208.59","2","0.07"
"2010","Chumphon","March","30",487744,"668","136.96","1","0.15"
"2010","Kalasin","March","63",980158,"465","47.44","0","0.00"
"2010","Kamphaeng Phet","March","49",726846,"564","77.60","1","0.18"
"2010","Kanchanaburi","March","40",833423,"686","82.31","0","0.00"
"2010","Khon Kaen","March","71",1762242,"935","53.06","0","0.00"
"2010","Krabi","March","60",426556,"1599","374.86","6","0.38"
"2010","Lampang","March","17",764498,"1375","179.86","0","0.00"
"2010","Lamphun","March","11",404693,"534","131.95","0","0.00"
"2010","Loei","March","44",620780,"898","144.66","1","0.11"
"2010","Lopburi","March","77",754452,"1216","161.18","2","0.16"
"2010","Mae Hong Son","March","1",241847,"626","258.84","2","0.32"
"2010","Maha Sarakham","March","19",939090,"798","84.98","2","0.25"
"2010","Mukdahan","March","49",338048,"872","257.95","0","0.00"
"2010","Nakhon Nayok","March","6",251683,"98","38.94","0","0.00"
"2010","Nakhon Pathom","March","96",851426,"1511","177.47","2","0.13"
"2010","Nakhon Phanom","March","39",700690,"1013","144.57","2","0.20"
"2010","Nakhon Ratchasima","March","179",2571292,"5348","207.99","12","0.22"
"2010","Nakhon Sawan","March","35",1072868,"696","64.87","0","0.00"
"2010","Nakhon Si Thammarat","March","164",1516499,"5870","387.08","18","0.31"
"2010","Nan","March","4",475614,"277","58.24","0","0.00"
"2010","Narathiwat","March","62",728071,"3124","429.08","5","0.16"
"2010","Nong Bua Lam Phu","March","9",500913,"211","42.12","0","0.00"
"2010","Nong Khai","March","49",907250,"883","97.33","0","0.00"
"2010","Nonthaburi","March","112",1078071,"1584","146.93","1","0.06"
"2010","Pathum Thani","March","99",956376,"816","85.32","0","0.00"
"2010","Pattani","March","125",647624,"3186","491.95","11","0.35"
"2010","Phang Nga","March","9",251657,"358","142.26","0","0.00"
"2010","Phatthalung","March","44",507777,"2050","403.72","3","0.15"
"2010","Phayao","March","2",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","March","61",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","March","54",461239,"577","125.10","0","0.00"
"2010","Phichit","March","36",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","March","35",845561,"819","96.86","0","0.00"
"2010","Phrae","March","6",462090,"325","70.33","0","0.00"
"2010","Phuket","March","44",335913,"661","196.78","0","0.00"
"2010","Prachinburi","March","42",461854,"1251","270.86","1","0.08"
"2010","Prachuap Khiri Khan","March","29",504063,"826","163.87","4","0.48"
"2010","Ranong","March","13",181754,"178","97.93","0","0.00"
"2010","Ratchaburi","March","45",835231,"1122","134.33","1","0.09"
"2010","Rayong","March","86",612095,"2131","348.15","0","0.00"
"2010","Roi Et","March","48",1308159,"1615","123.46","1","0.06"
"2010","Sa Kaeo","March","41",542451,"788","145.27","0","0.00"
"2010","Sakon Nakhon","March","62",1118449,"1019","91.11","0","0.00"
"2010","Samut Prakan","March","204",1164105,"2160","185.55","3","0.14"
"2010","Samut Sakhon","March","50",484606,"748","154.35","1","0.13"
"2010","Samut Songkhram","March","9",193647,"114","58.87","1","0.88"
"2010","Saraburi","March","23",612707,"631","102.99","1","0.16"
"2010","Satun","March","35",293101,"1062","362.33","2","0.19"
"2010","Sing Buri","March","2",215299,"67","31.12","2","2.99"
"2010","Sisaket","March","111",1446345,"2619","181.08","0","0.00"
"2010","Songkhla","March","178",1343954,"6048","450.02","13","0.21"
"2010","Sukhothai","March","24",602813,"445","73.82","0","0.00"
"2010","Suphan Buri","March","64",844590,"613","72.58","0","0.00"
"2010","Surat Thani","March","60",994221,"2171","218.36","2","0.09"
"2010","Surin","March","139",1377827,"4499","326.53","3","0.07"
"2010","Tak","March","56",519662,"2079","400.07","9","0.43"
"2010","Trang","March","15",618675,"952","153.88","1","0.11"
"2010","Trat","March","28",220008,"666","302.72","0","0.00"
"2010","Ubon Ratchathani","March","67",1803754,"1796","99.57","3","0.17"
"2010","Udon Thani","March","41",1538940,"1232","80.06","2","0.16"
"2010","Uthai Thani","March","5",327871,"153","46.66","0","0.00"
"2010","Uttaradit","March","5",462951,"238","51.41","0","0.00"
"2010","Yala","March","53",480334,"1354","281.89","0","0.00"
"2010","Yasothon","March","17",539134,"400","74.19","1","0.25"
"2010","Amnat Charoen","April","10",370804,"376","101.40","0","0.00"
"2010","Ang Thong","April","18",284807,"308","108.14","0","0.00"
"2010","Bangkok","April","381",5702595,"10912","191.35","9","0.08"
"2010","Buriram","April","112",1546784,"4057","262.29","2","0.05"
"2010","Chachoengsao","April","51",668983,"1118","167.12","0","0.00"
"2010","Chai Nat","April","18",335420,"205","61.12","2","0.98"
"2010","Chaiyaphum","April","26",1125166,"781","69.41","2","0.26"
"2010","Chanthaburi","April","149",511246,"2205","431.30","0","0.00"
"2010","Chiang Mai","April","45",1632548,"6538","400.48","3","0.05"
"2010","Chiang Rai","April","10",1194933,"2371","198.42","0","0.00"
"2010","Chonburi","April","142",1289590,"2690","208.59","2","0.07"
"2010","Chumphon","April","34",487744,"668","136.96","1","0.15"
"2010","Kalasin","April","13",980158,"465","47.44","0","0.00"
"2010","Kamphaeng Phet","April","27",726846,"564","77.60","1","0.18"
"2010","Kanchanaburi","April","20",833423,"686","82.31","0","0.00"
"2010","Khon Kaen","April","22",1762242,"935","53.06","0","0.00"
"2010","Krabi","April","57",426556,"1599","374.86","6","0.38"
"2010","Lampang","April","20",764498,"1375","179.86","0","0.00"
"2010","Lamphun","April","17",404693,"534","131.95","0","0.00"
"2010","Loei","April","51",620780,"898","144.66","1","0.11"
"2010","Lopburi","April","25",754452,"1216","161.18","2","0.16"
"2010","Mae Hong Son","April","9",241847,"626","258.84","2","0.32"
"2010","Maha Sarakham","April","16",939090,"798","84.98","2","0.25"
"2010","Mukdahan","April","30",338048,"872","257.95","0","0.00"
"2010","Nakhon Nayok","April","2",251683,"98","38.94","0","0.00"
"2010","Nakhon Pathom","April","48",851426,"1511","177.47","2","0.13"
"2010","Nakhon Phanom","April","75",700690,"1013","144.57","2","0.20"
"2010","Nakhon Ratchasima","April","164",2571292,"5348","207.99","12","0.22"
"2010","Nakhon Sawan","April","15",1072868,"696","64.87","0","0.00"
"2010","Nakhon Si Thammarat","April","176",1516499,"5870","387.08","18","0.31"
"2010","Nan","April","13",475614,"277","58.24","0","0.00"
"2010","Narathiwat","April","82",728071,"3124","429.08","5","0.16"
"2010","Nong Bua Lam Phu","April","7",500913,"211","42.12","0","0.00"
"2010","Nong Khai","April","78",907250,"883","97.33","0","0.00"
"2010","Nonthaburi","April","36",1078071,"1584","146.93","1","0.06"
"2010","Pathum Thani","April","40",956376,"816","85.32","0","0.00"
"2010","Pattani","April","140",647624,"3186","491.95","11","0.35"
"2010","Phang Nga","April","22",251657,"358","142.26","0","0.00"
"2010","Phatthalung","April","49",507777,"2050","403.72","3","0.15"
"2010","Phayao","April","4",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","April","57",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","April","77",461239,"577","125.10","0","0.00"
"2010","Phichit","April","9",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","April","37",845561,"819","96.86","0","0.00"
"2010","Phrae","April","9",462090,"325","70.33","0","0.00"
"2010","Phuket","April","42",335913,"661","196.78","0","0.00"
"2010","Prachinburi","April","69",461854,"1251","270.86","1","0.08"
"2010","Prachuap Khiri Khan","April","37",504063,"826","163.87","4","0.48"
"2010","Ranong","April","18",181754,"178","97.93","0","0.00"
"2010","Ratchaburi","April","50",835231,"1122","134.33","1","0.09"
"2010","Rayong","April","109",612095,"2131","348.15","0","0.00"
"2010","Roi Et","April","39",1308159,"1615","123.46","1","0.06"
"2010","Sa Kaeo","April","26",542451,"788","145.27","0","0.00"
"2010","Sakon Nakhon","April","59",1118449,"1019","91.11","0","0.00"
"2010","Samut Prakan","April","93",1164105,"2160","185.55","3","0.14"
"2010","Samut Sakhon","April","32",484606,"748","154.35","1","0.13"
"2010","Samut Songkhram","April","7",193647,"114","58.87","1","0.88"
"2010","Saraburi","April","17",612707,"631","102.99","1","0.16"
"2010","Satun","April","59",293101,"1062","362.33","2","0.19"
"2010","Sing Buri","April","4",215299,"67","31.12","2","2.99"
"2010","Sisaket","April","75",1446345,"2619","181.08","0","0.00"
"2010","Songkhla","April","231",1343954,"6048","450.02","13","0.21"
"2010","Sukhothai","April","42",602813,"445","73.82","0","0.00"
"2010","Suphan Buri","April","31",844590,"613","72.58","0","0.00"
"2010","Surat Thani","April","83",994221,"2171","218.36","2","0.09"
"2010","Surin","April","209",1377827,"4499","326.53","3","0.07"
"2010","Tak","April","158",519662,"2079","400.07","9","0.43"
"2010","Trang","April","31",618675,"952","153.88","1","0.11"
"2010","Trat","April","56",220008,"666","302.72","0","0.00"
"2010","Ubon Ratchathani","April","101",1803754,"1796","99.57","3","0.17"
"2010","Udon Thani","April","45",1538940,"1232","80.06","2","0.16"
"2010","Uthai Thani","April","5",327871,"153","46.66","0","0.00"
"2010","Uttaradit","April","10",462951,"238","51.41","0","0.00"
"2010","Yala","April","76",480334,"1354","281.89","0","0.00"
"2010","Yasothon","April","14",539134,"400","74.19","1","0.25"
"2010","Amnat Charoen","May","33",370804,"376","101.40","0","0.00"
"2010","Ang Thong","May","12",284807,"308","108.14","0","0.00"
"2010","Bangkok","May","348",5702595,"10912","191.35","9","0.08"
"2010","Buriram","May","197",1546784,"4057","262.29","2","0.05"
"2010","Chachoengsao","May","60",668983,"1118","167.12","0","0.00"
"2010","Chai Nat","May","9",335420,"205","61.12","2","0.98"
"2010","Chaiyaphum","May","79",1125166,"781","69.41","2","0.26"
"2010","Chanthaburi","May","352",511246,"2205","431.30","0","0.00"
"2010","Chiang Mai","May","158",1632548,"6538","400.48","3","0.05"
"2010","Chiang Rai","May","53",1194933,"2371","198.42","0","0.00"
"2010","Chonburi","May","231",1289590,"2690","208.59","2","0.07"
"2010","Chumphon","May","56",487744,"668","136.96","1","0.15"
"2010","Kalasin","May","28",980158,"465","47.44","0","0.00"
"2010","Kamphaeng Phet","May","30",726846,"564","77.60","1","0.18"
"2010","Kanchanaburi","May","31",833423,"686","82.31","0","0.00"
"2010","Khon Kaen","May","49",1762242,"935","53.06","0","0.00"
"2010","Krabi","May","170",426556,"1599","374.86","6","0.38"
"2010","Lampang","May","40",764498,"1375","179.86","0","0.00"
"2010","Lamphun","May","39",404693,"534","131.95","0","0.00"
"2010","Loei","May","137",620780,"898","144.66","1","0.11"
"2010","Lopburi","May","24",754452,"1216","161.18","2","0.16"
"2010","Mae Hong Son","May","43",241847,"626","258.84","2","0.32"
"2010","Maha Sarakham","May","37",939090,"798","84.98","2","0.25"
"2010","Mukdahan","May","111",338048,"872","257.95","0","0.00"
"2010","Nakhon Nayok","May","10",251683,"98","38.94","0","0.00"
"2010","Nakhon Pathom","May","54",851426,"1511","177.47","2","0.13"
"2010","Nakhon Phanom","May","174",700690,"1013","144.57","2","0.20"
"2010","Nakhon Ratchasima","May","362",2571292,"5348","207.99","12","0.22"
"2010","Nakhon Sawan","May","19",1072868,"696","64.87","0","0.00"
"2010","Nakhon Si Thammarat","May","359",1516499,"5870","387.08","18","0.31"
"2010","Nan","May","21",475614,"277","58.24","0","0.00"
"2010","Narathiwat","May","169",728071,"3124","429.08","5","0.16"
"2010","Nong Bua Lam Phu","May","30",500913,"211","42.12","0","0.00"
"2010","Nong Khai","May","133",907250,"883","97.33","0","0.00"
"2010","Nonthaburi","May","40",1078071,"1584","146.93","1","0.06"
"2010","Pathum Thani","May","25",956376,"816","85.32","0","0.00"
"2010","Pattani","May","259",647624,"3186","491.95","11","0.35"
"2010","Phang Nga","May","30",251657,"358","142.26","0","0.00"
"2010","Phatthalung","May","107",507777,"2050","403.72","3","0.15"
"2010","Phayao","May","17",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","May","125",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","May","51",461239,"577","125.10","0","0.00"
"2010","Phichit","May","5",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","May","52",845561,"819","96.86","0","0.00"
"2010","Phrae","May","17",462090,"325","70.33","0","0.00"
"2010","Phuket","May","50",335913,"661","196.78","0","0.00"
"2010","Prachinburi","May","133",461854,"1251","270.86","1","0.08"
"2010","Prachuap Khiri Khan","May","65",504063,"826","163.87","4","0.48"
"2010","Ranong","May","24",181754,"178","97.93","0","0.00"
"2010","Ratchaburi","May","33",835231,"1122","134.33","1","0.09"
"2010","Rayong","May","143",612095,"2131","348.15","0","0.00"
"2010","Roi Et","May","87",1308159,"1615","123.46","1","0.06"
"2010","Sa Kaeo","May","74",542451,"788","145.27","0","0.00"
"2010","Sakon Nakhon","May","155",1118449,"1019","91.11","0","0.00"
"2010","Samut Prakan","May","89",1164105,"2160","185.55","3","0.14"
"2010","Samut Sakhon","May","13",484606,"748","154.35","1","0.13"
"2010","Samut Songkhram","May","7",193647,"114","58.87","1","0.88"
"2010","Saraburi","May","25",612707,"631","102.99","1","0.16"
"2010","Satun","May","186",293101,"1062","362.33","2","0.19"
"2010","Sing Buri","May","1",215299,"67","31.12","2","2.99"
"2010","Sisaket","May","261",1446345,"2619","181.08","0","0.00"
"2010","Songkhla","May","393",1343954,"6048","450.02","13","0.21"
"2010","Sukhothai","May","27",602813,"445","73.82","0","0.00"
"2010","Suphan Buri","May","14",844590,"613","72.58","0","0.00"
"2010","Surat Thani","May","166",994221,"2171","218.36","2","0.09"
"2010","Surin","May","428",1377827,"4499","326.53","3","0.07"
"2010","Tak","May","187",519662,"2079","400.07","9","0.43"
"2010","Trang","May","66",618675,"952","153.88","1","0.11"
"2010","Trat","May","87",220008,"666","302.72","0","0.00"
"2010","Ubon Ratchathani","May","154",1803754,"1796","99.57","3","0.17"
"2010","Udon Thani","May","106",1538940,"1232","80.06","2","0.16"
"2010","Uthai Thani","May","4",327871,"153","46.66","0","0.00"
"2010","Uttaradit","May","12",462951,"238","51.41","0","0.00"
"2010","Yala","May","178",480334,"1354","281.89","0","0.00"
"2010","Yasothon","May","21",539134,"400","74.19","1","0.25"
"2010","Amnat Charoen","June","61",370804,"376","101.40","0","0.00"
"2010","Ang Thong","June","22",284807,"308","108.14","0","0.00"
"2010","Bangkok","June","536",5702595,"10912","191.35","9","0.08"
"2010","Buriram","June","441",1546784,"4057","262.29","2","0.05"
"2010","Chachoengsao","June","76",668983,"1118","167.12","0","0.00"
"2010","Chai Nat","June","11",335420,"205","61.12","2","0.98"
"2010","Chaiyaphum","June","109",1125166,"781","69.41","2","0.26"
"2010","Chanthaburi","June","487",511246,"2205","431.30","0","0.00"
"2010","Chiang Mai","June","525",1632548,"6538","400.48","3","0.05"
"2010","Chiang Rai","June","216",1194933,"2371","198.42","0","0.00"
"2010","Chonburi","June","291",1289590,"2690","208.59","2","0.07"
"2010","Chumphon","June","95",487744,"668","136.96","1","0.15"
"2010","Kalasin","June","74",980158,"465","47.44","0","0.00"
"2010","Kamphaeng Phet","June","42",726846,"564","77.60","1","0.18"
"2010","Kanchanaburi","June","59",833423,"686","82.31","0","0.00"
"2010","Khon Kaen","June","106",1762242,"935","53.06","0","0.00"
"2010","Krabi","June","274",426556,"1599","374.86","6","0.38"
"2010","Lampang","June","90",764498,"1375","179.86","0","0.00"
"2010","Lamphun","June","97",404693,"534","131.95","0","0.00"
"2010","Loei","June","232",620780,"898","144.66","1","0.11"
"2010","Lopburi","June","65",754452,"1216","161.18","2","0.16"
"2010","Mae Hong Son","June","68",241847,"626","258.84","2","0.32"
"2010","Maha Sarakham","June","89",939090,"798","84.98","2","0.25"
"2010","Mukdahan","June","278",338048,"872","257.95","0","0.00"
"2010","Nakhon Nayok","June","18",251683,"98","38.94","0","0.00"
"2010","Nakhon Pathom","June","63",851426,"1511","177.47","2","0.13"
"2010","Nakhon Phanom","June","209",700690,"1013","144.57","2","0.20"
"2010","Nakhon Ratchasima","June","754",2571292,"5348","207.99","12","0.22"
"2010","Nakhon Sawan","June","34",1072868,"696","64.87","0","0.00"
"2010","Nakhon Si Thammarat","June","656",1516499,"5870","387.08","18","0.31"
"2010","Nan","June","63",475614,"277","58.24","0","0.00"
"2010","Narathiwat","June","411",728071,"3124","429.08","5","0.16"
"2010","Nong Bua Lam Phu","June","63",500913,"211","42.12","0","0.00"
"2010","Nong Khai","June","182",907250,"883","97.33","0","0.00"
"2010","Nonthaburi","June","97",1078071,"1584","146.93","1","0.06"
"2010","Pathum Thani","June","49",956376,"816","85.32","0","0.00"
"2010","Pattani","June","310",647624,"3186","491.95","11","0.35"
"2010","Phang Nga","June","63",251657,"358","142.26","0","0.00"
"2010","Phatthalung","June","176",507777,"2050","403.72","3","0.15"
"2010","Phayao","June","147",487120,"1364","280.01","1","0.07"
"2010","Phetchabun","June","336",995125,"2329","234.04","0","0.00"
"2010","Phetchaburi","June","57",461239,"577","125.10","0","0.00"
"2010","Phichit","June","13",553193,"407","73.57","0","0.00"
"2010","Phitsanulok","June","67",845561,"819","96.86","0","0.00"
"2010","Phrae","June","25",462090,"325","70.33","0","0.00"
