"Year","Province","Month","Cases","Population","Total.Cases","Incidence.Per.100000","Total.Deaths","Fatality.Rate"
"2013","Prachuap Khiri Khan","January","39",514809,"420","81.58","1","0.24"
"2013","Ranong","January","15",183248,"300","163.71","0","0.00"
"2013","Ratchaburi","January","111",844658,"1319","156.16","0","0.00"
"2013","Rayong","January","181",643506,"1772","275.37","1","0.06"
"2013","Roi Et","January","104",1306814,"4139","316.72","0","0.00"
"2013","Sa Kaeo","January","23",546969,"584","106.77","0","0.00"
"2013","Sakon Nakhon","January","27",1126263,"708","62.86","2","0.28"
"2013","Samut Prakan","January","201",1213262,"1755","144.65","2","0.11"
"2013","Samut Sakhon","January","147",503956,"939","186.33","0","0.00"
"2013","Samut Songkhram","January","22",194064,"272","140.16","0","0.00"
"2013","Saraburi","January","40",623071,"910","146.05","2","0.22"
"2013","Satun","January","37",303674,"373","122.83","1","0.27"
"2013","Sing Buri","January","7",213402,"96","44.99","0","0.00"
"2013","Sisaket","January","107",1455287,"4682","321.72","1","0.02"
"2013","Songkhla","January","710",1372792,"5639","410.77","11","0.20"
"2013","Sukhothai","January","22",602053,"681","113.11","2","0.29"
"2013","Suphan Buri","January","98",846181,"645","76.22","0","0.00"
"2013","Surat Thani","January","232",1017676,"1574","154.67","3","0.19"
"2013","Surin","January","223",1383338,"4087","295.44","5","0.12"
"2013","Tak","January","30",528531,"1370","259.21","1","0.07"
"2013","Trang","January","96",629314,"1120","177.97","0","0.00"
"2013","Trat","January","25",222434,"704","316.50","1","0.14"
"2013","Ubon Ratchathani","January","78",1821489,"3096","169.97","3","0.10"
"2013","Udon Thani","January","37",1552703,"1277","82.24","1","0.08"
"2013","Uthai Thani","January","40",328492,"440","133.95","1","0.23"
"2013","Uttaradit","January","18",461167,"482","104.52","0","0.00"
"2013","Yala","January","49",497290,"492","98.94","1","0.20"
"2013","Yasothon","January","25",539560,"857","158.83","0","0.00"
"2013","Amnat Charoen","February","14",372868,"553","148.31","2","0.36"
"2013","Ang Thong","February","17",283972,"231","81.35","0","0.00"
"2013","Bangkok","February","762",5674202,"14134","249.09","2","0.01"
"2013","Bueng Kan","February","9",410124,"931","227.00","2","0.21"
"2013","Buriram","February","120",1562912,"2513","160.79","2","0.08"
"2013","Chachoengsao","February","31",682545,"691","101.24","1","0.14"
"2013","Chai Nat","February","41",333214,"398","119.44","0","0.00"
"2013","Chaiyaphum","February","48",1130228,"1141","100.95","0","0.00"
"2013","Chanthaburi","February","36",519333,"1455","280.17","1","0.07"
"2013","Chiang Mai","February","90",1650893,"11457","693.99","8","0.07"
"2013","Chiang Rai","February","47",1199539,"13326","1,110.93","9","0.07"
"2013","Chonburi","February","119",1351329,"2074","153.48","3","0.14"
"2013","Chumphon","February","97",493746,"1438","291.24","4","0.28"
"2013","Kalasin","February","18",983370,"1443","146.74","2","0.14"
"2013","Kamphaeng Phet","February","61",726782,"1072","147.50","1","0.09"
"2013","Kanchanaburi","February","52",838591,"505","60.22","1","0.20"
"2013","Khon Kaen","February","63",1770441,"3017","170.41","3","0.10"
"2013","Krabi","February","166",441503,"2034","460.70","2","0.10"
"2013","Lampang","February","33",757173,"3122","412.32","2","0.06"
"2013","Lamphun","February","23",404313,"1251","309.41","1","0.08"
"2013","Loei","February","89",627354,"2749","438.19","7","0.25"
"2013","Lopburi","February","57",757093,"828","109.37","0","0.00"
"2013","Mae Hong Son","February","11",244202,"1897","776.82","1","0.05"
"2013","Maha Sarakham","February","91",942442,"2718","288.40","1","0.04"
"2013","Mukdahan","February","20",341725,"997","291.76","1","0.10"
"2013","Nakhon Nayok","February","26",254502,"344","135.17","0","0.00"
"2013","Nakhon Pathom","February","122",870340,"1232","141.55","2","0.16"
"2013","Nakhon Phanom","February","35",706559,"2340","331.18","2","0.09"
"2013","Nakhon Ratchasima","February","221",2593246,"6946","267.85","6","0.09"
"2013","Nakhon Sawan","February","151",1072516,"1970","183.68","2","0.10"
"2013","Nakhon Si Thammarat","February","388",1530479,"4496","293.76","7","0.16"
"2013","Nan","February","22",477142,"879","184.22","0","0.00"
"2013","Narathiwat","February","59",752384,"1498","199.10","1","0.07"
"2013","Nong Bua Lam Phu","February","44",503811,"1148","227.86","0","0.00"
"2013","Nong Khai","February","16",511155,"1073","209.92","0","0.00"
"2013","Nonthaburi","February","85",1132150,"1336","118.01","0","0.00"
"2013","Pathum Thani","February","73",1022367,"1121","109.65","3","0.27"
"2013","Pattani","February","80",667550,"1182","177.07","1","0.08"
"2013","Phang Nga","February","51",256212,"760","296.63","2","0.26"
"2013","Phatthalung","February","36",512777,"490","95.56","1","0.20"
"2013","Phayao","February","5",487296,"916","187.98","0","0.00"
"2013","Phetchabun","February","64",992255,"3108","313.23","2","0.06"
"2013","Phetchaburi","February","0",467476,"30","6.42","0","0.00"
"2013","Phichit","February","48",549541,"714","129.93","0","0.00"
"2013","Phitsanulok","February","68",852864,"1248","146.33","3","0.24"
"2013","Phrae","February","6",458178,"993","216.73","2","0.20"
"2013","Phuket","February","35",357376,"2259","632.11","2","0.09"
"2013","Prachinburi","February","25",471711,"945","200.33","0","0.00"
"2013","Prachuap Khiri Khan","February","29",514809,"420","81.58","1","0.24"
"2013","Ranong","February","11",183248,"300","163.71","0","0.00"
"2013","Ratchaburi","February","109",844658,"1319","156.16","0","0.00"
"2013","Rayong","February","104",643506,"1772","275.37","1","0.06"
"2013","Roi Et","February","103",1306814,"4139","316.72","0","0.00"
"2013","Sa Kaeo","February","14",546969,"584","106.77","0","0.00"
"2013","Sakon Nakhon","February","22",1126263,"708","62.86","2","0.28"
"2013","Samut Prakan","February","129",1213262,"1755","144.65","2","0.11"
"2013","Samut Sakhon","February","100",503956,"939","186.33","0","0.00"
"2013","Samut Songkhram","February","23",194064,"272","140.16","0","0.00"
"2013","Saraburi","February","19",623071,"910","146.05","2","0.22"
"2013","Satun","February","17",303674,"373","122.83","1","0.27"
"2013","Sing Buri","February","3",213402,"96","44.99","0","0.00"
"2013","Sisaket","February","115",1455287,"4682","321.72","1","0.02"
"2013","Songkhla","February","491",1372792,"5639","410.77","11","0.20"
"2013","Sukhothai","February","39",602053,"681","113.11","2","0.29"
"2013","Suphan Buri","February","70",846181,"645","76.22","0","0.00"
"2013","Surat Thani","February","133",1017676,"1574","154.67","3","0.19"
"2013","Surin","February","207",1383338,"4087","295.44","5","0.12"
"2013","Tak","February","45",528531,"1370","259.21","1","0.07"
"2013","Trang","February","57",629314,"1120","177.97","0","0.00"
"2013","Trat","February","19",222434,"704","316.50","1","0.14"
"2013","Ubon Ratchathani","February","117",1821489,"3096","169.97","3","0.10"
"2013","Udon Thani","February","25",1552703,"1277","82.24","1","0.08"
"2013","Uthai Thani","February","26",328492,"440","133.95","1","0.23"
"2013","Uttaradit","February","16",461167,"482","104.52","0","0.00"
"2013","Yala","February","35",497290,"492","98.94","1","0.20"
"2013","Yasothon","February","28",539560,"857","158.83","0","0.00"
"2013","Amnat Charoen","March","9",372868,"553","148.31","2","0.36"
"2013","Ang Thong","March","15",283972,"231","81.35","0","0.00"
"2013","Bangkok","March","643",5674202,"14134","249.09","2","0.01"
"2013","Bueng Kan","March","38",410124,"931","227.00","2","0.21"
"2013","Buriram","March","183",1562912,"2513","160.79","2","0.08"
"2013","Chachoengsao","March","36",682545,"691","101.24","1","0.14"
"2013","Chai Nat","March","44",333214,"398","119.44","0","0.00"
"2013","Chaiyaphum","March","103",1130228,"1141","100.95","0","0.00"
"2013","Chanthaburi","March","65",519333,"1455","280.17","1","0.07"
"2013","Chiang Mai","March","175",1650893,"11457","693.99","8","0.07"
"2013","Chiang Rai","March","86",1199539,"13326","1,110.93","9","0.07"
"2013","Chonburi","March","120",1351329,"2074","153.48","3","0.14"
"2013","Chumphon","March","115",493746,"1438","291.24","4","0.28"
"2013","Kalasin","March","46",983370,"1443","146.74","2","0.14"
"2013","Kamphaeng Phet","March","72",726782,"1072","147.50","1","0.09"
"2013","Kanchanaburi","March","49",838591,"505","60.22","1","0.20"
"2013","Khon Kaen","March","96",1770441,"3017","170.41","3","0.10"
"2013","Krabi","March","185",441503,"2034","460.70","2","0.10"
"2013","Lampang","March","29",757173,"3122","412.32","2","0.06"
"2013","Lamphun","March","48",404313,"1251","309.41","1","0.08"
"2013","Loei","March","156",627354,"2749","438.19","7","0.25"
"2013","Lopburi","March","55",757093,"828","109.37","0","0.00"
"2013","Mae Hong Son","March","14",244202,"1897","776.82","1","0.05"
"2013","Maha Sarakham","March","139",942442,"2718","288.40","1","0.04"
"2013","Mukdahan","March","39",341725,"997","291.76","1","0.10"
"2013","Nakhon Nayok","March","26",254502,"344","135.17","0","0.00"
"2013","Nakhon Pathom","March","110",870340,"1232","141.55","2","0.16"
"2013","Nakhon Phanom","March","91",706559,"2340","331.18","2","0.09"
"2013","Nakhon Ratchasima","March","366",2593246,"6946","267.85","6","0.09"
"2013","Nakhon Sawan","March","210",1072516,"1970","183.68","2","0.10"
"2013","Nakhon Si Thammarat","March","325",1530479,"4496","293.76","7","0.16"
"2013","Nan","March","18",477142,"879","184.22","0","0.00"
"2013","Narathiwat","March","92",752384,"1498","199.10","1","0.07"
"2013","Nong Bua Lam Phu","March","108",503811,"1148","227.86","0","0.00"
"2013","Nong Khai","March","12",511155,"1073","209.92","0","0.00"
"2013","Nonthaburi","March","106",1132150,"1336","118.01","0","0.00"
"2013","Pathum Thani","March","73",1022367,"1121","109.65","3","0.27"
"2013","Pattani","March","102",667550,"1182","177.07","1","0.08"
"2013","Phang Nga","March","63",256212,"760","296.63","2","0.26"
"2013","Phatthalung","March","33",512777,"490","95.56","1","0.20"
"2013","Phayao","March","8",487296,"916","187.98","0","0.00"
"2013","Phetchabun","March","97",992255,"3108","313.23","2","0.06"
"2013","Phetchaburi","March","0",467476,"30","6.42","0","0.00"
"2013","Phichit","March","63",549541,"714","129.93","0","0.00"
"2013","Phitsanulok","March","56",852864,"1248","146.33","3","0.24"
"2013","Phrae","March","39",458178,"993","216.73","2","0.20"
"2013","Phuket","March","132",357376,"2259","632.11","2","0.09"
"2013","Prachinburi","March","39",471711,"945","200.33","0","0.00"
"2013","Prachuap Khiri Khan","March","43",514809,"420","81.58","1","0.24"
"2013","Ranong","March","18",183248,"300","163.71","0","0.00"
"2013","Ratchaburi","March","75",844658,"1319","156.16","0","0.00"
"2013","Rayong","March","126",643506,"1772","275.37","1","0.06"
"2013","Roi Et","March","143",1306814,"4139","316.72","0","0.00"
"2013","Sa Kaeo","March","33",546969,"584","106.77","0","0.00"
"2013","Sakon Nakhon","March","91",1126263,"708","62.86","2","0.28"
"2013","Samut Prakan","March","160",1213262,"1755","144.65","2","0.11"
"2013","Samut Sakhon","March","71",503956,"939","186.33","0","0.00"
"2013","Samut Songkhram","March","35",194064,"272","140.16","0","0.00"
"2013","Saraburi","March","52",623071,"910","146.05","2","0.22"
"2013","Satun","March","22",303674,"373","122.83","1","0.27"
"2013","Sing Buri","March","11",213402,"96","44.99","0","0.00"
"2013","Sisaket","March","192",1455287,"4682","321.72","1","0.02"
"2013","Songkhla","March","558",1372792,"5639","410.77","11","0.20"
"2013","Sukhothai","March","58",602053,"681","113.11","2","0.29"
"2013","Suphan Buri","March","61",846181,"645","76.22","0","0.00"
"2013","Surat Thani","March","147",1017676,"1574","154.67","3","0.19"
"2013","Surin","March","298",1383338,"4087","295.44","5","0.12"
"2013","Tak","March","68",528531,"1370","259.21","1","0.07"
"2013","Trang","March","56",629314,"1120","177.97","0","0.00"
"2013","Trat","March","67",222434,"704","316.50","1","0.14"
"2013","Ubon Ratchathani","March","225",1821489,"3096","169.97","3","0.10"
"2013","Udon Thani","March","35",1552703,"1277","82.24","1","0.08"
"2013","Uthai Thani","March","52",328492,"440","133.95","1","0.23"
"2013","Uttaradit","March","36",461167,"482","104.52","0","0.00"
"2013","Yala","March","40",497290,"492","98.94","1","0.20"
"2013","Yasothon","March","19",539560,"857","158.83","0","0.00"
"2013","Amnat Charoen","April","45",372868,"553","148.31","2","0.36"
"2013","Ang Thong","April","19",283972,"231","81.35","0","0.00"
"2013","Bangkok","April","550",5674202,"14134","249.09","2","0.01"
"2013","Bueng Kan","April","115",410124,"931","227.00","2","0.21"
"2013","Buriram","April","154",1562912,"2513","160.79","2","0.08"
"2013","Chachoengsao","April","34",682545,"691","101.24","1","0.14"
"2013","Chai Nat","April","26",333214,"398","119.44","0","0.00"
"2013","Chaiyaphum","April","106",1130228,"1141","100.95","0","0.00"
"2013","Chanthaburi","April","104",519333,"1455","280.17","1","0.07"
"2013","Chiang Mai","April","577",1650893,"11457","693.99","8","0.07"
"2013","Chiang Rai","April","222",1199539,"13326","1,110.93","9","0.07"
"2013","Chonburi","April","155",1351329,"2074","153.48","3","0.14"
"2013","Chumphon","April","109",493746,"1438","291.24","4","0.28"
"2013","Kalasin","April","53",983370,"1443","146.74","2","0.14"
"2013","Kamphaeng Phet","April","89",726782,"1072","147.50","1","0.09"
"2013","Kanchanaburi","April","44",838591,"505","60.22","1","0.20"
"2013","Khon Kaen","April","103",1770441,"3017","170.41","3","0.10"
"2013","Krabi","April","206",441503,"2034","460.70","2","0.10"
"2013","Lampang","April","107",757173,"3122","412.32","2","0.06"
"2013","Lamphun","April","97",404313,"1251","309.41","1","0.08"
"2013","Loei","April","256",627354,"2749","438.19","7","0.25"
"2013","Lopburi","April","17",757093,"828","109.37","0","0.00"
"2013","Mae Hong Son","April","46",244202,"1897","776.82","1","0.05"
"2013","Maha Sarakham","April","67",942442,"2718","288.40","1","0.04"
"2013","Mukdahan","April","91",341725,"997","291.76","1","0.10"
"2013","Nakhon Nayok","April","29",254502,"344","135.17","0","0.00"
"2013","Nakhon Pathom","April","108",870340,"1232","141.55","2","0.16"
"2013","Nakhon Phanom","April","238",706559,"2340","331.18","2","0.09"
"2013","Nakhon Ratchasima","April","366",2593246,"6946","267.85","6","0.09"
"2013","Nakhon Sawan","April","154",1072516,"1970","183.68","2","0.10"
"2013","Nakhon Si Thammarat","April","358",1530479,"4496","293.76","7","0.16"
"2013","Nan","April","36",477142,"879","184.22","0","0.00"
"2013","Narathiwat","April","54",752384,"1498","199.10","1","0.07"
"2013","Nong Bua Lam Phu","April","124",503811,"1148","227.86","0","0.00"
"2013","Nong Khai","April","25",511155,"1073","209.92","0","0.00"
"2013","Nonthaburi","April","57",1132150,"1336","118.01","0","0.00"
"2013","Pathum Thani","April","61",1022367,"1121","109.65","3","0.27"
"2013","Pattani","April","81",667550,"1182","177.07","1","0.08"
"2013","Phang Nga","April","144",256212,"760","296.63","2","0.26"
"2013","Phatthalung","April","38",512777,"490","95.56","1","0.20"
"2013","Phayao","April","14",487296,"916","187.98","0","0.00"
"2013","Phetchabun","April","149",992255,"3108","313.23","2","0.06"
"2013","Phetchaburi","April","1",467476,"30","6.42","0","0.00"
"2013","Phichit","April","57",549541,"714","129.93","0","0.00"
"2013","Phitsanulok","April","96",852864,"1248","146.33","3","0.24"
"2013","Phrae","April","51",458178,"993","216.73","2","0.20"
"2013","Phuket","April","298",357376,"2259","632.11","2","0.09"
"2013","Prachinburi","April","49",471711,"945","200.33","0","0.00"
"2013","Prachuap Khiri Khan","April","31",514809,"420","81.58","1","0.24"
"2013","Ranong","April","29",183248,"300","163.71","0","0.00"
"2013","Ratchaburi","April","61",844658,"1319","156.16","0","0.00"
"2013","Rayong","April","109",643506,"1772","275.37","1","0.06"
"2013","Roi Et","April","205",1306814,"4139","316.72","0","0.00"
"2013","Sa Kaeo","April","38",546969,"584","106.77","0","0.00"
"2013","Sakon Nakhon","April","77",1126263,"708","62.86","2","0.28"
"2013","Samut Prakan","April","134",1213262,"1755","144.65","2","0.11"
"2013","Samut Sakhon","April","43",503956,"939","186.33","0","0.00"
"2013","Samut Songkhram","April","23",194064,"272","140.16","0","0.00"
"2013","Saraburi","April","27",623071,"910","146.05","2","0.22"
"2013","Satun","April","27",303674,"373","122.83","1","0.27"
"2013","Sing Buri","April","3",213402,"96","44.99","0","0.00"
"2013","Sisaket","April","281",1455287,"4682","321.72","1","0.02"
"2013","Songkhla","April","489",1372792,"5639","410.77","11","0.20"
"2013","Sukhothai","April","98",602053,"681","113.11","2","0.29"
"2013","Suphan Buri","April","38",846181,"645","76.22","0","0.00"
"2013","Surat Thani","April","153",1017676,"1574","154.67","3","0.19"
"2013","Surin","April","292",1383338,"4087","295.44","5","0.12"
"2013","Tak","April","86",528531,"1370","259.21","1","0.07"
"2013","Trang","April","82",629314,"1120","177.97","0","0.00"
"2013","Trat","April","80",222434,"704","316.50","1","0.14"
"2013","Ubon Ratchathani","April","204",1821489,"3096","169.97","3","0.10"
"2013","Udon Thani","April","48",1552703,"1277","82.24","1","0.08"
"2013","Uthai Thani","April","51",328492,"440","133.95","1","0.23"
"2013","Uttaradit","April","32",461167,"482","104.52","0","0.00"
"2013","Yala","April","59",497290,"492","98.94","1","0.20"
"2013","Yasothon","April","33",539560,"857","158.83","0","0.00"
"2013","Amnat Charoen","May","109",372868,"553","148.31","2","0.36"
"2013","Ang Thong","May","25",283972,"231","81.35","0","0.00"
"2013","Bangkok","May","635",5674202,"14134","249.09","2","0.01"
"2013","Bueng Kan","May","185",410124,"931","227.00","2","0.21"
"2013","Buriram","May","206",1562912,"2513","160.79","2","0.08"
"2013","Chachoengsao","May","54",682545,"691","101.24","1","0.14"
"2013","Chai Nat","May","33",333214,"398","119.44","0","0.00"
"2013","Chaiyaphum","May","137",1130228,"1141","100.95","0","0.00"
"2013","Chanthaburi","May","183",519333,"1455","280.17","1","0.07"
"2013","Chiang Mai","May","1294",1650893,"11457","693.99","8","0.07"
"2013","Chiang Rai","May","997",1199539,"13326","1,110.93","9","0.07"
"2013","Chonburi","May","166",1351329,"2074","153.48","3","0.14"
"2013","Chumphon","May","188",493746,"1438","291.24","4","0.28"
"2013","Kalasin","May","110",983370,"1443","146.74","2","0.14"
"2013","Kamphaeng Phet","May","91",726782,"1072","147.50","1","0.09"
"2013","Kanchanaburi","May","34",838591,"505","60.22","1","0.20"
"2013","Khon Kaen","May","213",1770441,"3017","170.41","3","0.10"
"2013","Krabi","May","385",441503,"2034","460.70","2","0.10"
"2013","Lampang","May","266",757173,"3122","412.32","2","0.06"
"2013","Lamphun","May","114",404313,"1251","309.41","1","0.08"
"2013","Loei","May","472",627354,"2749","438.19","7","0.25"
"2013","Lopburi","May","47",757093,"828","109.37","0","0.00"
"2013","Mae Hong Son","May","186",244202,"1897","776.82","1","0.05"
"2013","Maha Sarakham","May","164",942442,"2718","288.40","1","0.04"
"2013","Mukdahan","May","231",341725,"997","291.76","1","0.10"
"2013","Nakhon Nayok","May","63",254502,"344","135.17","0","0.00"
"2013","Nakhon Pathom","May","35",870340,"1232","141.55","2","0.16"
"2013","Nakhon Phanom","May","527",706559,"2340","331.18","2","0.09"
"2013","Nakhon Ratchasima","May","663",2593246,"6946","267.85","6","0.09"
"2013","Nakhon Sawan","May","108",1072516,"1970","183.68","2","0.10"
"2013","Nakhon Si Thammarat","May","665",1530479,"4496","293.76","7","0.16"
"2013","Nan","May","59",477142,"879","184.22","0","0.00"
"2013","Narathiwat","May","54",752384,"1498","199.10","1","0.07"
"2013","Nong Bua Lam Phu","May","186",503811,"1148","227.86","0","0.00"
"2013","Nong Khai","May","105",511155,"1073","209.92","0","0.00"
"2013","Nonthaburi","May","62",1132150,"1336","118.01","0","0.00"
"2013","Pathum Thani","May","90",1022367,"1121","109.65","3","0.27"
"2013","Pattani","May","85",667550,"1182","177.07","1","0.08"
"2013","Phang Nga","May","164",256212,"760","296.63","2","0.26"
"2013","Phatthalung","May","38",512777,"490","95.56","1","0.20"
"2013","Phayao","May","62",487296,"916","187.98","0","0.00"
"2013","Phetchabun","May","603",992255,"3108","313.23","2","0.06"
"2013","Phetchaburi","May","6",467476,"30","6.42","0","0.00"
"2013","Phichit","May","63",549541,"714","129.93","0","0.00"
"2013","Phitsanulok","May","119",852864,"1248","146.33","3","0.24"
"2013","Phrae","May","135",458178,"993","216.73","2","0.20"
"2013","Phuket","May","332",357376,"2259","632.11","2","0.09"
"2013","Prachinburi","May","98",471711,"945","200.33","0","0.00"
"2013","Prachuap Khiri Khan","May","34",514809,"420","81.58","1","0.24"
"2013","Ranong","May","42",183248,"300","163.71","0","0.00"
"2013","Ratchaburi","May","43",844658,"1319","156.16","0","0.00"
"2013","Rayong","May","130",643506,"1772","275.37","1","0.06"
"2013","Roi Et","May","470",1306814,"4139","316.72","0","0.00"
"2013","Sa Kaeo","May","72",546969,"584","106.77","0","0.00"
"2013","Sakon Nakhon","May","114",1126263,"708","62.86","2","0.28"
"2013","Samut Prakan","May","163",1213262,"1755","144.65","2","0.11"
"2013","Samut Sakhon","May","37",503956,"939","186.33","0","0.00"
"2013","Samut Songkhram","May","11",194064,"272","140.16","0","0.00"
"2013","Saraburi","May","52",623071,"910","146.05","2","0.22"
"2013","Satun","May","53",303674,"373","122.83","1","0.27"
"2013","Sing Buri","May","4",213402,"96","44.99","0","0.00"
"2013","Sisaket","May","628",1455287,"4682","321.72","1","0.02"
"2013","Songkhla","May","826",1372792,"5639","410.77","11","0.20"
"2013","Sukhothai","May","98",602053,"681","113.11","2","0.29"
"2013","Suphan Buri","May","24",846181,"645","76.22","0","0.00"
"2013","Surat Thani","May","174",1017676,"1574","154.67","3","0.19"
"2013","Surin","May","318",1383338,"4087","295.44","5","0.12"
"2013","Tak","May","157",528531,"1370","259.21","1","0.07"
"2013","Trang","May","133",629314,"1120","177.97","0","0.00"
"2013","Trat","May","114",222434,"704","316.50","1","0.14"
"2013","Ubon Ratchathani","May","438",1821489,"3096","169.97","3","0.10"
"2013","Udon Thani","May","92",1552703,"1277","82.24","1","0.08"
"2013","Uthai Thani","May","25",328492,"440","133.95","1","0.23"
"2013","Uttaradit","May","44",461167,"482","104.52","0","0.00"
"2013","Yala","May","64",497290,"492","98.94","1","0.20"
"2013","Yasothon","May","112",539560,"857","158.83","0","0.00"
"2013","Amnat Charoen","June","139",372868,"553","148.31","2","0.36"
"2013","Ang Thong","June","24",283972,"231","81.35","0","0.00"
"2013","Bangkok","June","965",5674202,"14134","249.09","2","0.01"
"2013","Bueng Kan","June","314",410124,"931","227.00","2","0.21"
"2013","Buriram","June","457",1562912,"2513","160.79","2","0.08"
"2013","Chachoengsao","June","99",682545,"691","101.24","1","0.14"
"2013","Chai Nat","June","68",333214,"398","119.44","0","0.00"
"2013","Chaiyaphum","June","258",1130228,"1141","100.95","0","0.00"
"2013","Chanthaburi","June","281",519333,"1455","280.17","1","0.07"
"2013","Chiang Mai","June","3126",1650893,"11457","693.99","8","0.07"
"2013","Chiang Rai","June","2578",1199539,"13326","1,110.93","9","0.07"
"2013","Chonburi","June","270",1351329,"2074","153.48","3","0.14"
"2013","Chumphon","June","293",493746,"1438","291.24","4","0.28"
"2013","Kalasin","June","178",983370,"1443","146.74","2","0.14"
"2013","Kamphaeng Phet","June","239",726782,"1072","147.50","1","0.09"
"2013","Kanchanaburi","June","38",838591,"505","60.22","1","0.20"
"2013","Khon Kaen","June","364",1770441,"3017","170.41","3","0.10"
"2013","Krabi","June","377",441503,"2034","460.70","2","0.10"
"2013","Lampang","June","879",757173,"3122","412.32","2","0.06"
"2013","Lamphun","June","208",404313,"1251","309.41","1","0.08"
"2013","Loei","June","669",627354,"2749","438.19","7","0.25"
"2013","Lopburi","June","84",757093,"828","109.37","0","0.00"
"2013","Mae Hong Son","June","417",244202,"1897","776.82","1","0.05"
"2013","Maha Sarakham","June","484",942442,"2718","288.40","1","0.04"
"2013","Mukdahan","June","261",341725,"997","291.76","1","0.10"
"2013","Nakhon Nayok","June","51",254502,"344","135.17","0","0.00"
"2013","Nakhon Pathom","June","31",870340,"1232","141.55","2","0.16"
"2013","Nakhon Phanom","June","764",706559,"2340","331.18","2","0.09"
"2013","Nakhon Ratchasima","June","1364",2593246,"6946","267.85","6","0.09"
"2013","Nakhon Sawan","June","285",1072516,"1970","183.68","2","0.10"
"2013","Nakhon Si Thammarat","June","934",1530479,"4496","293.76","7","0.16"
"2013","Nan","June","178",477142,"879","184.22","0","0.00"
"2013","Narathiwat","June","150",752384,"1498","199.10","1","0.07"
"2013","Nong Bua Lam Phu","June","280",503811,"1148","227.86","0","0.00"
"2013","Nong Khai","June","193",511155,"1073","209.92","0","0.00"
"2013","Nonthaburi","June","71",1132150,"1336","118.01","0","0.00"
"2013","Pathum Thani","June","105",1022367,"1121","109.65","3","0.27"
"2013","Pattani","June","125",667550,"1182","177.07","1","0.08"
