id,x,y
10,618,669
10,616,667
10,608,651
10,608,649
10,606,647
10,598,631
10,598,629
10,596,627
10,588,611
10,588,609
10,586,607
10,578,591
10,578,589
10,576,587
10,572,578
10,570,576
10,570,574
10,568,572
10,568,570
10,566,568
10,562,560
10,562,558
10,558,552
10,558,550
10,552,541
10,552,539
10,550,537
10,550,535
10,548,533
10,548,531
10,545,525
10,543,523
10,542,519
10,540,517
10,540,515
10,538,513
10,522,481
10,522,479
10,520,477
10,520,475
10,518,473
10,518,471
10,514,464
10,512,457
10,508,450
10,508,446
11,510,445
11,512,446
11,512,448
11,526,469
11,536,481
11,536,483
11,537,483
11,540,486
11,540,488
11,545,492
11,550,501
11,552,502
11,552,504
11,553,504
11,556,509
11,558,510
11,558,512
11,560,513
11,562,517
11,563,517
11,566,522
11,568,523
11,568,525
11,572,528
11,572,530
11,576,533
11,576,535
11,578,536
11,578,538
11,579,538
11,580,540
11,582,541
11,582,543
11,586,546
11,586,548
11,588,549
11,590,553
11,592,554
11,592,556
11,594,557
11,596,561
11,597,561
11,600,566
11,602,567
11,602,569
11,606,572
11,606,574
11,607,574
11,610,579
11,612,580
11,612,582
11,613,582
11,616,587
11,618,588
11,618,590
11,619,590
11,622,595
11,624,596
11,624,598
11,625,598
11,628,603
11,630,604
11,630,606
11,632,607
11,634,611
11,635,611
11,638,616
11,640,617
11,640,619
11,642,620
11,642,622
11,643,622
11,646,627
11,648,628
11,648,630
11,649,630
11,652,635
11,654,636
11,654,638
11,655,638
11,658,643
11,660,644
11,660,646
11,662,647
11,662,649
11,666,652
11,666,654
11,668,655
11,668,657
11,670,658
11,670,660
11,671,660
11,674,665
11,676,666
11,676,668
11,678,669
11,678,671
11,679,671
11,681,674
11,672,660
11,670,659
11,658,641
11,656,640
11,656,638
11,655,638
11,652,633
11,650,632
11,638,614
11,636,613
11,632,606
11,631,606
11,628,601
11,626,600
11,626,598
11,624,597
11,616,585
11,614,584
11,610,577
11,608,576
11,608,574
11,606,573
11,600,564
11,599,564
11,596,559
11,594,558
11,594,556
11,592,555
11,590,551
11,588,550
11,580,538
11,578,537
11,574,530
11,572,529
11,566,520
11,565,520
11,562,515
11,560,514
11,560,512
11,559,512
11,550,500
11,549,495
11,544,489
11,542,489
11,540,487
11,539,484
11,538,484
11,534,478
11,532,477
11,532,475
11,530,474
11,526,467
11,520,460
11,520,458
11,518,457
11,514,451
11,514,449
11,512,448
11,512,446
12,510,444
12,513,445
12,514,448
12,516,450
12,516,452
12,518,453
12,530,471
12,532,472
12,551,496
12,553,497
12,577,527
12,581,530
12,594,547
12,596,548
12,601,555
12,627,585
12,631,591
12,633,592
12,650,614
12,660,625
12,675,645
12,677,646
12,684,656
12,692,665
12,695,670
12,697,671
12,699,674
12,699,676
12,699,674
12,693,667
12,690,662
12,688,661
12,670,637
12,668,636
12,648,610
12,646,609
12,642,603
12,637,598
12,634,593
12,629,588
12,624,581
12,622,580
12,598,550
12,596,549
12,592,543
12,590,542
12,582,531
12,576,525
12,564,510
12,562,509
12,554,498
12,537,479
12,530,469
12,528,468
12,528,466
12,524,463
12,522,460
12,522,458
12,520,455
12,518,454
12,516,451
12,516,449
12,514,448
12,514,446
12,512,444
13,517,444
13,525,454
13,537,466
13,569,493
13,572,497
13,609,528
13,613,533
13,650,564
13,657,572
13,666,579
13,709,618
13,717,627
13,732,640
13,769,676
13,730,639
13,721,629
13,683,594
13,664,578
13,661,574
13,649,563
13,619,538
13,615,533
13,579,503
13,575,498
13,568,493
13,534,463
14,524,445
14,544,461
14,572,478
14,578,483
14,583,485
14,590,491
14,600,496
14,618,509
14,675,545
14,676,547
14,685,552
14,695,560
14,719,575
14,720,577
14,753,599
14,754,601
14,771,612
14,776,617
14,789,625
14,791,628
14,805,637
14,826,654
14,829,655
14,840,665
14,847,669
14,853,676
14,857,676
14,852,674
14,850,671
14,834,660
14,804,636
14,791,628
14,789,625
14,779,619
14,732,584
14,723,579
14,700,562
14,695,560
14,694,558
14,679,549
14,675,545
14,661,537
14,660,535
14,647,528
14,640,522
14,635,520
14,620,509
14,543,460
15,533,441
15,543,447
15,575,456
15,645,485
15,728,516
15,768,534
15,771,534
15,876,583
15,999,647
15,876,583
15,771,534
15,768,534
15,764,531
15,688,500
15,666,493
15,649,485
15,645,485
15,633,479
15,580,459
15,576,456
15,543,447
16,532,440
16,551,448
16,556,448
16,573,454
16,595,458
16,607,462
16,703,473
16,735,478
16,787,489
16,882,516
16,971,546
16,995,556
16,999,556
16,990,554
16,985,551
16,892,519
16,853,508
16,844,504
16,836,503
16,826,499
16,821,499
16,787,489
16,723,476
16,607,462
16,596,458
16,577,455
16,556,448
16,548,447
16,543,445
16,542,443
17,538,441
17,563,447
17,595,452
17,622,452
17,635,449
17,642,449
17,679,439
17,716,432
17,744,429
17,777,428
17,842,432
17,877,437
17,887,437
17,967,449
17,972,451
17,997,455
17,977,452
17,967,449
17,887,437
17,877,437
17,842,432
17,777,428
17,744,429
17,716,432
17,679,439
17,641,449
17,622,452
17,595,452
17,563,447
18,970,0
18,882,54
18,768,118
18,680,162
18,602,195
18,598,198
18,595,198
18,589,202
18,586,202
18,556,218
18,532,236
18,550,222
18,565,213
18,605,194
18,685,160
18,780,112
18,871,61
19,803,2
19,772,28
19,754,45
19,704,86
19,697,93
19,677,108
19,642,137
19,629,146
19,612,160
19,608,162
19,598,171
19,586,179
19,558,202
19,540,219
19,531,229
19,528,234
19,534,226
19,560,201
19,572,192
19,584,181
19,619,155
19,624,150
19,636,142
19,651,129
19,655,127
19,670,114
19,690,99
19,691,97
19,718,76
19,726,68
19,752,47
19,753,45
20,733,0
20,732,0
20,729,5
20,710,25
20,688,51
20,676,63
20,676,64
20,672,67
20,672,68
20,650,91
20,639,104
20,625,118
20,625,119
20,610,133
20,607,138
20,604,140
20,604,141
20,598,147
20,597,147
20,595,150
20,594,150
20,594,151
20,576,169
20,576,170
20,557,190
20,552,197
20,546,203
20,546,204
20,543,206
20,540,211
20,536,215
20,524,233
20,532,221
20,540,212
20,542,208
20,548,202
20,552,196
20,566,181
20,566,180
20,568,179
20,568,178
20,574,173
20,574,172
20,588,158
20,588,157
20,590,156
20,599,146
20,600,146
20,608,136
20,626,118
20,626,117
20,658,84
20,658,83
20,662,80
20,662,79
20,690,49
20,696,41
20,718,18
21,656,0
21,656,1
21,653,4
21,650,11
21,640,26
21,639,29
21,637,31
21,635,36
21,632,39
21,626,51
21,623,54
21,621,59
21,617,64
21,612,74
21,606,82
21,602,90
21,598,95
21,596,100
21,593,103
21,591,108
21,577,129
21,572,139
21,567,145
21,565,150
21,558,160
21,556,165
21,553,168
21,550,175
21,546,180
21,546,182
21,543,185
21,541,191
21,538,194
21,535,201
21,532,205
21,532,207
21,530,211
21,528,213
21,522,225
21,521,231
21,520,232
21,521,231
21,522,225
21,524,223
21,526,219
21,526,217
21,532,207
21,532,205
21,535,202
21,538,194
21,541,191
21,543,186
21,545,184
21,546,180
21,549,177
21,550,174
21,552,172
21,552,170
21,556,166
21,559,159
21,561,157
21,562,154
21,565,151
21,568,144
21,571,141
21,572,138
21,576,133
21,578,128
21,582,123
21,583,120
21,586,117
21,586,115
21,589,112
21,593,103
21,596,101
21,599,94
21,602,91
21,602,89
21,605,86
21,606,83
21,610,78
21,612,73
21,616,68
21,618,63
21,622,58
21,624,53
21,626,52
21,626,50
21,630,45
21,632,41
21,632,39
21,635,37
21,638,30
21,642,25
21,647,15
21,650,12
21,654,3
21,656,2
22,605,0
22,604,0
22,604,3
22,602,5
22,602,8
22,600,10
22,600,13
22,598,15
22,598,18
22,596,20
22,596,23
22,594,25
22,594,28
22,592,30
22,592,33
22,590,35
22,590,38
22,588,41
22,588,43
22,586,45
22,586,48
22,584,50
22,584,53
22,582,55
22,582,58
22,580,60
22,580,63
22,578,65
22,578,68
22,576,70
22,576,73
22,574,75
22,574,78
22,572,80
22,572,83
22,570,85
22,570,88
22,568,91
22,568,93
22,566,95
22,566,98
22,564,100
22,564,103
22,562,105
22,562,108
22,560,110
22,560,113
22,558,115
22,558,118
22,556,120
22,556,123
22,554,125
22,554,128
22,552,130
22,552,133
22,550,135
22,550,138
22,548,141
22,548,143
22,546,145
22,546,148
22,542,156
22,542,159
22,540,161
22,540,163
22,538,166
22,538,169
22,536,171
22,536,174
22,532,182
22,532,185
22,530,187
22,530,190
22,528,192
22,528,196
22,526,198
22,526,201
22,524,204
22,524,207
22,522,209
22,522,213
22,520,215
22,520,219
22,518,221
22,518,225
22,516,228
22,516,232
22,516,228
22,518,226
22,518,221
22,520,219
22,520,215
22,522,213
22,522,209
22,524,207
22,524,204
22,526,201
22,526,198
22,528,196
22,528,193
22,530,190
22,530,187
22,532,185
22,532,182
22,534,180
22,534,177
22,536,174
22,536,171
22,538,169
22,538,166
22,540,164
22,540,161
22,542,159
22,542,156
22,544,154
22,544,151
22,546,148
22,546,145
22,548,143
22,548,141
22,550,139
22,550,136
22,552,134
22,552,131
22,554,128
22,554,125
22,556,123
22,556,120
22,558,118
22,558,116
22,560,114
22,560,111
22,562,109
22,562,106
22,566,98
22,566,95
22,568,93
22,568,91
22,570,89
22,570,86
22,572,84
22,572,81
22,574,78
22,574,75
22,576,73
22,576,70
22,578,68
22,578,66
22,580,64
22,580,61
22,582,59
22,582,56
22,586,48
22,586,45
22,588,43
22,588,41
22,590,39
22,590,36
22,592,34
22,592,31
22,594,28
22,594,25
22,596,23
22,596,20
22,598,18
22,598,15
22,600,13
22,600,10
22,602,8
22,602,5
22,604,3
22,604,1
23,482,0
23,482,5
23,483,6
23,483,14
23,484,15
23,484,22
23,485,23
23,485,36
23,486,37
23,486,44
23,487,45
23,487,52
23,488,53
23,488,62
23,489,63
23,489,70
23,490,71
23,490,84
23,491,85
23,491,91
23,492,92
23,492,101
23,493,102
23,493,109
23,494,110
23,494,118
23,495,119
23,495,131
23,496,132
23,496,139
23,497,140
23,497,148
23,498,149
23,498,158
23,499,159
23,499,166
23,500,167
23,500,181
23,501,182
23,501,190
23,502,191
23,502,201
23,503,202
23,503,214
23,504,215
23,504,229
23,504,215
23,503,214
23,503,202
23,502,201
23,502,191
23,501,190
23,501,182
23,500,181
23,500,167
23,499,166
23,499,159
23,498,158
23,498,149
23,497,148
23,497,140
23,496,139
23,496,132
23,495,131
23,495,119
23,494,118
23,494,110
23,493,109
23,493,102
23,492,101
23,492,92
23,491,91
23,491,85
23,490,84
23,490,71
23,489,70
23,489,63
23,488,62
23,488,53
23,487,52
23,487,45
23,486,44
23,486,37
23,485,36
23,485,23
23,484,22
23,484,15
23,483,14
23,483,6
23,482,5
24,407,0
24,407,2
24,411,9
24,412,14
24,414,17
24,414,19
24,416,22
24,416,24
24,420,31
24,420,33
24,422,36
24,422,38
24,424,41
24,424,43
24,426,46
24,426,48
24,428,51
24,428,53
24,432,60
24,432,63
24,434,65
24,434,67
24,436,70
24,436,73
24,438,75
24,438,77
24,442,84
24,442,87
24,446,94
24,446,96
24,448,99
24,448,101
24,452,108
24,452,111
24,456,118
24,456,121
24,458,123
24,458,125
24,462,132
24,462,135
24,466,142
24,466,144
24,468,147
24,468,149
24,471,154
24,472,159
24,476,166
24,476,169
24,478,171
24,478,174
24,480,176
24,480,178
24,482,181
24,482,184
24,484,187
24,484,189
24,486,192
24,486,195
24,488,198
24,490,206
24,492,209
24,493,216
24,496,223
24,496,229
24,496,223
24,495,222
24,494,216
24,492,212
24,492,208
24,488,200
24,488,197
24,486,194
24,485,189
24,482,184
24,481,178
24,478,173
24,478,171
24,476,168
24,476,166
24,474,163
24,474,161
24,472,158
24,472,156
24,470,153
24,470,151
24,468,148
24,468,146
24,466,144
24,465,139
24,462,134
24,462,132
24,460,129
24,460,127
24,456,120
24,456,117
24,452,110
24,452,108
24,450,105
24,450,103
24,446,96
24,445,91
24,442,86
24,442,84
24,440,81
24,440,79
24,436,72
24,436,69
24,432,62
24,432,60
24,430,57
24,430,55
24,426,48
24,426,45
24,422,38
24,422,35
24,418,28
24,418,26
24,412,14
24,412,11
24,410,8
24,410,6
25,353,0
25,356,4
25,358,9
25,361,12
25,363,17
25,371,28
25,373,33
25,378,39
25,383,49
25,388,55
25,392,63
25,397,69
25,399,74
25,406,83
25,408,88
25,413,94
25,419,105
25,422,108
25,428,119
25,442,139
25,448,150
25,451,153
25,452,156
25,460,167
25,462,172
25,476,193
25,480,202
25,482,204
25,482,206
25,485,212
25,488,216
25,488,219
25,490,221
25,490,223
25,492,226
25,492,229
25,492,226
25,490,223
25,488,216
25,484,208
25,482,206
25,482,204
25,480,202
25,480,200
25,478,198
25,476,193
25,472,188
25,471,185
25,461,170
25,460,167
25,452,156
25,451,153
25,443,142
25,442,139
25,423,111
25,422,108
25,414,97
25,413,94
25,408,88
25,406,83
25,401,77
25,397,69
25,382,47
25,381,44
25,372,31
25,366,20
25,363,17
25,361,12
25,354,2
25,354,0
26,292,6
26,292,7
26,299,14
26,299,15
26,305,21
26,311,29
26,318,36
26,325,45
26,327,46
26,332,53
26,333,53
26,336,57
26,340,60
26,340,61
26,376,100
26,376,101
26,399,124
26,399,125
26,450,179
26,450,180
26,460,190
26,460,191
26,464,194
26,464,195
26,470,201
26,476,209
26,480,216
26,482,217
26,482,219
26,490,231
26,488,229
26,482,217
26,479,214
26,472,203
26,464,195
26,458,187
26,411,137
26,411,136
26,409,135
26,408,133
26,407,133
26,386,111
26,386,110
26,364,87
26,364,86
26,355,77
26,355,76
26,347,68
26,347,67
26,346,67
26,344,64
26,340,61
26,340,60
26,331,51
26,331,50
26,323,42
26,317,34
26,292,7
